# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.01	 max_steps=5000	 in_between=10
# fg_m=1	 fg_alpha=20	 fg_t_min=0	 fg_t_max=4	 fg_t_number=8000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=10
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0197576 0.0115328 0
0.0005 0.001 0.0201941 0.0110083 0
0.001 0.001 0.0204388 0.0100254 0
0.0015 0.001 0.0183456 0.010218 0
0.002 0.001 0.0194944 0.0104509 0
0.0025 0.001 0.0190663 0.00929199 0
0.003 0.001 0.0197612 0.00990648 0
0.0035 0.001 0.0189525 0.01038 0
0.004 0.001 0.0198199 0.00987284 0
0.0045 0.001 0.0181838 0.00969696 0
0.005 0.001 0.0187773 0.00939267 0
0.0055 0.001 0.0207725 0.0108972 0
0.006 0.001 0.0213993 0.0110534 0
0.0065 0.001 0.0198318 0.0109524 0
0.007 0.001 0.0200675 0.0102622 0
0.0075 0.001 0.0195925 0.0106571 0
0.008 0.001 0.0200467 0.0102461 0
0.0085 0.001 0.0211263 0.0100296 0
0.009 0.001 0.020274 0.0114 0
0.0095 0.001 0.0192757 0.00995621 0
0.01 0.001 0.0195568 0.0096954 0
0.0105 0.001 0.0204974 0.0111013 0
0.011 0.001 0.0220867 0.0116252 0
0.0115 0.001 0.0207575 0.0105298 0
0.012 0.001 0.0201709 0.0107086 0
0.0125 0.001 0.0197509 0.00966451 0
0.013 0.001 0.0198724 0.0107657 0
0.0135 0.001 0.0199176 0.011582 0
0.014 0.001 0.019291 0.00907568 0
0.0145 0.001 0.0193866 0.0102472 0
0.015 0.001 0.0196909 0.0104487 0
0.0155 0.001 0.0187007 0.00951996 0
0.016 0.001 0.0218234 0.0116296 0
0.0165 0.001 0.0214495 0.0110691 0
0.017 0.001 0.0204392 0.0106093 0
0.0175 0.001 0.017856 0.0105079 0
0.018 0.001 0.0193107 0.0100207 0
0.0185 0.001 0.0214386 0.0107647 0
0.019 0.001 0.0218011 0.0100729 0
0.0195 0.001 0.019786 0.0108096 0
0.02 0.001 0.0225194 0.0121501 0
0.0205 0.001 0.0209831 0.0107254 0
0.021 0.001 0.0200176 0.0100061 0
0.0215 0.001 0.0195075 0.00961741 0
0.022 0.001 0.0177041 0.00871377 0
0.0225 0.001 0.0183653 0.00976874 0
0.023 0.001 0.0188193 0.0104987 0
0.0235 0.001 0.0181348 0.00940454 0
0.024 0.001 0.0213568 0.0123786 0
0.0245 0.001 0.0200552 0.0112953 0
0.025 0.001 0.0208864 0.0107296 0
0.0255 0.001 0.0204049 0.0105682 0
0.026 0.001 0.0217313 0.0110532 0
0.0265 0.001 0.0213328 0.0122811 0
0.027 0.001 0.0206421 0.0094115 0
0.0275 0.001 0.0204745 0.00961078 0
0.028 0.001 0.0181354 0.00963133 0
0.0285 0.001 0.021621 0.010835 0
