# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=20	 fg_t_min=0	 fg_t_max=4	 fg_t_number=8000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0197076 0.0112855 0
0.0005 0.001 0.019243 0.0107395 0
0.001 0.001 0.0210408 0.0118582 0
0.0015 0.001 0.0200604 0.00972834 0
0.002 0.001 0.0187467 0.0108254 0
0.0025 0.001 0.0202177 0.0111377 0
0.003 0.001 0.0188898 0.0105265 0
0.0035 0.001 0.0184188 0.00932668 0
0.004 0.001 0.0197792 0.00992911 0
0.0045 0.001 0.020285 0.0102438 0
0.005 0.001 0.0194383 0.0113677 0
0.0055 0.001 0.0188866 0.00965488 0
0.006 0.001 0.0198261 0.00922889 0
0.0065 0.001 0.018056 0.00946779 0
0.007 0.001 0.0195609 0.00950007 0
0.0075 0.001 0.0188891 0.00986701 0
0.008 0.001 0.0211882 0.0104643 0
0.0085 0.001 0.0207334 0.00985681 0
0.009 0.001 0.0210028 0.0118262 0
0.0095 0.0015 0.0188295 0.00964566 0
0.01 0.0015 0.0200627 0.00997512 0
0.0105 0.0015 0.0219725 0.0112984 0
0.011 0.0015 0.0197754 0.010345 0
0.0115 0.0015 0.0193156 0.0103591 0
0.012 0.0015 0.0207147 0.0102524 0
0.0125 0.0015 0.0204777 0.0100862 0
0.013 0.0015 0.0194033 0.0110071 0
0.0135 0.0015 0.0192562 0.00984996 0
0.014 0.0015 0.0195242 0.00994837 0
0.0145 0.0015 0.0183597 0.0092313 0
0.015 0.0015 0.0203235 0.0109083 0
0.0155 0.0015 0.0223191 0.0114539 0
0.016 0.0015 0.018989 0.0104939 0
0.0165 0.0015 0.0200181 0.00957172 0
0.017 0.0015 0.0203711 0.0109096 0
0.0175 0.0015 0.0188278 0.00921144 0
0.018 0.0015 0.020769 0.0103872 0
0.0185 0.0015 0.0194297 0.0101462 0
0.019 0.0015 0.0194151 0.0109388 0
0.0195 0.0015 0.0200916 0.0104194 0
0.02 0.0015 0.0194265 0.00972494 0
0.0205 0.0015 0.0195004 0.0096509 0
0.021 0.0015 0.0204727 0.0102126 0
0.0215 0.0015 0.0204256 0.00969516 0
0.022 0.0015 0.0189023 0.00958626 0
0.0225 0.0015 0.0219614 0.0111917 0
0.023 0.0015 0.019922 0.0104451 0
0.0235 0.0015 0.020766 0.0111552 0
0.024 0.0015 0.0197266 0.0105678 0
0.0245 0.0015 0.0196531 0.0110378 0
0.025 0.0015 0.0188921 0.0101625 0
0.0255 0.0015 0.018389 0.00905134 0
0.026 0.0015 0.0217736 0.0110505 0
0.0265 0.0015 0.0205612 0.00947071 0
0.027 0.0015 0.0190491 0.0093429 0
0.0275 0.0015 0.0190816 0.0103545 0
0.028 0.002 0.0220269 0.0112283 0
0.0285 0.002 0.021954 0.010881 0
0.029 0.002 0.0183952 0.0093991 0
0.0295 0.002 0.017768 0.00973481 0
0.03 0.002 0.0176584 0.00897601 0
0.0305 0.002 0.0211168 0.0111874 0
0.031 0.002 0.0182705 0.00895272 0
0.0315 0.002 0.0188025 0.00992137 0
0.032 0.002 0.0201294 0.0105059 0
0.0325 0.002 0.0191993 0.00977971 0
0.033 0.002 0.0193871 0.00996712 0
0.0335 0.002 0.0187342 0.00946737 0
0.034 0.002 0.0197214 0.0104799 0
0.0345 0.002 0.0191597 0.0106537 0
0.035 0.002 0.0202392 0.0102106 0
0.0355 0.002 0.018804 0.009285 0
0.036 0.002 0.021067 0.00988449 0
0.0365 0.002 0.0217561 0.0120141 0
0.037 0.002 0.0206869 0.0108899 0
0.0375 0.002 0.0195786 0.0108363 0
0.038 0.002 0.0209183 0.00939234 0
0.0385 0.002 0.0200975 0.00922614 0
0.039 0.002 0.0192638 0.00999862 0
0.0395 0.002 0.0187429 0.0101922 0
0.04 0.002 0.0209881 0.0102358 0
0.0405 0.002 0.0194325 0.0112635 0
0.041 0.002 0.0176411 0.00957539 0
0.0415 0.002 0.0216246 0.0119175 0
0.042 0.002 0.0181933 0.0104711 0
0.0425 0.002 0.0212365 0.0100921 0
0.043 0.002 0.0206272 0.0107721 0
0.0435 0.002 0.0216838 0.0114492 0
0.044 0.002 0.0176745 0.00987985 0
0.0445 0.002 0.0210778 0.0103372 0
0.045 0.002 0.0193731 0.00996866 0
0.0455 0.002 0.0197254 0.0110025 0
0.046 0.002 0.0205957 0.0107846 0
0.0465 0.002 0.0195756 0.0114549 0
0.047 0.002 0.0197148 0.0106889 0
0.0475 0.002 0.0202042 0.010662 0
0.048 0.002 0.0203153 0.0102579 0
0.0485 0.002 0.0188888 0.0087387 0
0.049 0.002 0.0208326 0.010639 0
0.0495 0.002 0.019273 0.00979684 0
0.05 0.002 0.0185202 0.00948318 0
0.0505 0.002 0.0196575 0.0104927 0
0.051 0.002 0.0187914 0.00986302 0
0.0515 0.002 0.0184022 0.00949351 0
0.052 0.002 0.0206862 0.010657 0
0.0525 0.002 0.0178712 0.00948581 0
0.053 0.002 0.019505 0.0103374 0
0.0535 0.002 0.0196571 0.0094428 0
0.054 0.002 0.0182385 0.00957201 0
0.0545 0.002 0.0196652 0.0119322 0
0.055 0.002 0.0209093 0.0101371 0
0.0555 0.002 0.0206048 0.0104945 0
0.056 0.002 0.0204421 0.00966623 0
0.0565 0.002 0.0201332 0.00924241 0
0.057 0.002 0.0184277 0.0100082 0
0.0575 0.002 0.0208944 0.0106054 0
0.058 0.002 0.0193271 0.00975349 0
0.0585 0.002 0.0209694 0.0108675 0
0.059 0.002 0.0216965 0.011596 0
0.0595 0.002 0.0208505 0.00935988 0
0.06 0.002 0.0209292 0.0119715 0
0.0605 0.002 0.0193943 0.0101522 0
0.061 0.002 0.0215051 0.0116047 0
0.0615 0.002 0.0193333 0.0103895 0
0.062 0.002 0.0199004 0.00990166 0
0.0625 0.002 0.0203795 0.0103959 0
0.063 0.002 0.0199691 0.00986677 0
0.0635 0.002 0.0184931 0.0101151 0
0.064 0.002 0.0199188 0.0111589 0
0.0645 0.002 0.0189703 0.0104036 0
0.065 0.002 0.0183033 0.00937781 0
0.0655 0.002 0.0195938 0.0108223 0
0.066 0.002 0.021982 0.0103301 0
0.0665 0.002 0.0165443 0.00865374 0
0.067 0.002 0.0186509 0.0100191 0
0.0675 0.0025 0.0185878 0.00995655 0
0.068 0.0025 0.0197465 0.00926394 0
0.0685 0.0025 0.0203024 0.00900346 0
0.069 0.0025 0.0190469 0.0106361 0
0.0695 0.0025 0.0170653 0.00953664 0
0.07 0.0025 0.0196543 0.00968565 0
0.0705 0.0025 0.0186299 0.0102623 0
0.071 0.0025 0.0194971 0.0102897 0
0.0715 0.0025 0.020122 0.0107151 0
0.072 0.0025 0.0168615 0.00909967 0
0.0725 0.0025 0.0160658 0.00916521 0
0.073 0.0025 0.0191835 0.0105781 0
0.0735 0.0025 0.0189609 0.0109024 0
0.074 0.0025 0.0187285 0.00949994 0
0.0745 0.0025 0.0191378 0.0101215 0
0.075 0.0025 0.019317 0.00979172 0
0.0755 0.0025 0.0202396 0.0101593 0
0.076 0.0025 0.0200963 0.0102174 0
0.0765 0.003 0.020992 0.0108257 0
0.077 0.003 0.0181701 0.00841046 0
0.0775 0.003 0.0194238 0.0101839 0
0.078 0.003 0.0203622 0.0107548 0
0.0785 0.003 0.0183116 0.00988318 0
0.079 0.003 0.0189642 0.00956223 0
0.0795 0.003 0.0206118 0.0112648 0
0.08 0.003 0.0205509 0.0104787 0
0.0805 0.003 0.0207403 0.0102937 0
0.081 0.003 0.0198445 0.0104715 0
0.0815 0.003 0.0201716 0.0103978 0
0.082 0.003 0.0198084 0.01022 0
0.0825 0.003 0.0212394 0.0103934 0
0.083 0.003 0.0198681 0.0100208 0
0.0835 0.003 0.019669 0.0101975 0
0.084 0.003 0.0230068 0.0119966 0
0.0845 0.003 0.0203874 0.0114227 0
0.085 0.003 0.0182433 0.00938778 0
0.0855 0.003 0.0188466 0.00968283 0
0.086 0.003 0.0214308 0.012297 0
0.0865 0.003 0.0187899 0.0092117 0
0.087 0.003 0.0189413 0.0109261 0
0.0875 0.003 0.0203167 0.00986193 0
0.088 0.003 0.0204308 0.0104998 0
0.0885 0.003 0.019242 0.00990574 0
0.089 0.003 0.019023 0.0101968 0
0.0895 0.003 0.0195158 0.00933715 0
