# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=10	 fg_t_min=0	 fg_t_max=4	 fg_t_number=8000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0197076 0.0112855 0
0.0005 0.001 0.0192437 0.0107432 0
0.001 0.001 0.0211213 0.0119416 0
0.0015 0.001 0.0201224 0.00966415 0
0.002 0.001 0.0189314 0.0107514 0
0.0025 0.001 0.0202146 0.0112416 0
0.003 0.001 0.0189551 0.0105533 0
0.0035 0.001 0.0185693 0.00938789 0
0.004 0.001 0.0198255 0.00999045 0
0.0045 0.001 0.0200607 0.0100571 0
0.005 0.001 0.0191753 0.0111017 0
0.0055 0.001 0.0185817 0.00957841 0
0.006 0.001 0.0196226 0.00935888 0
0.0065 0.001 0.0179174 0.00909618 0
0.007 0.001 0.0194193 0.0094824 0
0.0075 0.001 0.0190563 0.0100596 0
0.008 0.001 0.0205692 0.0100794 0
0.0085 0.001 0.0201615 0.00940995 0
0.009 0.001 0.0204241 0.0114382 0
0.0095 0.001 0.0185943 0.00940709 0
0.01 0.001 0.019595 0.0104023 0
0.0105 0.001 0.0218819 0.0114659 0
0.011 0.001 0.0202667 0.0108256 0
0.0115 0.001 0.0192909 0.0098274 0
0.012 0.001 0.0204875 0.0100051 0
0.0125 0.0015 0.020685 0.00980875 0
0.013 0.0015 0.0196555 0.0111545 0
0.0135 0.0015 0.019192 0.0101495 0
0.014 0.0015 0.0196223 0.00977258 0
0.0145 0.0015 0.0183288 0.00931615 0
0.015 0.0015 0.0199309 0.0109077 0
0.0155 0.0015 0.0217472 0.011105 0
0.016 0.0015 0.0187167 0.0101505 0
0.0165 0.0015 0.0191643 0.0100073 0
0.017 0.0015 0.0209944 0.0110303 0
0.0175 0.0015 0.0177528 0.00838841 0
0.018 0.0015 0.0201152 0.0106038 0
0.0185 0.0015 0.0201625 0.010386 0
0.019 0.0015 0.0186007 0.0104778 0
0.0195 0.0015 0.0198297 0.0102395 0
0.02 0.0015 0.0195313 0.00964562 0
0.0205 0.0015 0.0196915 0.0101549 0
0.021 0.0015 0.0208393 0.0106936 0
0.0215 0.0015 0.0193074 0.00982541 0
0.022 0.0015 0.0199649 0.0102703 0
0.0225 0.0015 0.0204884 0.0106301 0
0.023 0.0015 0.0199994 0.0102587 0
0.0235 0.0015 0.0203711 0.0104894 0
0.024 0.0015 0.020525 0.0108742 0
0.0245 0.0015 0.0182731 0.0109562 0
0.025 0.0015 0.0195054 0.010498 0
0.0255 0.0015 0.0188022 0.00956838 0
0.026 0.0015 0.0215934 0.0108149 0
0.0265 0.0015 0.019861 0.0107629 0
0.027 0.0015 0.0199181 0.0103735 0
0.0275 0.0015 0.0191741 0.0100618 0
0.028 0.0015 0.0218905 0.0111334 0
0.0285 0.0015 0.0224142 0.0112905 0
0.029 0.0015 0.018298 0.00934273 0
0.0295 0.0015 0.0188427 0.00997625 0
0.03 0.0015 0.0170539 0.0079629 0
0.0305 0.0015 0.0196151 0.0109173 0
0.031 0.0015 0.0177597 0.00902532 0
0.0315 0.0015 0.0191949 0.00952213 0
0.032 0.0015 0.0205052 0.0102748 0
0.0325 0.0015 0.0187509 0.0091916 0
0.033 0.0015 0.0197726 0.0103548 0
0.0335 0.0015 0.0193797 0.00952942 0
0.034 0.0015 0.0201544 0.0115404 0
0.0345 0.0015 0.0196114 0.0108133 0
0.035 0.0015 0.0211942 0.0108085 0
0.0355 0.0015 0.0188546 0.0105804 0
0.036 0.0015 0.0211334 0.00984463 0
0.0365 0.0015 0.0205522 0.0105202 0
0.037 0.0015 0.020066 0.0102426 0
0.0375 0.0015 0.0194304 0.0102596 0
0.038 0.0015 0.0198901 0.00965549 0
0.0385 0.0015 0.0202301 0.00942025 0
0.039 0.0015 0.0188309 0.0104328 0
0.0395 0.0015 0.0190655 0.00977269 0
0.04 0.0015 0.0198976 0.010472 0
0.0405 0.0015 0.0197396 0.0119452 0
0.041 0.0015 0.0173405 0.00981911 0
0.0415 0.0015 0.0219445 0.0120686 0
0.042 0.0015 0.0181437 0.0095413 0
0.0425 0.0015 0.0215195 0.0101158 0
0.043 0.0015 0.0200134 0.0116223 0
0.0435 0.0015 0.0209024 0.0116647 0
0.044 0.0015 0.0194152 0.0110995 0
0.0445 0.0015 0.0209368 0.0103433 0
0.045 0.0015 0.0192648 0.00986288 0
0.0455 0.0015 0.0196129 0.0117198 0
0.046 0.0015 0.020015 0.00975058 0
0.0465 0.0015 0.0194116 0.0112578 0
0.047 0.0015 0.020091 0.00971284 0
0.0475 0.0015 0.0196432 0.0108529 0
0.048 0.0015 0.0203737 0.0113821 0
0.0485 0.0015 0.0185897 0.0089458 0
0.049 0.0015 0.0192041 0.0104115 0
0.0495 0.0015 0.0182287 0.00878262 0
0.05 0.0015 0.0197931 0.00966705 0
0.0505 0.0015 0.0186445 0.00991311 0
0.051 0.0015 0.0178478 0.0092745 0
0.0515 0.0015 0.0192161 0.00971341 0
0.052 0.0015 0.0206423 0.0100448 0
0.0525 0.0015 0.0194549 0.0106666 0
0.053 0.0015 0.019171 0.00969181 0
0.0535 0.0015 0.0201851 0.0108551 0
0.054 0.0015 0.0180866 0.00926699 0
0.0545 0.0015 0.0210648 0.0115406 0
0.055 0.0015 0.0209519 0.00916854 0
0.0555 0.0015 0.019654 0.0101654 0
0.056 0.0015 0.0200831 0.0102658 0
0.0565 0.0015 0.0200509 0.00946471 0
0.057 0.0015 0.019177 0.0100841 0
0.0575 0.0015 0.0207994 0.01053 0
0.058 0.0015 0.019485 0.0103852 0
0.0585 0.0015 0.0206549 0.0104691 0
0.059 0.0015 0.0212181 0.0110608 0
0.0595 0.0015 0.0207271 0.0102821 0
0.06 0.0015 0.0197618 0.0104742 0
0.0605 0.0015 0.0202616 0.00955799 0
0.061 0.0015 0.020495 0.0118624 0
0.0615 0.0015 0.0194506 0.0103003 0
0.062 0.0015 0.0206518 0.00994897 0
0.0625 0.0015 0.0208315 0.0106924 0
0.063 0.0015 0.0201639 0.00971931 0
0.0635 0.0015 0.0193743 0.0105573 0
0.064 0.0015 0.0201276 0.0104482 0
0.0645 0.0015 0.0191697 0.0101253 0
0.065 0.0015 0.018066 0.00945292 0
0.0655 0.0015 0.0187811 0.00964845 0
0.066 0.0015 0.0207394 0.0122139 0
0.0665 0.0015 0.0178015 0.00887856 0
0.067 0.0015 0.0195803 0.0101061 0
0.0675 0.002 0.0184884 0.0106738 0
0.068 0.002 0.0193338 0.00987303 0
0.0685 0.002 0.0192919 0.0093455 0
0.069 0.002 0.0193141 0.0104271 0
0.0695 0.002 0.0189093 0.0104557 0
0.07 0.002 0.018607 0.0101282 0
0.0705 0.002 0.0184065 0.0103972 0
0.071 0.002 0.0197493 0.0102676 0
0.0715 0.002 0.0202408 0.0108591 0
0.072 0.002 0.0159506 0.00876668 0
0.0725 0.002 0.017025 0.0100014 0
0.073 0.002 0.0196292 0.00994702 0
0.0735 0.002 0.0193843 0.0104003 0
0.074 0.002 0.0185693 0.0088648 0
0.0745 0.002 0.0194868 0.0103889 0
0.075 0.002 0.019422 0.00972012 0
0.0755 0.002 0.0201403 0.00988632 0
0.076 0.002 0.0206931 0.0110097 0
0.0765 0.002 0.0195613 0.00997894 0
0.077 0.002 0.0171013 0.00921 0
0.0775 0.002 0.0188598 0.009603 0
0.078 0.002 0.0195199 0.0103334 0
0.0785 0.002 0.019569 0.0100638 0
0.079 0.002 0.0192535 0.00951762 0
0.0795 0.002 0.0199504 0.0103649 0
0.08 0.002 0.020666 0.00944768 0
0.0805 0.002 0.020406 0.00959881 0
0.081 0.002 0.0202594 0.0104864 0
0.0815 0.002 0.0207638 0.0111127 0
0.082 0.002 0.0187635 0.00933395 0
0.0825 0.002 0.0213518 0.0112045 0
0.083 0.002 0.0200861 0.00937779 0
0.0835 0.002 0.0194749 0.00951244 0
0.084 0.002 0.0204429 0.00928306 0
0.0845 0.002 0.0199088 0.0106223 0
0.085 0.002 0.0187902 0.00827097 0
0.0855 0.002 0.0186796 0.00964047 0
0.086 0.002 0.0212383 0.0110624 0
0.0865 0.002 0.0186419 0.00927277 0
0.087 0.002 0.0203902 0.0112439 0
0.0875 0.002 0.0194551 0.00980614 0
0.088 0.002 0.0207082 0.0103842 0
0.0885 0.002 0.0193145 0.0110432 0
0.089 0.002 0.0184709 0.0104111 0
0.0895 0.002 0.0186357 0.00936637 0
0.09 0.002 0.0199954 0.00985644 0
0.0905 0.002 0.0182024 0.00952085 0
0.091 0.002 0.0184789 0.0091664 0
0.0915 0.002 0.0201141 0.00998801 0
0.092 0.002 0.0194342 0.011199 0
0.0925 0.002 0.01812 0.00947549 0
0.093 0.002 0.0208345 0.0109509 0
0.0935 0.002 0.0213802 0.0110602 0
0.094 0.002 0.0204168 0.0115522 0
0.0945 0.002 0.0191653 0.0106278 0
0.095 0.002 0.019676 0.0104608 0
0.0955 0.002 0.0184071 0.00966049 0
0.096 0.002 0.0215143 0.0105355 0
