# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=0	 fg_t_min=0	 fg_t_max=4	 fg_t_number=8000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.0195209 0.0114354 0
0.001 0.001 0.019069 0.0130603 0
0.0015 0.001 0.0205843 0.0101854 0
0.002 0.001 0.0192265 0.0110532 0
0.0025 0.001 0.0185281 0.00977731 0
0.003 0.001 0.0224997 0.0117137 0
0.0035 0.001 0.0207791 0.0107285 0
0.004 0.001 0.0209967 0.0126265 0
0.0045 0.001 0.021225 0.0118133 0
0.005 0.001 0.0201493 0.010044 0
0.0055 0.001 0.0215131 0.010556 0
0.006 0.001 0.0183111 0.00792688 0
0.0065 0.001 0.0220721 0.00950526 0
0.007 0.001 0.0187268 0.0129613 0
0.0075 0.001 0.0190711 0.00905673 0
0.008 0.001 0.0188861 0.00788215 0
0.0085 0.001 0.0210057 0.01155 0
0.009 0.001 0.0138828 0.00770813 0
0.0095 0.001 0.0258756 0.0121223 0
0.01 0.001 0.0190855 0.0110576 0
0.0105 0.001 0.0183481 0.00950712 0
0.011 0.001 0.0206132 0.0113055 0
0.0115 0.001 0.0174752 0.00935608 0
0.012 0.001 0.0206553 0.0100507 0
0.0125 0.001 0.0179427 0.0101781 0
0.013 0.001 0.0177764 0.00869415 0
0.0135 0.001 0.0203836 0.00874511 0
0.014 0.001 0.0194432 0.0106107 0
0.0145 0.0015 0.0201717 0.00878585 0
0.015 0.0015 0.0177355 0.00826595 0
0.0155 0.0015 0.0229722 0.0122546 0
0.016 0.0015 0.0192312 0.0085485 0
0.0165 0.0015 0.0191242 0.0111093 0
0.017 0.0015 0.017725 0.0104384 0
0.0175 0.0015 0.0203196 0.0105706 0
0.018 0.0015 0.0203074 0.0100115 0
0.0185 0.0015 0.0157687 0.00757883 0
0.019 0.0015 0.020482 0.0102116 0
0.0195 0.0015 0.0195563 0.00915805 0
0.02 0.0015 0.0211315 0.0101823 0
0.0205 0.0015 0.0177897 0.00768768 0
0.021 0.0015 0.0197162 0.0088376 0
0.0215 0.0015 0.020266 0.00983087 0
0.022 0.0015 0.0186239 0.0098228 0
0.0225 0.0015 0.0149231 0.00730768 0
0.023 0.0015 0.0215121 0.0110242 0
0.0235 0.0015 0.0206386 0.0107478 0
0.024 0.0015 0.0190544 0.0083932 0
0.0245 0.0015 0.0174916 0.00775745 0
0.025 0.0015 0.0195892 0.00936949 0
0.0255 0.0015 0.0210159 0.010456 0
0.026 0.0015 0.0182473 0.0100325 0
0.0265 0.0015 0.0216902 0.0112256 0
0.027 0.0015 0.021042 0.0104908 0
0.0275 0.0015 0.022449 0.0111148 0
0.028 0.0015 0.0180091 0.00903313 0
0.0285 0.0015 0.0218488 0.00963919 0
0.029 0.0015 0.0207744 0.00978884 0
0.0295 0.0015 0.0212552 0.00912582 0
0.03 0.002 0.0206586 0.0144912 0
0.0305 0.002 0.0195808 0.00889345 0
0.031 0.002 0.0240154 0.0123416 0
0.0315 0.002 0.0187278 0.00974039 0
0.032 0.002 0.020761 0.0111342 0
0.0325 0.002 0.0169922 0.0068655 0
0.033 0.002 0.0209909 0.0105098 0
0.0335 0.002 0.0197031 0.0119389 0
0.034 0.002 0.0190013 0.00981041 0
0.0345 0.002 0.0191968 0.00949108 0
