# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=-1	 fg_t_min=0	 fg_t_max=2	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.0197734 0.0113502 0
0.001 0.001 0.0194796 0.0127647 0
0.0015 0.001 0.0208937 0.010634 0
0.002 0.001 0.0191379 0.011148 0
0.0025 0.001 0.0184675 0.0101706 0
0.003 0.001 0.0217456 0.0112644 0
0.0035 0.001 0.0204859 0.0112482 0
0.004 0.001 0.0215202 0.0136272 0
0.0045 0.001 0.0213394 0.0120107 0
0.005 0.001 0.0192691 0.0100452 0
0.0055 0.001 0.0216669 0.0110254 0
0.006 0.001 0.0188494 0.00848886 0
0.0065 0.001 0.0216385 0.0105233 0
0.007 0.001 0.0190894 0.0127066 0
0.0075 0.001 0.0188209 0.00940471 0
0.008 0.001 0.0186565 0.00824089 0
0.0085 0.001 0.0208044 0.0111232 0
0.009 0.001 0.015155 0.00817905 0
0.0095 0.001 0.0246245 0.0111932 0
0.01 0.001 0.0180267 0.00943581 0
0.0105 0.001 0.0190039 0.00938386 0
0.011 0.001 0.0220699 0.0118942 0
0.0115 0.001 0.0179774 0.0081245 0
0.012 0.001 0.0197436 0.00985145 0
0.0125 0.001 0.0180335 0.00963963 0
0.013 0.001 0.0195279 0.00926381 0
0.0135 0.001 0.0206008 0.0100146 0
0.014 0.001 0.0177662 0.00995783 0
0.0145 0.0015 0.0195595 0.0100129 0
0.015 0.0015 0.0200804 0.00887529 0
0.0155 0.0015 0.0221256 0.0121133 0
0.016 0.0015 0.0199321 0.00982217 0
0.0165 0.0015 0.0195105 0.011065 0
0.017 0.0015 0.0192482 0.010898 0
0.0175 0.0015 0.0182847 0.0108459 0
0.018 0.0015 0.0191202 0.0104461 0
0.0185 0.0015 0.0177176 0.00963988 0
0.019 0.0015 0.019334 0.0112802 0
0.0195 0.0015 0.019807 0.0104995 0
0.02 0.0015 0.0216338 0.0102934 0
0.0205 0.0015 0.0194098 0.00837016 0
0.021 0.0015 0.0190831 0.00855585 0
0.0215 0.0015 0.0199301 0.0104292 0
0.022 0.0015 0.0177164 0.00988664 0
0.0225 0.0015 0.014734 0.00865807 0
0.023 0.0015 0.0228472 0.00967133 0
0.0235 0.0015 0.0197517 0.00922217 0
0.024 0.0015 0.0184709 0.0099303 0
0.0245 0.0015 0.0158654 0.00850459 0
0.025 0.0015 0.0206154 0.0108755 0
0.0255 0.0015 0.0221597 0.0101082 0
0.026 0.0015 0.0196823 0.0119713 0
0.0265 0.0015 0.0207225 0.0110483 0
0.027 0.0015 0.0212359 0.0119261 0
0.0275 0.0015 0.0224159 0.0120529 0
0.028 0.0015 0.0188664 0.00915254 0
0.0285 0.0015 0.0213583 0.0101647 0
0.029 0.0015 0.0203225 0.0103727 0
0.0295 0.0015 0.0218174 0.00988447 0
0.03 0.0015 0.0195942 0.0126389 0
0.0305 0.0015 0.0228225 0.00975281 0
0.031 0.0015 0.0250474 0.0150409 0
0.0315 0.0015 0.0196197 0.00896287 0
0.032 0.0015 0.0223514 0.0105069 0
0.0325 0.0015 0.0190762 0.00849049 0
0.033 0.0015 0.0222709 0.0115523 0
0.0335 0.0015 0.0230578 0.0156475 0
0.034 0.0015 0.0178763 0.00909878 0
0.0345 0.0015 0.0216912 0.010584 0
0.035 0.0015 0.0225451 0.0151279 0
0.0355 0.0015 0.0211266 0.0100442 0
0.036 0.0015 0.02007 0.0097229 0
0.0365 0.0015 0.0229794 0.011164 0
0.037 0.0015 0.0164035 0.00900722 0
0.0375 0.0015 0.019255 0.0107046 0
0.038 0.0015 0.025259 0.00903461 0
0.0385 0.0015 0.021332 0.010138 0
0.039 0.0015 0.017307 0.00984581 0
0.0395 0.0015 0.0243579 0.011353 0
0.04 0.0015 0.0201103 0.00888582 0
0.0405 0.0015 0.0239455 0.0124566 0
0.041 0.0015 0.0219411 0.011176 0
0.0415 0.0015 0.0214335 0.0104259 0
0.042 0.0015 0.0189285 0.010746 0
0.0425 0.0015 0.0210907 0.0117044 0
0.043 0.0015 0.0221209 0.011245 0
0.0435 0.0015 0.0222529 0.0113182 0
0.044 0.0015 0.0194875 0.0118346 0
0.0445 0.0015 0.0217658 0.0113975 0
0.045 0.0015 0.0219561 0.0102622 0
0.0455 0.0015 0.0181907 0.00841247 0
0.046 0.0015 0.0210395 0.00965612 0
0.0465 0.0015 0.0209455 0.0112387 0
0.047 0.0025 0.0216308 0.00996951 0
0.0475 0.0025 0.0211245 0.0117929 0
0.048 0.0025 0.0202551 0.0093557 0
0.0485 0.0025 0.0183945 0.00993155 0
0.049 0.0025 0.022455 0.00939401 0
0.0495 0.0025 0.020765 0.00944457 0
0.05 0.0025 0.0195629 0.0119871 0
0.0505 0.0025 0.0207084 0.0107873 0
0.051 0.0025 0.0234846 0.0111352 0
0.0515 0.0025 0.021504 0.0100182 0
0.052 0.0025 0.0240291 0.00982215 0
0.0525 0.0025 0.0203703 0.0107016 0
0.053 0.0025 0.0242557 0.0103355 0
0.0535 0.0025 0.0167543 0.0071066 0
0.054 0.0025 0.0222852 0.0104715 0
0.0545 0.0025 0.0194384 0.0129287 0
0.055 0.0025 0.0242134 0.0116577 0
