# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=-5	 fg_t_min=0	 fg_t_max=4	 fg_t_number=8000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.0198029 0.0114547 0
0.001 0.001 0.0190144 0.0130908 0
0.0015 0.001 0.0205658 0.0104844 0
0.002 0.001 0.0188741 0.0110046 0
0.0025 0.001 0.0189721 0.00992226 0
0.003 0.001 0.0222921 0.0118891 0
0.0035 0.001 0.0209208 0.0106854 0
0.004 0.001 0.0208345 0.0129088 0
0.0045 0.001 0.0211821 0.0123719 0
0.005 0.001 0.020017 0.0102896 0
0.0055 0.001 0.0223272 0.0103421 0
0.006 0.001 0.0188777 0.00886679 0
0.0065 0.001 0.02169 0.00964782 0
0.007 0.001 0.018592 0.0128388 0
0.0075 0.001 0.0195277 0.00945776 0
0.008 0.001 0.0190278 0.00932341 0
0.0085 0.001 0.0194606 0.0112083 0
0.009 0.001 0.0132986 0.00855787 0
0.0095 0.001 0.0253831 0.0113626 0
0.01 0.001 0.0188297 0.0100559 0
0.0105 0.001 0.0172646 0.0090851 0
0.011 0.001 0.0217581 0.0109026 0
0.0115 0.001 0.0167455 0.00818566 0
0.012 0.001 0.0216366 0.0104316 0
0.0125 0.001 0.0170896 0.00942473 0
0.013 0.001 0.0193296 0.00951258 0
0.0135 0.001 0.0209758 0.00932053 0
0.014 0.001 0.0188733 0.0103866 0
0.0145 0.0015 0.018546 0.00976826 0
0.015 0.0015 0.0184599 0.00836673 0
0.0155 0.0015 0.0229473 0.0117864 0
0.016 0.0015 0.0197463 0.00886186 0
0.0165 0.0015 0.0190381 0.0105564 0
0.017 0.0015 0.0189155 0.0114373 0
0.0175 0.0015 0.0200051 0.0107363 0
0.018 0.0015 0.0203648 0.0104589 0
0.0185 0.0015 0.0170718 0.0097284 0
0.019 0.0015 0.020213 0.0110897 0
0.0195 0.0015 0.0182329 0.00917505 0
0.02 0.0015 0.020095 0.00972899 0
0.0205 0.0015 0.0182233 0.00874897 0
0.021 0.0015 0.0191838 0.00820317 0
0.0215 0.0015 0.0201837 0.00928693 0
0.022 0.0015 0.0179333 0.00913366 0
0.0225 0.0015 0.0143656 0.00704026 0
0.023 0.0015 0.0223112 0.00991426 0
0.0235 0.0015 0.021256 0.0102892 0
0.024 0.0015 0.0198108 0.00977078 0
0.0245 0.0015 0.0176229 0.00875071 0
0.025 0.0015 0.0188431 0.00918629 0
0.0255 0.0015 0.0222949 0.0117009 0
0.026 0.002 0.0192185 0.0101705 0
0.0265 0.002 0.0198839 0.0108384 0
0.027 0.002 0.0212617 0.0103399 0
0.0275 0.002 0.0215829 0.0105988 0
0.028 0.002 0.0182142 0.00874668 0
0.0285 0.002 0.018633 0.0102241 0
0.029 0.002 0.0211656 0.00950886 0
0.0295 0.002 0.0222988 0.00973153 0
0.03 0.002 0.021339 0.0120111 0
0.0305 0.002 0.0197324 0.00995007 0
0.031 0.002 0.0221126 0.0136347 0
0.0315 0.0025 0.0186749 0.00824226 0
0.032 0.0025 0.0176642 0.00872945 0
0.0325 0.003 0.0162819 0.00611358 0
0.033 0.003 0.0212341 0.0101399 0
0.0335 0.003 0.0196815 0.0124055 0
0.034 0.003 0.0206104 0.0109699 0
0.0345 0.003 0.0222346 0.010306 0
0.035 0.003 0.0242692 0.0154344 0
0.0355 0.003 0.0219423 0.0106221 0
0.036 0.003 0.0201084 0.00954215 0
0.0365 0.003 0.0201062 0.0123516 0
0.037 0.003 0.0158992 0.00793038 0
0.0375 0.003 0.0204359 0.010426 0
0.038 0.003 0.0195669 0.009095 0
0.0385 0.003 0.0201133 0.0117271 0
0.039 0.003 0.018034 0.0110377 0
0.0395 0.003 0.0217729 0.0103114 0
0.04 0.003 0.0182904 0.00969007 0
0.0405 0.003 0.0213261 0.00981571 0
0.041 0.003 0.0231806 0.0105449 0
0.0415 0.003 0.0211049 0.00932932 0
0.042 0.003 0.0185765 0.0095992 0
0.0425 0.003 0.0218513 0.0113712 0
0.043 0.003 0.0249991 0.0112105 0
0.0435 0.003 0.0195199 0.0093955 0
0.044 0.003 0.0197685 0.0120379 0
0.0445 0.003 0.0183348 0.0109225 0
0.045 0.003 0.0205861 0.0112096 0
0.0455 0.003 0.0162094 0.0082753 0
0.046 0.003 0.021584 0.00927357 0
0.0465 0.003 0.0185311 0.00976373 0
0.047 0.003 0.0212443 0.0115344 0
0.0475 0.003 0.0199677 0.0102532 0
0.048 0.003 0.0177429 0.00943063 0
0.0485 0.003 0.0186544 0.00906614 0
0.049 0.003 0.0185108 0.00871715 0
0.0495 0.003 0.0185847 0.0101163 0
0.05 0.003 0.0182771 0.00951969 0
0.0505 0.003 0.0196967 0.012226 0
0.051 0.003 0.0223495 0.0123076 0
0.0515 0.003 0.0198749 0.0106474 0
0.052 0.003 0.0211191 0.0112631 0
0.0525 0.003 0.0230471 0.0106977 0
0.053 0.003 0.021838 0.0118589 0
0.0535 0.003 0.0167617 0.00993092 0
0.054 0.003 0.0188831 0.010392 0
0.0545 0.003 0.0195897 0.0108914 0
0.055 0.003 0.021216 0.0123578 0
0.0555 0.003 0.0206105 0.00976209 0
0.056 0.003 0.018466 0.010817 0
