# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=1	 fg_t_min=0	 fg_t_max=4	 fg_t_number=8000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.0196742 0.0113673 0
0.001 0.001 0.0192211 0.0128564 0
0.0015 0.001 0.0203044 0.0101668 0
0.002 0.001 0.0193046 0.0113167 0
0.0025 0.001 0.0183828 0.0102029 0
0.003 0.001 0.0219721 0.0120979 0
0.0035 0.001 0.020908 0.0107328 0
0.004 0.001 0.0213773 0.0127278 0
0.0045 0.001 0.0223867 0.0127252 0
0.005 0.001 0.0189453 0.00997764 0
0.0055 0.001 0.0228083 0.0100217 0
0.006 0.001 0.0192277 0.00877365 0
0.0065 0.001 0.0217607 0.0104391 0
0.007 0.001 0.0188222 0.0126557 0
0.0075 0.001 0.0191479 0.0101322 0
0.008 0.001 0.0183427 0.00847441 0
0.0085 0.001 0.0206241 0.0104347 0
0.009 0.001 0.0140182 0.00809861 0
0.0095 0.001 0.0258367 0.0116336 0
0.01 0.001 0.0179242 0.0112039 0
0.0105 0.001 0.0187693 0.00972502 0
0.011 0.001 0.0215357 0.0113074 0
0.0115 0.001 0.0181678 0.00780877 0
0.012 0.001 0.0209977 0.00941293 0
0.0125 0.001 0.0167034 0.00894216 0
0.013 0.001 0.0201963 0.00848714 0
0.0135 0.001 0.0209901 0.009699 0
0.014 0.001 0.0190317 0.00991736 0
0.0145 0.0015 0.0196128 0.00953456 0
0.015 0.0015 0.0171249 0.00826251 0
0.0155 0.0015 0.0228841 0.0115359 0
0.016 0.0015 0.0193819 0.00984078 0
0.0165 0.0015 0.0176263 0.0100156 0
0.017 0.0015 0.0181135 0.0109528 0
0.0175 0.0015 0.0200926 0.0105506 0
0.018 0.0015 0.0209107 0.0117074 0
0.0185 0.0015 0.0170976 0.00791441 0
0.019 0.0015 0.0197551 0.0102811 0
0.0195 0.0015 0.0197726 0.00951166 0
0.02 0.0015 0.0208787 0.011639 0
0.0205 0.0015 0.0192433 0.00917092 0
0.021 0.0015 0.0202371 0.00864393 0
0.0215 0.0015 0.0202408 0.00973132 0
0.022 0.0015 0.0192135 0.00890847 0
0.0225 0.0015 0.0149285 0.00786914 0
0.023 0.0015 0.0202868 0.0101399 0
0.0235 0.0015 0.0190488 0.0100216 0
0.024 0.0015 0.0192648 0.00873989 0
0.0245 0.0015 0.0172142 0.0081231 0
0.025 0.0015 0.0182258 0.00976573 0
0.0255 0.0015 0.0218867 0.0109958 0
0.026 0.0015 0.0170397 0.010029 0
0.0265 0.0015 0.0217514 0.0102643 0
0.027 0.0015 0.0202547 0.0118972 0
0.0275 0.0015 0.020177 0.0110896 0
0.028 0.0015 0.0160491 0.00925183 0
0.0285 0.0015 0.017501 0.00869452 0
0.029 0.0015 0.0219546 0.0110953 0
0.0295 0.0015 0.0217893 0.010219 0
0.03 0.0015 0.0188456 0.0115298 0
0.0305 0.0015 0.0197667 0.00955435 0
0.031 0.0015 0.0235025 0.0131158 0
0.0315 0.0015 0.0170952 0.00933532 0
0.032 0.0015 0.0171244 0.0101525 0
0.0325 0.002 0.0146693 0.00725749 0
0.033 0.002 0.0206234 0.0103418 0
0.0335 0.002 0.0205126 0.0113113 0
0.034 0.002 0.0190366 0.0112277 0
0.0345 0.002 0.0223985 0.00978868 0
0.035 0.002 0.0228306 0.0126852 0
0.0355 0.002 0.0216222 0.0113238 0
0.036 0.002 0.0194788 0.00874735 0
0.0365 0.002 0.0202584 0.0116887 0
0.037 0.002 0.0162907 0.00923212 0
0.0375 0.002 0.0184604 0.00942683 0
0.038 0.002 0.0214595 0.00976424 0
0.0385 0.002 0.0207818 0.0103279 0
0.039 0.002 0.0165729 0.00920102 0
0.0395 0.002 0.0210047 0.00912579 0
0.04 0.002 0.020034 0.00941879 0
0.0405 0.002 0.0244763 0.0110885 0
0.041 0.002 0.0201905 0.0100217 0
0.0415 0.002 0.0229781 0.0099012 0
0.042 0.002 0.0172419 0.0099425 0
0.0425 0.002 0.0200712 0.0105347 0
0.043 0.002 0.023556 0.0125536 0
0.0435 0.002 0.0195994 0.0109503 0
0.044 0.002 0.0168654 0.00988275 0
0.0445 0.002 0.0197065 0.0107924 0
0.045 0.002 0.0198618 0.0119024 0
0.0455 0.002 0.0167778 0.00829629 0
0.046 0.002 0.0198644 0.00872489 0
0.0465 0.002 0.0190038 0.00853369 0
0.047 0.002 0.0186342 0.00958284 0
0.0475 0.002 0.0200277 0.00899706 0
0.048 0.002 0.0176126 0.00833647 0
0.0485 0.002 0.0173691 0.0100963 0
0.049 0.002 0.0199203 0.0110575 0
0.0495 0.002 0.0203909 0.00934797 0
0.05 0.002 0.0195994 0.0114283 0
0.0505 0.002 0.018885 0.011128 0
0.051 0.002 0.0210998 0.0112633 0
0.0515 0.002 0.0211752 0.0125033 0
