# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=1557414566	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=0.5	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=75	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0314101 0.0143354 0
0.02 0.003 0.0308913 0.0163218 0
0.04 0.003 0.023042 0.0109067 0
0.06 0.005 0.0260268 0.0174975 0
0.08 0.005 0.0346256 0.0152838 0
0.1 0.005 0.0268851 0.0142586 0
0.12 0.006 0.0320659 0.0200678 0
0.14 0.006 0.0334083 0.0179969 0
0.16 0.006 0.0454679 0.0222141 0
0.18 0.007 0.0301226 0.0128945 0
0.2 0.007 0.0298554 0.0158733 0
0.22 0.007 0.0315156 0.0255068 0
0.24 0.009 0.0367098 0.0158769 0
0.26 0.01 0.0490776 0.0234835 0
0.28 0.01 0.0366965 0.0161451 0
0.3 0.015 0.0386692 0.0215162 0
0.32 0.018 0.0515304 0.0238149 0
0.34 0.021 0.0414646 0.0225302 0
0.36 0.027 0.0449037 0.0177901 0
0.38 0.034 0.0455373 0.0195819 0
0.4 0.034 0.0415696 0.0240882
