# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=1	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=300	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0567662 0.0301903 0
0.005 0.01 0.0610465 0.0320075 0
0.01 0.01 0.0570558 0.0296614 0
0.015 0.01 0.0667656 0.0358626 0
0.02 0.01 0.0657663 0.0327963 0
0.025 0.01 0.0621178 0.0345888 0
0.03 0.01 0.066015 0.0344566 0
0.035 0.01 0.0726676 0.0379787 0
0.04 0.015 0.0666575 0.0316898 0
0.045 0.015 0.0613458 0.0269048 0
0.05 0.015 0.0660221 0.0341604 0
0.055 0.015 0.0726809 0.0360736 0
0.06 0.015 0.0678374 0.0338599 0
0.065 0.015 0.0652892 0.0367838 0
0.07 0.015 0.0613618 0.0316227 0
0.075 0.015 0.0682592 0.0363844 0
0.08 0.015 0.0588842 0.0354348 0
0.085 0.015 0.0651959 0.0322293 0
0.09 0.015 0.0634993 0.0336042 0
0.095 0.015 0.0674074 0.0315074 0
0.1 0.015 0.0670312 0.0360781 0
0.105 0.015 0.0692195 0.0352434 0
0.11 0.015 0.0683321 0.0326889 0
0.115 0.015 0.0715092 0.0356713 0
0.12 0.015 0.0727375 0.0367825 0
0.125 0.015 0.0703873 0.0365694 0
0.13 0.02 0.0699896 0.037429 0
0.135 0.02 0.0805345 0.0369087 0
0.14 0.02 0.0702174 0.036272 0
0.145 0.02 0.07244 0.0390102 0
0.15 0.02 0.065134 0.028474 0
0.155 0.02 0.0831644 0.0399339 0
0.16 0.02 0.0758914 0.0343669 0
0.165 0.02 0.0736796 0.039631 0
0.17 0.02 0.0791834 0.0378196 0
0.175 0.02 0.0755681 0.0355716 0
0.18 0.02 0.0787629 0.0361462 0
0.185 0.02 0.0757489 0.0394585 0
0.19 0.02 0.0790781 0.047689 0
0.195 0.02 0.0724869 0.0367658 0
0.2 0.02 0.0669332 0.037368 0
0.205 0.02 0.0587989 0.0313666 0
0.21 0.02 0.0658213 0.0385319 0
0.215 0.02 0.0821417 0.0400189 0
0.22 0.025 0.0753259 0.0481979 0
0.225 0.025 0.0719375 0.0440889 0
0.23 0.03 0.0816197 0.0415345 0
0.235 0.04 0.0768438 0.0429674 0
0.24 0.04 0.084452 0.0427644 0
0.245 0.045 0.0769725 0.0379236 0
