# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.01	 max_steps=3000	 in_between=10
# fg_m=1	 fg_alpha=-1	 fg_t_min=0	 fg_t_max=1.2	 fg_t_number=240	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=10
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0577073 0.0271575 0
0.005 0.01 0.0575511 0.0301396 0
0.01 0.01 0.0603356 0.0354132 0
0.015 0.01 0.0627396 0.0339956 0
0.02 0.01 0.0701364 0.0354028 0
0.025 0.01 0.0645113 0.0361279 0
0.03 0.01 0.0612582 0.0310826 0
0.035 0.01 0.0610541 0.0315164 0
0.04 0.01 0.0587129 0.0348155 0
0.045 0.01 0.0673802 0.0345392 0
0.05 0.01 0.0622186 0.0326414 0
0.055 0.01 0.0685686 0.030823 0
0.06 0.01 0.0721547 0.0371848 0
0.065 0.01 0.059692 0.0303008 0
0.07 0.01 0.0639982 0.0335881 0
0.075 0.01 0.0689724 0.034682 0
0.08 0.01 0.0649114 0.0314446 0
0.085 0.01 0.0638906 0.0320324 0
0.09 0.01 0.0658302 0.0313684 0
0.095 0.01 0.068929 0.0340806 0
0.1 0.015 0.0701048 0.0379786 0
0.105 0.015 0.0682754 0.0352107 0
0.11 0.015 0.0776412 0.0366996 0
0.115 0.015 0.0762215 0.0398733 0
0.12 0.015 0.0694247 0.0395799 0
0.125 0.015 0.0685178 0.0406834 0
0.13 0.015 0.0765355 0.0392125 0
0.135 0.015 0.0742378 0.0331495 0
0.14 0.015 0.0699069 0.0339908 0
0.145 0.015 0.072856 0.0352915 0
0.15 0.015 0.0782568 0.0387678 0
0.155 0.015 0.0640071 0.0365591 0
0.16 0.02 0.0757028 0.0362271 0
0.165 0.02 0.0804608 0.0369523 0
0.17 0.02 0.0782215 0.0411982 0
0.175 0.02 0.075883 0.0336954 0
0.18 0.02 0.0826228 0.0418994 0
0.185 0.02 0.0760614 0.0369242 0
0.19 0.02 0.0807282 0.047595 0
0.195 0.02 0.0769061 0.0409904 0
0.2 0.035 0.0712453 0.0396468 0
0.205 0.035 0.0779996 0.0473201 0
0.21 0.045 0.0822832 0.0413978 0
0.215 0.045 0.0820647 0.0446574 0
0.22 0.045 0.0841189 0.0388658 0
0.225 0.045 0.0806253 0.0376389 0
0.23 0.045 0.0801246 0.0389546 0
0.235 0.045 0.0960303 0.0451421 0
0.24 0.045 0.0902118 0.0424823 0
0.245 0.045 0.0975338 0.0458493 0
0.25 0.045 0.0894192 0.0467805 0
0.255 0.045 0.0891685 0.0505976 0
0.26 0.045 0.0855652 0.0443692 0
0.265 0.045 0.0927685 0.045899 0
0.27 0.045 0.0847318 0.0437336 0
0.275 0.045 0.0864029 0.0417822 0
0.28 0.05 0.0854195 0.0379059 0
0.285 0.05 0.104091 0.0469408 0
0.29 0.05 0.0990971 0.0440113 0
0.295 0.05 0.0831411 0.0455026 0
0.3 0.05 0.0979925 0.0463938 0
0.305 0.05 0.103893 0.0601313 0
0.31 0.05 0.0977592 0.0480243 0
0.315 0.05 0.106094 0.052535 0
0.32 0.055 0.111033 0.0553673 0
0.325 0.055 0.0872701 0.0423347 0
0.33 0.065 0.101304 0.0483554 0
0.335 0.065 0.0936655 0.0538686 0
0.34 0.065 0.105433 0.0446108 0
0.345 0.07 0.110665 0.067824 0
0.35 0.085 0.119644 0.0537984 0
0.355 0.1 0.111766 0.0460994 0
0.36 0.1 0.113211 0.0527685 0
0.365 0.1 0.128378 0.0515649 0
0.37 0.105 0.133174 0.0591849 0
0.375 0.105 0.128757 0.0515544 0
0.38 0.135 0.151895 0.0549635 0
0.385 0.135 0.165005 0.0628788 0
0.39 0.145 0.151684 0.0594337 0
0.395 0.145 0.167748 0.0573109 0
0.4 0.145 0.164448 0.0564371 0
0.405 0.145 0.152227 0.0693651 0
0.41 0.145 0.170091 0.0637961 0
0.415 0.145 0.136754 0.062634 0
0.42 0.19 0.16318 0.0645816 0
0.425 0.195 0.153351 0.0514009 0
0.43 0.195 0.160998 0.0584381 0
0.435 0.195 0.154898 0.0664374 0
0.44 0.215 0.17303 0.0529189 0
0.445 0.235 0.192323 0.0571509 0
0.45 0.235 0.180694 0.0611026 0
0.455 0.255 0.176837 0.0574625 0
0.46 0.255 0.187791 0.0530434 0
0.465 0.26 0.209882 0.0570092 0
0.47 0.26 0.204094 0.0574365 0
0.475 0.265 0.199004 0.0524715 0
0.48 0.265 0.19391 0.0599991 0
0.485 0.27 0.184156 0.0559943 0
0.49 0.285 0.222392 0.0515372 0
0.495 0.305 0.238721 0.0572514 0
0.5 0.31 0.224577 0.0579539 0
0.505 0.31 0.236128 0.0582959 0
0.51 0.315 0.235111 0.0707754 0
0.515 0.32 0.250831 0.0602964 0
0.52 0.33 0.268504 0.0596635 0
0.525 0.34 0.250566 0.0645513 0
0.53 0.345 0.257905 0.059933 0
0.535 0.365 0.282953 0.0523599 0
