# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.01	 max_steps=3000	 in_between=10
# fg_m=1	 fg_alpha=1	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=300	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=10
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0577073 0.0271575 0
0.005 0.01 0.0575511 0.0301396 0
0.01 0.01 0.0603356 0.0354132 0
0.015 0.01 0.0627396 0.0339956 0
0.02 0.01 0.0701364 0.0354028 0
0.025 0.01 0.0645113 0.0361279 0
0.03 0.01 0.0612582 0.0310826 0
0.035 0.01 0.0610541 0.0315164 0
0.04 0.015 0.0632111 0.0340724 0
0.045 0.015 0.0671329 0.0351867 0
0.05 0.015 0.0630053 0.0349009 0
0.055 0.015 0.064597 0.0298153 0
0.06 0.015 0.0767912 0.0429788 0
0.065 0.015 0.0679175 0.0317693 0
0.07 0.015 0.0577619 0.0309 0
0.075 0.015 0.0765475 0.0347659 0
0.08 0.015 0.0694736 0.0322544 0
0.085 0.015 0.0652752 0.0358076 0
0.09 0.015 0.064076 0.0281416 0
0.095 0.015 0.0758577 0.0365264 0
0.1 0.015 0.0744436 0.0407044 0
0.105 0.015 0.0664465 0.0399766 0
0.11 0.015 0.0800466 0.03622 0
0.115 0.015 0.0659996 0.0310719 0
0.12 0.015 0.0702015 0.0355051 0
0.125 0.015 0.0680167 0.041853 0
0.13 0.02 0.0793405 0.0382894 0
0.135 0.02 0.0799648 0.0384388 0
0.14 0.02 0.0752598 0.0347245 0
0.145 0.02 0.0754614 0.0350276 0
0.15 0.02 0.0825585 0.0422098 0
0.155 0.02 0.0733761 0.0389756 0
0.16 0.02 0.0722516 0.0380492 0
0.165 0.02 0.081727 0.0389475 0
0.17 0.02 0.0866199 0.0383144 0
0.175 0.02 0.0762509 0.0402173 0
0.18 0.02 0.0787112 0.0370693 0
0.185 0.02 0.0857715 0.0448225 0
0.19 0.02 0.0854373 0.0412908 0
0.195 0.02 0.0825936 0.0443338 0
0.2 0.02 0.0725632 0.0438752 0
0.205 0.02 0.0830083 0.0360449 0
0.21 0.02 0.0743282 0.0363672 0
0.215 0.02 0.0774533 0.0496424 0
0.22 0.025 0.0929154 0.0458717 0
0.225 0.025 0.0767767 0.0396121 0
0.23 0.03 0.0985867 0.038184 0
0.235 0.04 0.0947907 0.0489126 0
0.24 0.04 0.0831532 0.0453705 0
0.245 0.045 0.0991441 0.0504485 0
0.25 0.045 0.0865084 0.0450734 0
0.255 0.045 0.0939297 0.0532475 0
0.26 0.045 0.0886694 0.0385643 0
0.265 0.045 0.0878324 0.0419791 0
0.27 0.05 0.0922514 0.0455767 0
0.275 0.05 0.0813791 0.0400116 0
0.28 0.05 0.0998618 0.0524096 0
0.285 0.05 0.101847 0.0449802 0
0.29 0.05 0.105315 0.0515339 0
0.295 0.05 0.0940075 0.042333 0
0.3 0.05 0.083254 0.0474437 0
0.305 0.05 0.105571 0.054808 0
0.31 0.05 0.0998977 0.0456436 0
0.315 0.05 0.0853681 0.0432232 0
0.32 0.05 0.090579 0.0465437 0
0.325 0.05 0.100606 0.0493856 0
0.33 0.05 0.105922 0.0452542 0
0.335 0.05 0.103156 0.0476301 0
0.34 0.055 0.110466 0.0556084 0
0.345 0.055 0.117856 0.0566955 0
0.35 0.055 0.102019 0.0498615 0
0.355 0.055 0.0999282 0.0466024 0
0.36 0.055 0.101959 0.0497658 0
0.365 0.055 0.106482 0.0523788 0
0.37 0.055 0.102905 0.0492063 0
0.375 0.055 0.0972058 0.0506637 0
0.38 0.055 0.115936 0.0569527 0
0.385 0.085 0.105805 0.0583967 0
0.39 0.085 0.107123 0.056491 0
0.395 0.085 0.0842605 0.0471422 0
0.4 0.085 0.100554 0.0533104 0
0.405 0.085 0.0989267 0.0529348 0
0.41 0.085 0.0967364 0.0434354 0
0.415 0.085 0.116456 0.055284 0
0.42 0.085 0.140784 0.0600697 0
0.425 0.085 0.115614 0.0661502 0
0.43 0.085 0.121867 0.0587126 0
0.435 0.085 0.112702 0.0582004 0
0.44 0.085 0.126964 0.059512 0
0.445 0.11 0.131358 0.0567941 0
0.45 0.11 0.10481 0.049843 0
0.455 0.115 0.104515 0.0599183 0
0.46 0.115 0.116457 0.0593124 0
0.465 0.115 0.115111 0.0568043 0
0.47 0.115 0.119617 0.0742627 0
0.475 0.12 0.10644 0.0537943 0
0.48 0.12 0.111919 0.0640874 0
0.485 0.12 0.124654 0.0591898 0
0.49 0.135 0.148334 0.0672041 0
0.495 0.135 0.15492 0.0649015 0
0.5 0.135 0.176858 0.0819351 0
0.505 0.135 0.113153 0.0584639 0
0.51 0.19 0.153822 0.063359 0
0.515 0.19 0.154337 0.0883724 0
0.52 0.19 0.170793 0.0832645 0
0.525 0.215 0.166243 0.0808635 0
0.53 0.22 0.140777 0.0631927 0
0.535 0.225 0.15699 0.0779533 0
