# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=1557414566	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=0.5	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=150	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=200	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0307601 0.0139477 0
0.01 0.002 0.0234057 0.00833452 0
0.02 0.003 0.0284352 0.0179645 0
0.03 0.003 0.0286333 0.014862 0
0.04 0.003 0.022805 0.011082 0
0.05 0.003 0.0295046 0.0146505 0
0.06 0.005 0.0285144 0.0131512 0
0.07 0.005 0.0334565 0.0151546 0
0.08 0.005 0.0337038 0.0159453 0
0.09 0.005 0.0299063 0.0118077 0
0.1 0.005 0.0359562 0.012914 0
0.11 0.005 0.0391901 0.0236986 0
0.12 0.005 0.0348656 0.016581 0
0.13 0.006 0.0386414 0.0173554 0
0.14 0.006 0.033453 0.0165233 0
0.15 0.006 0.0225258 0.0132095 0
0.16 0.006 0.0298652 0.0191361 0
0.17 0.007 0.0301363 0.0132693 0
0.18 0.007 0.0404699 0.0190265 0
0.19 0.007 0.0393877 0.0205354 0
0.2 0.007 0.033547 0.0135032 0
0.21 0.007 0.0256407 0.0147523 0
0.22 0.007 0.0402537 0.0275932 0
0.23 0.007 0.0428867 0.0214273 0
0.24 0.009 0.0406825 0.0219058 0
0.25 0.009 0.0356552 0.0158268 0
0.26 0.01 0.0434536 0.0199727 0
0.27 0.01 0.0395956 0.0208434 0
0.28 0.01 0.0414346 0.0233055 0
0.29 0.015 0.0507747 0.0199252 0
0.3 0.015 0.0454579 0.0210441 0
0.31 0.017 0.0435706 0.0174874 0
0.32 0.018 0.0496034 0.02947 0
0.33 0.018 0.0411673 0.0196796 0
0.34 0.022 0.0418349 0.0225191 0
0.35 0.028 0.0454169 0.0231837 0
0.36 0.028 0.0479148 0.0206233 0
0.37 0.035 0.045197 0.0204919 0
0.38 0.035 0.0481782 0.0227138 0
0.39 0.035 0.0405203 0.0221095 0
0.4 0.035 0.0424236 0.0184804 0
0.41 0.035 0.0414311 0.0175148 0
0.42 0.036 0.044087 0.027541 0
0.43 0.037 0.0572414 0.0260284 0
0.44 0.05 0.0457795 0.019687 0
0.45 0.05 0.0452935 0.0282912 0
0.46 0.056 0.0459953 0.0226672 0
0.47 0.057 0.046698 0.0184058 0
0.48 0.057 0.0495363 0.0177863 0
0.49 0.057 0.0473632 0.0186004 0
0.5 0.057 0.0491078 0.0242098 0
0.51 0.058 0.0548145 0.0233646 0
0.52 0.058 0.0576284 0.0178298 0
0.53 0.067 0.0706942 0.0268691 0
0.54 0.067 0.0347119 0.021397 0
0.55 0.067 0.0520091 0.0211094 0
0.56 0.07 0.0587508 0.0258503 0
0.57 0.091 0.0530847 0.0267686 0
0.58 0.097 0.0686475 0.0345516 0
0.59 0.191 0.047815 0.0223497 0
0.6 0.191 0.0485994 0.0195356 0
0.61 0.199 0.0696832 0.0251589 0
0.62 0.206 0.0867812 0.0365815 0
0.63 0.211 0.0638519 0.0243298 0
0.64 0.211 0.0748814 0.028082 0
0.65 0.371 0.0608762 0.0334313 0
0.66 0.387 0.0826854 0.0214839 0
0.67 0.396 0.0767668 0.0196942 0
0.68 0.405 0.0888279 0.0300873 0
0.69 0.457 0.061847 0.0371489 0
0.7 0.477 0.14038 0.0442082 0
0.71 0.49 0.102916 0.0263098 0
0.72 0.547 0.129519 0.0200718 0
0.73 0.571 0.0692965 0.0373407 0
0.74 0.575 0.0674236 0.0212629 0
0.75 0.584 0.0968565 0.0290921 0
0.76 0.61 0.072792 0.0348593 0
0.77 0.623 0.064188 0.0349627 0
0.78 0.635 0.0981553 0.0150746 0
0.79 0.643 0.0621266 0.0279461 0
0.8 0.65 0.0848669 0.0216611 0
0.81 0.665 0.143773 0.0310241 0
0.82 0.674 0.157442 0.0213909 0
0.83 0.693 0.171376 0.0191806 0
0.84 0.703 0.257071 0.0226048 0
0.85 0.706 0.167361 0.0253413 0
0.86 0.711 0.135907 0.0219146 0
0.87 0.721 0.180858 0.018715 0
0.88 0.733 0.165213 0.0232426 0
0.89 0.738 0.231707 0.0132449 0
0.9 0.75 0.279642 0.0209251 0
0.91 0.757 0.269022 0.0219855 0
0.92 0.761 0.275118 0.0288727 0
0.93 0.763 0.331468 0.0115345 0
0.94 0.775 0.340904 0.0260401 0
0.95 0.777 0.368823 0.0150584 0
0.96 0.779 0.400554 0.0143114 0
0.97 0.784 0.409236 0.0129249 0
0.98 0.79 0.379998 0.0119787 0
0.99 0.8 0.380524 0.0114497 0
1 0.804 0.390598 0.018572 0
1.01 0.807 0.433193 0.0128818 0
1.02 0.814 0.438393 0.0131602 0
1.03 0.817 0.472445 0.0113179 0
1.04 0.818 0.507854 0.00724464 0
1.05 0.823 0.522318 0.0107526 0
1.06 0.827 0.52536 0.0106237 0
1.07 0.832 0.554427 0.0133348 0
1.08 0.836 0.571869 0.0109279 0
1.09 0.839 0.564904 0.0118974 0
