# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=-0.5	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=300	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0567662 0.0301903 0
0.005 0.01 0.0610465 0.0320075 0
0.01 0.01 0.0570558 0.0296614 0
0.015 0.01 0.0667656 0.0358626 0
0.02 0.01 0.0657663 0.0327963 0
0.025 0.01 0.0621178 0.0345888 0
0.03 0.01 0.066015 0.0344566 0
0.035 0.01 0.0726676 0.0379787 0
0.04 0.01 0.0692992 0.0325858 0
0.045 0.01 0.0629623 0.0289122 0
0.05 0.01 0.0657955 0.0340447 0
0.055 0.01 0.069799 0.0363861 0
0.06 0.01 0.0621487 0.0329836 0
0.065 0.01 0.0704229 0.031885 0
0.07 0.01 0.0681209 0.0328076 0
0.075 0.01 0.0632222 0.0320585 0
0.08 0.01 0.0600297 0.0376656 0
0.085 0.01 0.0736759 0.0378815 0
0.09 0.01 0.0674107 0.038962 0
0.095 0.01 0.0708577 0.0320077 0
0.1 0.01 0.0731707 0.0367193 0
0.105 0.01 0.0723043 0.0408578 0
0.11 0.015 0.0725743 0.0361417 0
0.115 0.015 0.070141 0.0375164 0
0.12 0.015 0.0706272 0.0353674 0
0.125 0.015 0.0665918 0.0358649 0
0.13 0.015 0.0656862 0.0331055 0
0.135 0.015 0.0789175 0.0376408 0
0.14 0.015 0.074121 0.0434838 0
0.145 0.015 0.077438 0.0425636 0
0.15 0.015 0.0742656 0.0379593 0
0.155 0.015 0.0758392 0.0406176 0
0.16 0.02 0.0721218 0.0366221 0
0.165 0.02 0.0774715 0.03477 0
0.17 0.02 0.079336 0.0369009 0
0.175 0.02 0.0761911 0.0414545 0
0.18 0.02 0.0801725 0.0414273 0
0.185 0.02 0.0826471 0.037871 0
0.19 0.02 0.0831536 0.0403759 0
0.195 0.02 0.075108 0.0418911 0
0.2 0.035 0.0774363 0.0392922 0
0.205 0.035 0.0799932 0.0395645 0
0.21 0.05 0.0848727 0.0448522 0
0.215 0.05 0.0858954 0.0385294 0
0.22 0.05 0.0896023 0.0467665 0
0.225 0.05 0.0778849 0.0335042 0
0.23 0.06 0.0893206 0.0449255 0
0.235 0.06 0.0778612 0.0464357 0
0.24 0.06 0.0887873 0.0420867 0
0.245 0.06 0.0921414 0.0406609 0
