# Relevant parameters to reproduce this network:
# node_nr=60	 k_max=6
# initial_seed=1557415116	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=0	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=90	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.0333333 0.119928 0.0606766 0
0.0166667 0.0333333 0.122015 0.0611275 0
0.0333333 0.0333333 0.121882 0.06155 0
0.05 0.0333333 0.0983378 0.0366987 0
0.0666667 0.0333333 0.12355 0.0652618 0
0.0833333 0.0333333 0.121053 0.0798207 0
0.1 0.0333333 0.132068 0.0661186 0
0.116667 0.0333333 0.0934823 0.0520667 0
0.133333 0.05 0.146103 0.0798789 0
0.15 0.05 0.12 0.0509715 0
0.166667 0.05 0.118878 0.0612825 0
0.183333 0.0666667 0.16785 0.0690769 0
0.2 0.0666667 0.136225 0.05853 0
0.216667 0.0666667 0.134361 0.0625154 0
0.233333 0.0666667 0.128059 0.0676104 0
0.25 0.0666667 0.111087 0.0681246 0
0.266667 0.0666667 0.131565 0.0579952 0
0.283333 0.0666667 0.160518 0.0846358 0
0.3 0.1 0.185675 0.0737702 0
0.316667 0.1 0.162049 0.0892863 0
0.333333 0.1 0.136822 0.0623693 0
0.35 0.1 0.148191 0.0701422 0
0.366667 0.1 0.19016 0.0798853 0
0.383333 0.133333 0.198217 0.0802244 0
0.4 0.133333 0.208522 0.0907639 0
0.416667 0.166667 0.227627 0.0969025 0
0.433333 0.183333 0.255439 0.110926 0
0.45 0.2 0.213673 0.0999644 0
0.466667 0.2 0.246726 0.0904421 0
0.483333 0.2 0.205874 0.0849333 0
0.5 0.2 0.284106 0.0944703 0
0.516667 0.266667 0.180994 0.0873535 0
0.533333 0.283333 0.160979 0.0751492 0
0.55 0.283333 0.19156 0.0987754 0
0.566667 0.35 0.221181 0.127875 0
0.583333 0.35 0.197453 0.0768617 0
0.6 0.35 0.232789 0.11684 0
0.616667 0.45 0.15901 0.102241 0
0.633333 0.5 0.176605 0.0721605 0
0.65 0.5 0.159789 0.073944 0
0.666667 0.5 0.14148 0.0693651 0
0.683333 0.516667 0.164603 0.0831129 0
0.7 0.6 0.272437 0.124595 0
0.716667 0.6 0.446569 0.083502 0
0.733333 0.616667 0.475516 0.0955199 0
0.75 0.616667 0.480663 0.068299 0
0.766667 0.616667 0.474622 0.0720063 0
0.783333 0.666667 0.573036 0.087205 0
0.8 0.666667 0.582147 0.0522948 0
0.816667 0.666667 0.596246 0.073453 0
0.833333 0.666667 0.586325 0.0736527 0
0.85 0.666667 0.627194 0.0838033 0
0.866667 0.683333 0.628864 0.0814516 0
0.883333 0.8 0.60067 0.0701545 0
0.9 0.8 0.545245 0.0319404 0
0.916667 0.8 0.569633 0.0504912 0
0.933333 0.8 0.568275 0.0390818 0
0.95 0.816667 0.569276 0.0473545 0
0.966667 0.833333 0.583378 0.0309097 0
0.983333 0.833333 0.588965 0.0415279 0
1 0.833333 0.604321 0.0376682 0
1.01667 0.833333 0.612234 0.0429037 0
1.03333 0.833333 0.755182 0.0529046 0
1.05 0.833333 0.767055 0.0382666 0
1.06667 0.833333 0.775192 0.0378342 0
1.08333 0.833333 0.787678 0.0319067 0
1.1 0.85 0.803504 0.0396291 0
1.11667 0.866667 0.806899 0.026413 0
1.13333 0.866667 0.809452 0.0441764 0
1.15 0.866667 0.808912 0.0227028 0
1.16667 0.866667 0.814856 0.0286424 0
1.18333 0.866667 0.829869 0.0251038 0
1.2 0.866667 0.837624 0.0364135 0
1.21667 0.883333 0.852077 0.0288712 0
1.23333 0.883333 0.857329 0.032406 0
1.25 0.9 0.8797 0.0276528 0
1.26667 0.9 0.875136 0.0249763 0
1.28333 0.9 0.882924 0.0280209 0
1.3 0.9 0.877001 0.0294181 0
1.31667 0.9 0.883812 0.0354412 0
1.33333 0.9 0.879458 0.0231992 0
1.35 0.9 0.883805 0.0294459 0
1.36667 0.9 0.880348 0.0209656 0
1.38333 0.916667 0.902175 0.0256441 0
1.4 0.916667 0.898224 0.0292934 0
1.41667 0.916667 0.903726 0.0235771 0
1.43333 0.916667 0.898457 0.0237604 0
1.45 0.916667 0.903392 0.0254114 0
1.46667 0.916667 0.909059 0.030835 0
1.48333 0.916667 0.903783 0.0290153 0
1.5 0.916667 0.900937 0.0232629 0
