# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=1	 fg_t_min=0	 fg_t_max=5	 fg_t_number=1000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0560622 0.0297688 0
0.005 0.01 0.0607496 0.0330984 0
0.01 0.01 0.0555211 0.0295838 0
0.015 0.01 0.0649418 0.0340055 0
0.02 0.01 0.0617487 0.031854 0
0.025 0.01 0.0616282 0.0343318 0
0.03 0.01 0.0623826 0.0321345 0
0.035 0.01 0.0698835 0.0335235 0
0.04 0.015 0.0657752 0.0330132 0
0.045 0.015 0.0619505 0.0271218 0
0.05 0.015 0.0662753 0.03205 0
0.055 0.015 0.0682188 0.0339105 0
0.06 0.015 0.0609433 0.0334979 0
0.065 0.015 0.0638639 0.0311895 0
0.07 0.015 0.0622577 0.0345784 0
0.075 0.015 0.0664705 0.0306713 0
0.08 0.015 0.053415 0.0305802 0
0.085 0.015 0.0637102 0.0315571 0
0.09 0.015 0.057146 0.029943 0
0.095 0.015 0.0550243 0.0287348 0
0.1 0.015 0.068162 0.0369062 0
0.105 0.015 0.0624861 0.0319339 0
0.11 0.015 0.0669022 0.0385287 0
0.115 0.015 0.0636975 0.0320387 0
0.12 0.015 0.0708445 0.0337243 0
0.125 0.015 0.0678002 0.0325892 0
0.13 0.02 0.0673039 0.0316548 0
0.135 0.02 0.0712126 0.0349756 0
0.14 0.02 0.0721931 0.0360294 0
0.145 0.02 0.0690346 0.0414925 0
0.15 0.02 0.0590349 0.0277861 0
0.155 0.02 0.0714297 0.0352939 0
0.16 0.02 0.0645551 0.0317866 0
0.165 0.02 0.0690916 0.0340071 0
0.17 0.02 0.0740054 0.0371458 0
0.175 0.02 0.0693327 0.0335827 0
0.18 0.02 0.0680677 0.0409007 0
0.185 0.02 0.0687106 0.0378595 0
0.19 0.02 0.0689909 0.0374329 0
0.195 0.02 0.0650992 0.0328199 0
0.2 0.02 0.0650072 0.0341598 0
0.205 0.02 0.0652128 0.0311856 0
0.21 0.02 0.055338 0.0281583 0
0.215 0.02 0.0691879 0.0351799 0
0.22 0.025 0.0684487 0.0412202 0
0.225 0.025 0.0718418 0.034197 0
0.23 0.03 0.0705641 0.0369664 0
0.235 0.04 0.0631419 0.0345941 0
0.24 0.04 0.0747858 0.0369124 0
0.245 0.045 0.0671052 0.0344005 0
0.25 0.045 0.0555547 0.0315786 0
0.255 0.045 0.0678426 0.0350321 0
0.26 0.045 0.0648905 0.0360372 0
0.265 0.045 0.0590329 0.0305917 0
0.27 0.05 0.061552 0.0329333 0
0.275 0.05 0.0563886 0.0266815 0
0.28 0.05 0.0590909 0.0323496 0
0.285 0.05 0.0709052 0.0370409 0
0.29 0.05 0.0694186 0.0331329 0
0.295 0.05 0.0671304 0.03501 0
0.3 0.05 0.0744776 0.0367486 0
0.305 0.05 0.0691762 0.0414558 0
0.31 0.05 0.0740903 0.0413669 0
0.315 0.05 0.0713888 0.0333631 0
0.32 0.05 0.0710705 0.0421006 0
0.325 0.05 0.0631098 0.0329022 0
0.33 0.05 0.0641624 0.0321222 0
0.335 0.05 0.0727542 0.0345705 0
0.34 0.055 0.072834 0.0349629 0
0.345 0.055 0.0569784 0.0285481 0
0.35 0.055 0.0687877 0.0355178 0
0.355 0.055 0.0613974 0.034987 0
0.36 0.055 0.0741313 0.037188 0
0.365 0.055 0.0614913 0.0320753 0
0.37 0.055 0.0663022 0.0336869 0
