# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=0	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=300	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.056707 0.0301078 0
0.005 0.01 0.0609859 0.0320256 0
0.01 0.01 0.0569433 0.0297414 0
0.015 0.01 0.0665602 0.0357749 0
0.02 0.01 0.0655992 0.0326859 0
0.025 0.01 0.0618792 0.0345149 0
0.03 0.01 0.0657574 0.0343134 0
0.035 0.01 0.0723749 0.0378103 0
0.04 0.01 0.0688832 0.0324953 0
0.045 0.01 0.0626344 0.0287355 0
0.05 0.01 0.0655885 0.0338998 0
0.055 0.01 0.0695503 0.0361803 0
0.06 0.015 0.0640039 0.0336893 0
0.065 0.015 0.0652336 0.0330197 0
0.07 0.015 0.065239 0.0282423 0
0.075 0.015 0.0628699 0.0332646 0
0.08 0.015 0.0582457 0.033312 0
0.085 0.015 0.0671173 0.0351677 0
0.09 0.015 0.0660774 0.0361487 0
0.095 0.015 0.0606211 0.0324583 0
0.1 0.015 0.0673793 0.0399269 0
0.105 0.015 0.0671423 0.0357037 0
0.11 0.015 0.0680301 0.0323777 0
0.115 0.015 0.0684738 0.0380527 0
0.12 0.015 0.0726598 0.0359455 0
0.125 0.015 0.0714408 0.0375477 0
0.13 0.015 0.0665846 0.0353065 0
0.135 0.015 0.0727068 0.0372949 0
0.14 0.015 0.0737465 0.038653 0
0.145 0.015 0.0777097 0.0421282 0
0.15 0.015 0.0681072 0.0342234 0
0.155 0.015 0.0721027 0.032506 0
0.16 0.02 0.0723682 0.0357722 0
0.165 0.02 0.0702382 0.037927 0
0.17 0.02 0.077099 0.0378131 0
0.175 0.02 0.0658738 0.0350587 0
0.18 0.02 0.079901 0.03898 0
0.185 0.02 0.0793296 0.0413033 0
0.19 0.02 0.0755801 0.0418584 0
0.195 0.02 0.0706898 0.0457096 0
0.2 0.02 0.0720554 0.0397601 0
0.205 0.02 0.0808769 0.0386062 0
0.21 0.03 0.0683074 0.0374134 0
0.215 0.03 0.0809367 0.0383003 0
0.22 0.03 0.0751918 0.0381298 0
0.225 0.03 0.0696822 0.0326049 0
0.23 0.04 0.0798604 0.0428845 0
0.235 0.04 0.0665418 0.0328065 0
0.24 0.04 0.0800865 0.0393224 0
0.245 0.04 0.0796575 0.0370091 0
0.25 0.04 0.0651317 0.0335228 0
0.255 0.04 0.0740913 0.0386314 0
0.26 0.04 0.0701709 0.040096 0
0.265 0.05 0.0883946 0.0502943 0
0.27 0.055 0.0911233 0.0481071 0
0.275 0.055 0.0873081 0.0405017 0
0.28 0.055 0.0941429 0.0470408 0
0.285 0.055 0.103017 0.0453919 0
0.29 0.055 0.089071 0.0362059 0
0.295 0.055 0.0895039 0.0449475 0
0.3 0.055 0.0963244 0.0542397 0
0.305 0.055 0.0727096 0.0419385 0
0.31 0.055 0.0815877 0.0442481 0
0.315 0.055 0.0837044 0.0397578 0
0.32 0.055 0.091771 0.0442681 0
0.325 0.06 0.081072 0.0408787 0
0.33 0.06 0.0806815 0.0436963 0
0.335 0.06 0.0857823 0.0421697 0
0.34 0.06 0.0768524 0.0418862 0
0.345 0.065 0.0780797 0.043069 0
0.35 0.08 0.0678362 0.0371835 0
0.355 0.09 0.0927851 0.0441629 0
0.36 0.09 0.0842148 0.0414143 0
0.365 0.09 0.0950055 0.0497519 0
0.37 0.095 0.0924344 0.0499447 0
0.375 0.095 0.0817915 0.0448967 0
0.38 0.105 0.118386 0.0508912 0
0.385 0.105 0.109499 0.0508449 0
0.39 0.105 0.0999981 0.0406681 0
0.395 0.105 0.0938635 0.0447817 0
0.4 0.105 0.113045 0.0569846 0
0.405 0.105 0.0921782 0.0594538 0
0.41 0.105 0.0809992 0.0443893 0
0.415 0.105 0.0834451 0.046332 0
0.42 0.125 0.101893 0.0522814 0
0.425 0.13 0.112864 0.0499572 0
0.43 0.14 0.104905 0.0487313 0
0.435 0.14 0.108803 0.0541492 0
0.44 0.14 0.126765 0.0603394 0
0.445 0.14 0.125987 0.0526602 0
0.45 0.14 0.115381 0.0557087 0
0.455 0.155 0.123449 0.0572007 0
0.46 0.155 0.116736 0.049899 0
0.465 0.155 0.126872 0.0498832 0
0.47 0.155 0.12201 0.0586465 0
0.475 0.155 0.127494 0.0564349 0
0.48 0.155 0.128632 0.0519678 0
0.485 0.155 0.13653 0.0536128 0
0.49 0.165 0.113378 0.0518332 0
0.495 0.185 0.122021 0.0632401 0
0.5 0.185 0.138566 0.0640464 0
0.505 0.185 0.133781 0.0660777 0
0.51 0.185 0.115568 0.0640518 0
0.515 0.19 0.124486 0.0577324 0
0.52 0.195 0.133325 0.0615843 0
0.525 0.205 0.134692 0.048968 0
0.53 0.205 0.126634 0.0567865 0
0.535 0.205 0.120542 0.0480601 0
0.54 0.205 0.12105 0.0576544 0
0.545 0.215 0.0829567 0.0388225 0
0.55 0.215 0.0960122 0.0447096 0
0.555 0.215 0.0884283 0.0418009 0
0.56 0.215 0.0926189 0.0492334 0
0.565 0.215 0.102062 0.0464145 0
0.57 0.215 0.0998007 0.0473452 0
0.575 0.31 0.0951866 0.0444779 0
0.58 0.31 0.0842654 0.0391243 0
0.585 0.32 0.0998717 0.0520423 0
0.59 0.335 0.114158 0.0687611 0
0.595 0.34 0.135552 0.0615427 0
0.6 0.34 0.125448 0.0465207 0
0.605 0.355 0.128537 0.0547989 0
0.61 0.38 0.13553 0.0686921 0
0.615 0.38 0.136027 0.0723347 0
0.62 0.4 0.14148 0.0635226 0
0.625 0.4 0.119412 0.0638196 0
0.63 0.41 0.141247 0.0698221 0
0.635 0.41 0.126908 0.056782 0
0.64 0.45 0.139919 0.0678837 0
0.645 0.45 0.141083 0.0578179 0
0.65 0.45 0.148946 0.0642962 0
0.655 0.46 0.120595 0.0572724 0
0.66 0.465 0.10979 0.059001 0
0.665 0.48 0.115768 0.0539248 0
0.67 0.49 0.116123 0.0537476 0
0.675 0.495 0.109143 0.0542032 0
0.68 0.5 0.112404 0.0508872 0
0.685 0.505 0.119323 0.0475931 0
0.69 0.51 0.119122 0.0558041 0
0.695 0.51 0.14324 0.0683385 0
0.7 0.515 0.124455 0.0594444 0
0.705 0.515 0.133381 0.0717834 0
0.71 0.53 0.126903 0.059435 0
0.715 0.53 0.114572 0.0580384 0
0.72 0.53 0.136002 0.0771844 0
0.725 0.535 0.144746 0.0700556 0
0.73 0.535 0.137528 0.0722687 0
0.735 0.54 0.121614 0.0610932 0
0.74 0.54 0.139276 0.0716262 0
0.745 0.54 0.128247 0.0637538 0
0.75 0.545 0.13289 0.0609761 0
0.755 0.55 0.133238 0.0489207 0
0.76 0.55 0.117109 0.0677662 0
0.765 0.605 0.111194 0.0759602 0
0.77 0.605 0.137498 0.0644836 0
0.775 0.605 0.133192 0.0596444 0
0.78 0.605 0.11973 0.064261 0
0.785 0.605 0.154561 0.0786875 0
0.79 0.605 0.146833 0.068117 0
0.795 0.605 0.150072 0.0688782 0
0.8 0.61 0.156803 0.0643987 0
0.805 0.61 0.142938 0.0612193 0
0.81 0.615 0.14346 0.0570325 0
0.815 0.675 0.145219 0.0648902 0
0.82 0.68 0.12205 0.0482277 0
0.825 0.68 0.1549 0.078262 0
0.83 0.68 0.177161 0.0682872 0
