# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=314159265	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=1	 fg_t_min=0	 fg_t_max=1.25	 fg_t_number=1250	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0208908 0.0107202 0
0.001 0.002 0.0296414 0.0122042 0
0.002 0.002 0.0274676 0.014644 0
0.003 0.002 0.0263864 0.0131804 0
0.004 0.002 0.0308991 0.0157674 0
0.005 0.002 0.0272064 0.0137778 0
0.006 0.002 0.0298068 0.0203822 0
0.007 0.002 0.0309148 0.0156507 0
0.008 0.002 0.0310869 0.015904 0
0.009 0.002 0.0255384 0.0138112 0
0.01 0.002 0.0282184 0.0131582 0
0.011 0.002 0.0248378 0.0128899 0
0.012 0.002 0.029335 0.0131255 0
0.013 0.002 0.033649 0.0198826 0
0.014 0.002 0.0268296 0.0149835 0
0.015 0.002 0.0332724 0.0144395 0
0.016 0.002 0.029988 0.0127741 0
0.017 0.002 0.0314704 0.0141128 0
0.018 0.002 0.0263167 0.0130256 0
0.019 0.002 0.0296652 0.0149588 0
0.02 0.002 0.0328533 0.0173241 0
0.021 0.002 0.0255198 0.0169784 0
0.022 0.002 0.0314745 0.0160288 0
0.023 0.002 0.0316088 0.014513 0
0.024 0.002 0.0264657 0.01144 0
0.025 0.002 0.0285668 0.0150082 0
0.026 0.002 0.0294608 0.0115327 0
0.027 0.002 0.023931 0.0117162 0
0.028 0.002 0.0274223 0.0114743 0
0.029 0.003 0.0295537 0.0186584 0
0.03 0.004 0.0297454 0.0124645 0
0.031 0.004 0.0249798 0.0108695 0
0.032 0.004 0.0300869 0.0142164 0
0.033 0.004 0.0279401 0.0165065 0
0.034 0.004 0.0298349 0.0141363 0
0.035 0.004 0.029135 0.0158595 0
0.036 0.004 0.0243027 0.0124093 0
0.037 0.004 0.0284114 0.0115932 0
0.038 0.005 0.0327876 0.0205413 0
0.039 0.005 0.0317823 0.0138454 0
0.04 0.005 0.0232529 0.0118201 0
0.041 0.005 0.0282985 0.0138006 0
0.042 0.005 0.027077 0.0146356 0
0.043 0.005 0.0292254 0.015573 0
0.044 0.005 0.0252477 0.0138921 0
0.045 0.005 0.03207 0.0182842 0
0.046 0.005 0.0276521 0.0146959 0
0.047 0.005 0.0288335 0.0155698 0
0.048 0.005 0.0316004 0.0137518 0
0.049 0.005 0.0262374 0.012495 0
0.05 0.005 0.0279417 0.0132217 0
0.051 0.005 0.0297689 0.0172343 0
0.052 0.005 0.0267453 0.0143477 0
0.053 0.006 0.0275149 0.0152602 0
0.054 0.006 0.0195152 0.0103762 0
0.055 0.006 0.0343475 0.0172311 0
0.056 0.006 0.0271841 0.0155442 0
0.057 0.006 0.0313112 0.0149225 0
0.058 0.006 0.0274767 0.0147597 0
0.059 0.006 0.02865 0.0144899 0
0.06 0.006 0.036347 0.0175883 0
0.061 0.006 0.0253896 0.0122553 0
0.062 0.006 0.0285851 0.015164 0
0.063 0.006 0.0275085 0.0122381 0
0.064 0.006 0.0248093 0.0146262 0
0.065 0.006 0.0275523 0.015349 0
0.066 0.006 0.0333527 0.0159813 0
0.067 0.006 0.0304754 0.0147448 0
0.068 0.006 0.0290167 0.0180633 0
0.069 0.006 0.0280063 0.0146783 0
0.07 0.006 0.0359825 0.0203011 0
0.071 0.006 0.0282573 0.0144662 0
0.072 0.006 0.0353721 0.018067 0
0.073 0.006 0.0293403 0.01521 0
0.074 0.006 0.0314465 0.0156007 0
0.075 0.006 0.0259023 0.0132304 0
0.076 0.006 0.0289389 0.0127563 0
0.077 0.006 0.0272545 0.0111954 0
0.078 0.006 0.027432 0.0139314 0
0.079 0.006 0.0265742 0.01562 0
0.08 0.006 0.031699 0.0156666 0
0.081 0.006 0.0284604 0.0148388 0
0.082 0.006 0.0301687 0.0167018 0
0.083 0.006 0.0340105 0.0159246 0
0.084 0.006 0.0264137 0.0165072 0
0.085 0.006 0.0287201 0.0140593 0
0.086 0.006 0.0299446 0.0152044 0
0.087 0.007 0.0300388 0.0143774 0
0.088 0.007 0.0282063 0.0142515 0
0.089 0.007 0.0247575 0.012883 0
0.09 0.007 0.0259464 0.0143546 0
0.091 0.007 0.0338466 0.0165519 0
0.092 0.007 0.0265935 0.0122865 0
0.093 0.007 0.0339729 0.0130822 0
0.094 0.007 0.0298458 0.0145783 0
0.095 0.007 0.032976 0.016745 0
0.096 0.007 0.02740
