# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=0.5	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=300	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0567762 0.0302041 0
0.005 0.01 0.0610547 0.0320046 0
0.01 0.01 0.0570763 0.0296461 0
0.015 0.01 0.0667993 0.0358768 0
0.02 0.01 0.0657944 0.0328146 0
0.025 0.01 0.0621581 0.0346024 0
0.03 0.01 0.0660571 0.0344802 0
0.035 0.01 0.0727153 0.0380067 0
0.04 0.01 0.0693666 0.032598 0
0.045 0.01 0.0630154 0.0289418 0
0.05 0.01 0.0658293 0.0340684 0
0.055 0.01 0.0698396 0.0364189 0
0.06 0.015 0.065069 0.0344962 0
0.065 0.015 0.0699159 0.0355052 0
0.07 0.015 0.0676838 0.0327661 0
0.075 0.015 0.0644894 0.0311732 0
0.08 0.015 0.059876 0.0353155 0
0.085 0.015 0.0751266 0.0364906 0
0.09 0.015 0.0679864 0.0403376 0
0.095 0.015 0.0684377 0.0328718 0
0.1 0.015 0.0738476 0.0390908 0
0.105 0.015 0.0696859 0.0378615 0
0.11 0.015 0.073297 0.0341167 0
0.115 0.015 0.0711477 0.0369132 0
0.12 0.015 0.0711214 0.0370535 0
0.125 0.015 0.0738336 0.042525 0
0.13 0.015 0.0675386 0.0326746 0
0.135 0.015 0.0697143 0.0354805 0
0.14 0.015 0.0651799 0.0376466 0
0.145 0.015 0.0797088 0.0509614 0
0.15 0.015 0.0708928 0.0354339 0
0.155 0.015 0.0753776 0.0368137 0
0.16 0.015 0.0757323 0.0402664 0
0.165 0.015 0.0786112 0.0432355 0
0.17 0.015 0.0803731 0.0381255 0
0.175 0.015 0.072528 0.0341458 0
0.18 0.015 0.0797313 0.0392856 0
0.185 0.015 0.0755236 0.0353778 0
0.19 0.015 0.0759998 0.0428415 0
0.195 0.02 0.075764 0.043554 0
0.2 0.02 0.0720386 0.0400393 0
0.205 0.02 0.0688411 0.0382655 0
0.21 0.025 0.0699655 0.0352874 0
0.215 0.025 0.0779938 0.0404457 0
0.22 0.03 0.076488 0.0365832 0
0.225 0.03 0.0769533 0.0332441 0
0.23 0.035 0.0734154 0.0423663 0
0.235 0.035 0.0806824 0.0448666 0
0.24 0.035 0.0772242 0.034648 0
0.245 0.035 0.079098 0.0403973 0
0.25 0.035 0.0709367 0.0400088 0
0.255 0.035 0.0833607 0.0449178 0
0.26 0.035 0.0867385 0.041851 0
0.265 0.035 0.0920303 0.0438679 0
0.27 0.04 0.0947315 0.0460532 0
0.275 0.04 0.0754386 0.0385434 0
0.28 0.04 0.0833901 0.0433491 0
0.285 0.04 0.0855163 0.0456995 0
0.29 0.04 0.085356 0.0480739 0
0.295 0.04 0.105254 0.0540985 0
0.3 0.04 0.0861216 0.0515627 0
0.305 0.04 0.0944587 0.0473246 0
0.31 0.04 0.089924 0.0425467 0
0.315 0.04 0.102237 0.0485412 0
0.32 0.04 0.0955185 0.0499057 0
0.325 0.045 0.100041 0.0496373 0
0.33 0.045 0.100357 0.051783 0
0.335 0.045 0.0933542 0.050405 0
0.34 0.045 0.107902 0.0517995 0
0.345 0.05 0.0787306 0.0451503 0
0.35 0.065 0.0956445 0.0443181 0
0.355 0.075 0.105626 0.0393328 0
0.36 0.075 0.114006 0.052996 0
0.365 0.075 0.110278 0.0539413 0
0.37 0.08 0.13054 0.0634095 0
0.375 0.08 0.118402 0.0460202 0
0.38 0.09 0.116227 0.0545706 0
0.385 0.09 0.116001 0.0526989 0
0.39 0.09 0.119241 0.0598617 0
0.395 0.09 0.139501 0.0615003 0
0.4 0.09 0.126084 0.0564745 0
0.405 0.09 0.131282 0.0719359 0
0.41 0.09 0.124255 0.0605241 0
0.415 0.09 0.10932 0.0565833 0
0.42 0.105 0.13004 0.0602116 0
0.425 0.11 0.117598 0.0555825 0
0.43 0.11 0.125694 0.0648847 0
0.435 0.11 0.135294 0.0641008 0
0.44 0.11 0.145732 0.0631038 0
0.445 0.13 0.131153 0.0719278 0
0.45 0.13 0.13924 0.0614173 0
0.455 0.13 0.146275 0.068028 0
0.46 0.13 0.14473 0.0639937 0
0.465 0.13 0.140329 0.079997 0
0.47 0.13 0.161625 0.0785645 0
0.475 0.135 0.159614 0.0803193 0
0.48 0.135 0.151281 0.0742566 0
0.485 0.135 0.147235 0.0667335 0
0.49 0.15 0.145489 0.074379 0
0.495 0.185 0.146888 0.0604728 0
0.5 0.185 0.232383 0.0715545 0
0.505 0.185 0.177906 0.0777161 0
0.51 0.26 0.113655 0.0568164 0
0.515 0.26 0.152987 0.0705566 0
0.52 0.26 0.144913 0.0542327 0
0.525 0.26 0.14431 0.0675755 0
0.53 0.265 0.150085 0.0655699 0
0.535 0.265 0.128064 0.0720997 0
0.54 0.27 0.146098 0.0619514 0
0.545 0.28 0.130296 0.0762692 0
0.55 0.28 0.13339 0.0591038 0
0.555 0.28 0.13527 0.062236 0
0.56 0.28 0.132906 0.0511156 0
0.565 0.28 0.156695 0.0614245 0
0.57 0.285 0.154314 0.075571 0
0.575 0.285 0.16164 0.0700201 0
0.58 0.285 0.162507 0.0695002 0
0.585 0.285 0.157978 0.0679895 0
0.59 0.3 0.167839 0.0695838 0
0.595 0.305 0.18005 0.0846636 0
0.6 0.305 0.175755 0.0760299 0
0.605 0.305 0.202357 0.0728629 0
0.61 0.33 0.187068 0.085435 0
0.615 0.345 0.165306 0.077388 0
0.62 0.345 0.165976 0.0765303 0
0.625 0.345 0.161985 0.063669 0
0.63 0.35 0.158158 0.0729466 0
0.635 0.35 0.171424 0.0648933 0
0.64 0.445 0.159529 0.0687033 0
0.645 0.45 0.159998 0.0700748 0
