# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=-1	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=300	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.0567662 0.0301903 0
0.005 0.01 0.0610465 0.0320075 0
0.01 0.01 0.0570558 0.0296614 0
0.015 0.01 0.0667656 0.0358626 0
0.02 0.01 0.0657663 0.0327963 0
0.025 0.01 0.0621178 0.0345888 0
0.03 0.01 0.066015 0.0344566 0
0.035 0.01 0.0726676 0.0379787 0
0.04 0.01 0.0692992 0.0325858 0
0.045 0.01 0.0629623 0.0289122 0
0.05 0.01 0.0657955 0.0340447 0
0.055 0.01 0.069799 0.0363861 0
0.06 0.01 0.0621487 0.0329836 0
0.065 0.01 0.0704229 0.031885 0
0.07 0.01 0.0681209 0.0328076 0
0.075 0.01 0.0632222 0.0320585 0
0.08 0.01 0.0600297 0.0376656 0
0.085 0.01 0.0736759 0.0378815 0
0.09 0.01 0.0674107 0.038962 0
0.095 0.01 0.0696467 0.0320134 0
0.1 0.015 0.0715115 0.0349607 0
0.105 0.015 0.0751719 0.0407111 0
0.11 0.015 0.0760438 0.0362561 0
0.115 0.015 0.0717776 0.0342575 0
0.12 0.015 0.0765964 0.0358062 0
0.125 0.015 0.0722256 0.0329243 0
0.13 0.015 0.0700087 0.0337033 0
0.135 0.015 0.0781188 0.0364372 0
0.14 0.015 0.0721138 0.037964 0
0.145 0.015 0.0778636 0.0423603 0
0.15 0.015 0.0710155 0.0367392 0
0.155 0.015 0.0728405 0.0368865 0
0.16 0.02 0.0738541 0.037886 0
0.165 0.02 0.0729034 0.0322135 0
0.17 0.02 0.0745504 0.0408327 0
0.175 0.02 0.0730091 0.0353696 0
0.18 0.02 0.0771294 0.0398466 0
0.185 0.02 0.0811065 0.0421938 0
0.19 0.02 0.0867969 0.0379159 0
0.195 0.02 0.0709766 0.035258 0
0.2 0.035 0.0870548 0.0415358 0
0.205 0.035 0.0836221 0.044534 0
0.21 0.045 0.075512 0.0368527 0
0.215 0.045 0.0868821 0.0413955 0
0.22 0.045 0.0839161 0.0456829 0
0.225 0.045 0.0793629 0.0398459 0
0.23 0.045 0.0958775 0.0511681 0
0.235 0.045 0.0874388 0.0465532 0
0.24 0.045 0.0886732 0.0350573 0
0.245 0.045 0.0858486 0.0414475 0
