# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=-0.5	 fg_t_min=0	 fg_t_max=1.5	 fg_t_number=300	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.056707 0.0301078 0
0.005 0.01 0.0609859 0.0320256 0
0.01 0.01 0.0569433 0.0297414 0
0.015 0.01 0.0665602 0.0357749 0
0.02 0.01 0.0655992 0.0326859 0
0.025 0.01 0.0618792 0.0345149 0
0.03 0.01 0.0657574 0.0343134 0
0.035 0.01 0.0723749 0.0378103 0
0.04 0.01 0.0688832 0.0324953 0
0.045 0.01 0.0626344 0.0287355 0
0.05 0.01 0.0655885 0.0338998 0
0.055 0.01 0.0695503 0.0361803 0
0.06 0.01 0.0620959 0.0328032 0
0.065 0.01 0.0660094 0.0320525 0
0.07 0.01 0.0663731 0.0286362 0
0.075 0.01 0.0633197 0.03383 0
0.08 0.01 0.0591561 0.0359778 0
0.085 0.01 0.0685892 0.0362287 0
0.09 0.01 0.0671285 0.0362989 0
0.095 0.01 0.063998 0.0325405 0
0.1 0.01 0.0670092 0.038895 0
0.105 0.01 0.0696643 0.0373115 0
0.11 0.015 0.0687602 0.0326732 0
0.115 0.015 0.0688052 0.0389915 0
0.12 0.015 0.0724522 0.0367916 0
0.125 0.015 0.0684913 0.0370739 0
0.13 0.015 0.0669715 0.0346765 0
0.135 0.015 0.0755744 0.0371802 0
0.14 0.015 0.073814 0.0439592 0
0.145 0.015 0.0765012 0.0437745 0
0.15 0.015 0.0677006 0.039976 0
0.155 0.015 0.071282 0.035526 0
0.16 0.02 0.0726623 0.0318708 0
0.165 0.02 0.0700269 0.0355398 0
0.17 0.02 0.0811707 0.043041 0
0.175 0.02 0.0753851 0.039341 0
0.18 0.02 0.0749294 0.0396789 0
0.185 0.02 0.0824873 0.0435087 0
0.19 0.02 0.0762843 0.0393787 0
0.195 0.02 0.0702006 0.0365873 0
0.2 0.035 0.0739304 0.0416616 0
0.205 0.035 0.0801278 0.0391744 0
0.21 0.05 0.0794866 0.0416075 0
0.215 0.05 0.08686 0.0382294 0
0.22 0.05 0.0775813 0.0458182 0
0.225 0.05 0.0738466 0.0312094 0
0.23 0.06 0.0797764 0.040278 0
0.235 0.06 0.0674427 0.0358186 0
0.24 0.06 0.0833785 0.0434272 0
0.245 0.06 0.0793763 0.0376021 0
0.25 0.06 0.0783534 0.036588 0
0.255 0.06 0.0789452 0.0408708 0
0.26 0.06 0.0752892 0.0400566 0
0.265 0.06 0.0806121 0.0443842 0
0.27 0.065 0.0825699 0.0422324 0
0.275 0.065 0.0794525 0.0447548 0
0.28 0.07 0.0794917 0.0468013 0
0.285 0.07 0.0900702 0.0490536 0
0.29 0.07 0.0848474 0.0459367 0
0.295 0.07 0.0796952 0.0401594 0
0.3 0.07 0.0875315 0.0436573 0
0.305 0.07 0.0931412 0.0536857 0
0.31 0.07 0.0799775 0.0443542 0
0.315 0.07 0.0889095 0.0466282 0
0.32 0.075 0.0824673 0.0498658 0
0.325 0.075 0.0997388 0.0424797 0
0.33 0.075 0.0743499 0.041778 0
0.335 0.075 0.0849051 0.0429751 0
0.34 0.075 0.0933032 0.0430759 0
0.345 0.08 0.0845004 0.0426222 0
0.35 0.095 0.0937459 0.0415311 0
0.355 0.11 0.0779805 0.0438396 0
0.36 0.11 0.0944169 0.0476105 0
0.365 0.11 0.0809932 0.0415531 0
0.37 0.115 0.0892367 0.0430111 0
0.375 0.115 0.0881475 0.0452958 0
0.38 0.135 0.102229 0.0483117 0
0.385 0.135 0.0820229 0.0438406 0
0.39 0.135 0.0903049 0.047188 0
0.395 0.135 0.0939085 0.0499028 0
0.4 0.135 0.0860445 0.0376937 0
0.405 0.135 0.0956919 0.0536891 0
0.41 0.135 0.0766255 0.0412771 0
0.415 0.135 0.0875218 0.0409979 0
0.42 0.145 0.0867061 0.0383314 0
0.425 0.15 0.0846365 0.0433788 0
0.43 0.16 0.0959807 0.0426582 0
0.435 0.16 0.0974089 0.0444271 0
0.44 0.18 0.0973255 0.0506257 0
0.445 0.18 0.0904752 0.041766 0
0.45 0.18 0.096384 0.0492265 0
0.455 0.195 0.0830137 0.0400024 0
0.46 0.195 0.0995919 0.0496116 0
0.465 0.2 0.0912445 0.053495 0
0.47 0.2 0.0885995 0.0413574 0
0.475 0.2 0.0910202 0.0390802 0
0.48 0.2 0.0935689 0.0457196 0
0.485 0.205 0.0887189 0.0440496 0
0.49 0.22 0.105577 0.0528289 0
0.495 0.22 0.104461 0.0592462 0
0.5 0.225 0.115145 0.0475527 0
0.505 0.225 0.13194 0.0615357 0
0.51 0.225 0.118139 0.0524161 0
0.515 0.23 0.125491 0.0479358 0
0.52 0.235 0.130514 0.0604284 0
0.525 0.235 0.128202 0.0450517 0
0.53 0.235 0.122238 0.0527429 0
0.535 0.255 0.119638 0.0541356 0
0.54 0.255 0.0994807 0.053811 0
0.545 0.255 0.124712 0.0568655 0
0.55 0.255 0.107752 0.0468291 0
0.555 0.27 0.115216 0.0524906 0
0.56 0.275 0.123909 0.0571392 0
0.565 0.28 0.0958311 0.057016 0
0.57 0.28 0.127924 0.0604283 0
0.575 0.28 0.107114 0.0590441 0
0.58 0.35 0.0872375 0.045411 0
0.585 0.36 0.109938 0.0638989 0
0.59 0.375 0.14422 0.0665034 0
0.595 0.38 0.114435 0.0468541 0
0.6 0.38 0.114514 0.0509303 0
0.605 0.38 0.112913 0.0506797 0
0.61 0.38 0.103149 0.0465333 0
0.615 0.395 0.117574 0.0523665 0
0.62 0.4 0.103003 0.0575821 0
0.625 0.4 0.107009 0.0538819 0
0.63 0.4 0.11347 0.0616465 0
0.635 0.4 0.106117 0.0521367 0
0.64 0.4 0.146875 0.0629027 0
0.645 0.4 0.134235 0.0605542 0
0.65 0.4 0.132997 0.06599 0
0.655 0.4 0.140956 0.0588703 0
0.66 0.405 0.131903 0.0597065 0
0.665 0.42 0.146432 0.0592368 0
0.67 0.42 0.13762 0.0744257 0
0.675 0.425 0.140843 0.072054 0
0.68 0.425 0.139888 0.0709211 0
0.685 0.425 0.143496 0.0675128 0
0.69 0.43 0.177542 0.0656285 0
0.695 0.43 0.20525 0.0673405 0
0.7 0.435 0.186263 0.0659709 0
0.705 0.475 0.219006 0.0622993 0
0.71 0.475 0.224393 0.0533785 0
0.715 0.505 0.230214 0.0571957 0
0.72 0.515 0.235873 0.0675728 0
0.725 0.52 0.235899 0.0645646 0
0.73 0.53 0.232346 0.0526885 0
0.735 0.56 0.237071 0.0682666 0
0.74 0.565 0.227002 0.0678736 0
0.745 0.575 0.17404 0.069567 0
0.75 0.625 0.156734 0.0787073 0
0.755 0.635 0.117429 0.0638508 0
0.76 0.65 0.171599 0.0763046 0
0.765 0.65 0.151249 0.068843 0
0.77 0.65 0.13845 0.0742116 0
0.775 0.65 0.169504 0.0738588 0
0.78 0.65 0.157138 0.0938813 0
0.785 0.65 0.170325 0.062565 0
0.79 0.655 0.0698359 0.0423837 0
0.795 0.655 0.188117 0.078946 0
0.8 0.66 0.0890131 0.041977 0
0.805 0.66 0.112545 0.0571808 0
0.81 0.665 0.139748 0.0692441 0
0.815 0.665 0.114938 0.0513106 0
0.82 0.665 0.122355 0.0580401 0
0.825 0.705 0.122019 0.0606899 0
0.83 0.705 0.149343 0.0648365 0
