# Relevant parameters to reproduce this network:
# node_nr=200	 k_max=20
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=-3	 fg_t_min=0	 fg_t_max=5	 fg_t_number=1000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.01 0.056707 0.0301078 0
0.005 0.01 0.0609859 0.0320256 0
0.01 0.01 0.0569433 0.0297414 0
0.015 0.01 0.0665602 0.0357749 0
0.02 0.01 0.0655992 0.0326859 0
0.025 0.01 0.0618792 0.0345149 0
0.03 0.01 0.0657574 0.0343134 0
0.035 0.01 0.0723749 0.0378103 0
0.04 0.01 0.0688832 0.0324953 0
0.045 0.01 0.0626344 0.0287355 0
0.05 0.01 0.0655885 0.0338998 0
0.055 0.01 0.0695503 0.0361803 0
0.06 0.01 0.0620959 0.0328032 0
0.065 0.01 0.0660094 0.0320525 0
0.07 0.01 0.0663731 0.0286362 0
0.075 0.01 0.0633197 0.03383 0
0.08 0.01 0.0583104 0.0354049 0
0.085 0.01 0.0703969 0.0374901 0
0.09 0.01 0.0669411 0.0357826 0
0.095 0.01 0.063582 0.0330781 0
0.1 0.01 0.069228 0.0379541 0
0.105 0.015 0.0700515 0.0357494 0
0.11 0.015 0.0706511 0.0357697 0
0.115 0.015 0.0689394 0.036534 0
0.12 0.015 0.0744521 0.0377095 0
0.125 0.015 0.073971 0.0363906 0
0.13 0.015 0.0668791 0.0314361 0
0.135 0.015 0.0796518 0.0404733 0
0.14 0.015 0.0758594 0.0421512 0
0.145 0.015 0.0776999 0.0463436 0
0.15 0.015 0.0687459 0.0420644 0
0.155 0.025 0.0719025 0.0361201 0
0.16 0.025 0.0772752 0.0385599 0
0.165 0.025 0.0626568 0.0325297 0
0.17 0.025 0.0797062 0.0401123 0
0.175 0.025 0.0801348 0.0388231 0
0.18 0.025 0.0816651 0.0388259 0
0.185 0.025 0.0810741 0.0430007 0
0.19 0.025 0.0826703 0.0441331 0
0.195 0.025 0.0747808 0.0379116 0
0.2 0.045 0.0862164 0.039233 0
0.205 0.045 0.0800102 0.0416483 0
0.21 0.045 0.084179 0.0388558 0
0.215 0.045 0.08456 0.041983 0
0.22 0.045 0.0853816 0.0447924 0
0.225 0.045 0.0888182 0.0414419 0
0.23 0.045 0.0867837 0.0444119 0
0.235 0.045 0.0675247 0.0360008 0
0.24 0.045 0.0710483 0.0350075 0
0.245 0.045 0.0838267 0.0355891 0
0.25 0.045 0.082493 0.041689 0
0.255 0.045 0.0770423 0.0409519 0
0.26 0.045 0.0877759 0.0455546 0
0.265 0.045 0.0841852 0.0461583 0
0.27 0.045 0.0965843 0.0417908 0
0.275 0.045 0.0833124 0.0422962 0
0.28 0.045 0.0851193 0.0392451 0
0.285 0.045 0.0793559 0.0426258 0
0.29 0.045 0.0916464 0.0463035 0
0.295 0.045 0.0732697 0.0431597 0
0.3 0.045 0.0811663 0.0407362 0
0.305 0.045 0.0877984 0.0481908 0
0.31 0.045 0.0909364 0.0433049 0
0.315 0.045 0.0918455 0.0442185 0
0.32 0.045 0.0964538 0.0515961 0
0.325 0.045 0.0829588 0.039393 0
0.33 0.045 0.088737 0.0426107 0
0.335 0.045 0.086673 0.047748 0
0.34 0.045 0.0849714 0.0333127 0
0.345 0.045 0.0886828 0.0410217 0
0.35 0.045 0.0937454 0.0466264 0
0.355 0.045 0.0917583 0.0504111 0
0.36 0.045 0.0875604 0.0475846 0
0.365 0.045 0.0924424 0.0432916 0
0.37 0.055 0.0971711 0.0479934 0
0.375 0.055 0.112186 0.0557411 0
0.38 0.055 0.112831 0.0510618 0
0.385 0.055 0.0973323 0.0477051 0
0.39 0.055 0.0929311 0.0538127 0
0.395 0.06 0.0902648 0.0481762 0
0.4 0.06 0.0875556 0.0474611 0
0.405 0.06 0.108831 0.0501813 0
0.41 0.06 0.104797 0.0432117 0
0.415 0.06 0.0779603 0.0396631 0
0.42 0.06 0.111007 0.0450476 0
0.425 0.06 0.0916558 0.0442738 0
0.43 0.07 0.0918408 0.0475867 0
0.435 0.07 0.102517 0.0603407 0
0.44 0.07 0.0911008 0.0453381 0
0.445 0.07 0.08835 0.0455339 0
0.45 0.07 0.0972027 0.0468017 0
0.455 0.07 0.0916692 0.0401086 0
0.46 0.07 0.110604 0.0665052 0
0.465 0.075 0.107945 0.0593311 0
0.47 0.075 0.0918707 0.0476886 0
0.475 0.075 0.102157 0.0513791 0
0.48 0.075 0.0889539 0.051087 0
0.485 0.075 0.0866602 0.0457481 0
0.49 0.085 0.096563 0.0528309 0
0.495 0.085 0.0975439 0.0511108 0
0.5 0.14 0.103045 0.04724 0
0.505 0.145 0.105975 0.0588831 0
0.51 0.145 0.0920812 0.0414337 0
0.515 0.15 0.0964199 0.0502306 0
0.52 0.15 0.0995071 0.0618111 0
0.525 0.15 0.103768 0.0433866 0
0.53 0.15 0.10789 0.060835 0
0.535 0.155 0.102372 0.0494383 0
0.54 0.155 0.0968778 0.0612321 0
0.545 0.155 0.0945949 0.0452688 0
0.55 0.155 0.12118 0.0541314 0
0.555 0.185 0.0878519 0.0518482 0
0.56 0.19 0.0939456 0.0420227 0
0.565 0.19 0.11113 0.060618 0
0.57 0.19 0.0917403 0.0440733 0
0.575 0.24 0.097941 0.0532179 0
0.58 0.24 0.0966761 0.0461628 0
0.585 0.24 0.111784 0.0469917 0
0.59 0.24 0.10064 0.0492179 0
0.595 0.245 0.12764 0.0611263 0
0.6 0.245 0.112291 0.0539904 0
0.605 0.245 0.11622 0.0505416 0
0.61 0.245 0.112094 0.0565366 0
0.615 0.245 0.0975336 0.0529266 0
0.62 0.255 0.117927 0.0591659 0
0.625 0.255 0.118645 0.0498355 0
0.63 0.255 0.109541 0.0642739 0
0.635 0.255 0.112131 0.0670095 0
0.64 0.36 0.134891 0.0612483 0
0.645 0.365 0.0984341 0.0547185 0
0.65 0.365 0.111583 0.0540851 0
0.655 0.365 0.126414 0.0475743 0
0.66 0.37 0.137068 0.0662102 0
0.665 0.37 0.120173 0.0514238 0
0.67 0.37 0.128319 0.0608257 0
0.675 0.375 0.124706 0.0518011 0
0.68 0.38 0.116769 0.0569699 0
0.685 0.38 0.110627 0.0530137 0
0.69 0.38 0.100408 0.0571527 0
0.695 0.385 0.130052 0.0560521 0
0.7 0.39 0.144501 0.0691298 0
0.705 0.43 0.0882184 0.0484032 0
0.71 0.43 0.0994852 0.051164 0
0.715 0.43 0.121142 0.0612842 0
0.72 0.43 0.139479 0.054375 0
0.725 0.46 0.130608 0.0563574 0
0.73 0.47 0.135148 0.0723783 0
0.735 0.495 0.123592 0.0584225 0
0.74 0.5 0.133774 0.0634952 0
0.745 0.5 0.130456 0.0729275 0
0.75 0.5 0.134621 0.0629984 0
0.755 0.5 0.137534 0.0572249 0
0.76 0.5 0.140879 0.0585105 0
0.765 0.5 0.129914 0.0715868 0
0.77 0.5 0.122995 0.0660772 0
0.775 0.5 0.146955 0.0876105 0
0.78 0.51 0.165427 0.081051 0
0.785 0.51 0.150461 0.0510921 0
0.79 0.51 0.161994 0.0584623 0
0.795 0.51 0.172064 0.0783908 0
0.8 0.51 0.159269 0.0497398 0
0.805 0.515 0.159328 0.0560773 0
0.81 0.515 0.134871 0.0623695 0
0.815 0.54 0.150971 0.0639003 0
0.82 0.55 0.151083 0.0646863 0
0.825 0.55 0.164848 0.0676567 0
0.83 0.55 0.149185 0.0782977 0
