# Relevant parameters to reproduce this network:
# node_nr=500	 k_max=500
# initial_seed=10	 delta_t=1	 max_steps=10	 in_between=2
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=249	 fg_t_number=124500	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=10	 fg_weff_in_between=2
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.004 0.0528967 0.0237367 0
0.002 0.004 0.0331809 0.0133121 0
0.004 0.004 0.0490288 0.0183955 0
0.006 0.004 0.0280619 0.0148779 0
0.008 0.004 0.0479936 0.0263174 0
0.01 0.004 0.0463905 0.0174494 0
0.012 0.004 0.0454628 0.0127247 0
0.014 0.004 0.0396083 0.0200915 0
0.016 0.004 0.0338964 0.0195097 0
0.018 0.004 0.0286453 0.0139145 0
0.02 0.004 0.0484574 0.0226978 0
0.022 0.006 0.0426457 0.0213668 0
0.024 0.006 0.0328569 0.0143798 0
0.026 0.006 0.0470328 0.029246 0
0.028 0.006 0.0419678 0.0235887 0
0.03 0.006 0.0356145 0.0128659 0
0.032 0.006 0.0376696 0.014077 0
0.034 0.006 0.0473874 0.0173952 0
0.036 0.008 0.049316 0.0301395 0
0.038 0.008 0.0423706 0.0260559 0
0.04 0.008 0.034766 0.0154241 0
0.042 0.008 0.0360033 0.0192846 0
0.044 0.008 0.0504115 0.0263937 0
0.046 0.008 0.0455778 0.0196382 0
0.048 0.008 0.0423895 0.0233483 0
0.05 0.008 0.037747 0.0166154 0
0.052 0.008 0.0435812 0.0211192 0
0.054 0.008 0.0386476 0.0257943 0
0.056 0.008 0.0349459 0.0131182 0
0.058 0.01 0.0456532 0.0202352 0
0.06 0.01 0.0361712 0.0183712 0
0.062 0.01 0.0384401 0.0136666 0
0.064 0.01 0.0508158 0.0210895 0
0.066 0.01 0.0502462 0.0268416 0
0.068 0.01 0.027849 0.0141561 0
0.07 0.01 0.0589026 0.0186047 0
0.072 0.01 0.0227558 0.00580312 0
