1	1687	739	-0.498142	0.493998	-0.498142	0.493998
2	1153	151	0.498585	-0.397793	0.498585	-0.397793
3	853	1662	-0.440295	0.388607	-0.440295	0.388607
4	1306	685	0.46589	-0.472418	0.46589	-0.472418
5	660	888	-0.468368	0.451702	-0.468368	0.451702
6	91	1244	-0.483879	0.476438	-0.483879	0.476438
7	992	1277	0.467043	-0.411701	0.467043	-0.411701
8	1842	969	0.494326	-0.458166	0.494326	-0.458166
9	859	1869	0.467337	-0.474474	0.467337	-0.474474
10	1225	1285	0.463192	-0.360916	0.463192	-0.360916
11	498	438	0.479132	-0.426047	0.479132	-0.426047
12	1426	184	-0.376289	0.489786	-0.376289	0.489786
13	58	1422	0.4549	-0.494414	0.4549	-0.494414
14	653	163	0.338225	-0.361819	0.338225	-0.361819
15	1626	1713	0.496527	-0.319387	0.496527	-0.319387
16	896	1359	-0.439486	0.497815	-0.439486	0.497815
17	1452	238	-0.31696	0.487251	-0.31696	0.487251
18	485	1503	0.486703	-0.436244	0.486703	-0.436244
19	1229	1314	-0.490956	0.444215	-0.490956	0.444215
20	846	439	0.45139	-0.452722	0.45139	-0.452722
21	155	991	-0.485366	0.487892	-0.485366	0.487892
22	1960	903	-0.453178	0.38556	-0.453178	0.38556
23	1621	1204	0.353228	-0.481109	0.353228	-0.481109
24	1172	59	0.467766	-0.461751	0.467766	-0.461751
25	1843	1674	-0.441775	0.44126	-0.441775	0.44126
26	1611	1596	-0.363663	0.441697	-0.363663	0.441697
27	1241	1219	-0.399348	0.494832	-0.399348	0.494832
28	953	632	0.49842	-0.487438	0.49842	-0.487438
29	1794	1456	0.426161	-0.411766	0.426161	-0.411766
30	1538	67	-0.468086	0.493428	-0.468086	0.493428
31	1417	693	0.4595	-0.492001	0.4595	-0.492001
32	765	1338	-0.480767	0.291447	-0.480767	0.291447
33	185	1226	0.330426	-0.372317	0.330426	-0.372317
34	1736	1188	-0.487405	0.466961	-0.487405	0.466961
35	189	659	-0.464464	0.474474	-0.464464	0.474474
36	686	1945	0.497649	-0.423951	0.497649	-0.423951
37	196	1341	0.458768	-0.484222	0.458768	-0.484222
38	886	162	-0.451471	0.462427	-0.451471	0.462427
39	1622	949	0.344108	-0.414485	0.344108	-0.414485
40	1324	1597	0.428954	-0.470055	0.428954	-0.470055
41	1407	1509	0.362045	-0.4129	0.362045	-0.4129
42	1641	1550	0.4459	-0.455823	0.4459	-0.455823
43	1084	1656	0.414987	-0.446439	0.414987	-0.446439
44	1931	1214	0.304159	-0.47625	0.304159	-0.47625
45	76	1072	0.414835	-0.486666	0.414835	-0.486666
46	1861	895	-0.387777	0.339625	-0.387777	0.339625
47	66	352	0.420169	-0.414858	0.420169	-0.414858
48	1856	1379	-0.485831	0.486644	-0.485831	0.486644
49	1757	696	-0.350288	0.478243	-0.350288	0.478243
50	1985	1754	-0.359414	0.487435	-0.359414	0.487435
51	1146	524	0.375757	-0.49145	0.375757	-0.49145
52	175	1077	0.381839	-0.483618	0.381839	-0.483618
53	45	286	0.448179	-0.496715	0.448179	-0.496715
54	1678	457	-0.3106	0.446965	-0.3106	0.446965
55	1177	728	-0.437201	0.432711	-0.437201	0.432711
56	231	616	-0.484543	0.427696	-0.484543	0.427696
57	799	1679	0.318948	-0.377138	0.318948	-0.377138
58	1053	867	-0.478759	0.492625	-0.478759	0.492625
59	1939	1253	-0.472052	0.484702	-0.472052	0.484702
60	1186	401	-0.193589	0.474532	-0.193589	0.474532
61	956	788	0.473004	-0.474381	0.473004	-0.474381
62	1868	1897	0.456568	-0.488131	0.456568	-0.488131
63	1703	1443	-0.36189	0.497785	-0.36189	0.497785
64	313	1125	-0.2366	0.455571	-0.2366	0.455571
65	588	381	0.453897	-0.409887	0.453897	-0.409887
66	278	1103	0.468816	-0.42249	0.468816	-0.42249
67	1866	448	0.480863	-0.476413	0.480863	-0.476413
68	743	1468	-0.411283	0.445891	-0.411283	0.445891
69	1326	1382	0.494721	-0.381232	0.494721	-0.381232
70	307	483	-0.433491	0.423943	-0.433491	0.423943
71	1240	479	0.487882	-0.476123	0.487882	-0.476123
72	1254	236	-0.463655	0.472322	-0.463655	0.472322
73	1416	1423	0.436291	-0.478842	0.436291	-0.478842
74	1255	1693	0.421081	-0.474911	0.421081	-0.474911
75	1508	1756	0.396527	-0.34336	0.396527	-0.34336
76	1184	1098	0.415302	-0.4634	0.415302	-0.4634
77	773	1810	0.423927	-0.421591	0.423927	-0.421591
78	332	1988	0.359637	-0.408692	0.359637	-0.408692
79	842	1883	-0.499097	0.435361	-0.499097	0.435361
80	1751	1852	0.470435	-0.359202	0.470435	-0.359202
81	885	95	-0.353246	0.495196	-0.353246	0.495196
82	1972	845	0.386477	-0.390527	0.386477	-0.390527
83	276	408	0.477669	-0.465451	0.477669	-0.465451
84	1731	603	-0.444761	0.495228	-0.444761	0.495228
85	383	824	0.460595	-0.447033	0.460595	-0.447033
86	1587	202	-0.46813	0.283523	-0.46813	0.283523
87	391	875	-0.458681	0.441913	-0.458681	0.441913
88	1724	290	-0.47687	0.461923	-0.47687	0.461923
89	171	1606	0.470776	-0.368353	0.470776	-0.368353
90	1951	764	0.494253	-0.463721	0.494253	-0.463721
91	1321	1281	-0.414513	0.499764	-0.414513	0.499764
92	1011	137	-0.438974	0.45038	-0.438974	0.45038
93	326	370	-0.476874	0.261918	-0.476874	0.261918
94	935	1964	0.488337	-0.478227	0.488337	-0.478227
95	32	1143	0.487257	-0.454852	0.487257	-0.454852
96	836	1862	-0.436793	0.407094	-0.436793	0.407094
97	1788	1001	-0.465781	0.388966	-0.465781	0.388966
98	766	1355	-0.462468	0.442545	-0.462468	0.442545
99	1592	240	0.469823	-0.335517	0.469823	-0.335517
100	1776	1533	-0.456437	0.408795	-0.456437	0.408795
101	1670	1993	-0.49757	0.496101	-0.49757	0.496101
102	271	463	0.216946	-0.486792	0.216946	-0.486792
103	1650	1940	-0.451534	0.468486	-0.451534	0.468486
104	1116	1410	0.448318	-0.435577	0.448318	-0.435577
105	1766	1893	0.253935	-0.372559	0.253935	-0.372559
106	1911	217	0.45533	-0.480348	0.45533	-0.480348
107	880	1707	-0.446707	0.476697	-0.446707	0.476697
108	1300	688	0.370162	-0.485698	0.370162	-0.485698
109	1997	375	-0.316436	0.489877	-0.316436	0.489877
110	1899	1404	0.428313	-0.426513	0.428313	-0.426513
111	709	963	0.283352	-0.436232	0.283352	-0.436232
112	49	1926	-0.275569	0.437159	-0.275569	0.437159
113	1397	774	-0.390766	0.382171	-0.390766	0.382171
114	275	868	-0.428911	0.395735	-0.428911	0.395735
115	1941	1048	-0.308839	0.465562	-0.308839	0.465562
116	109	1436	-0.462702	0.475588	-0.462702	0.475588
117	803	979	0.440191	-0.391459	0.440191	-0.391459
118	657	1156	0.455514	-0.493566	0.455514	-0.493566
119	1376	1031	0.436494	-0.427256	0.436494	-0.427256
120	732	1792	-0.408904	0.490183	-0.408904	0.490183
121	990	230	-0.459743	0.411152	-0.459743	0.411152
122	146	380	0.38553	-0.363923	0.38553	-0.363923
123	1259	1864	-0.474427	0.449907	-0.474427	0.449907
124	19	260	-0.476274	0.483521	-0.476274	0.483521
125	233	782	0.460386	-0.475706	0.460386	-0.475706
126	692	134	0.41766	-0.388053	0.41766	-0.388053
127	1183	1294	0.309523	-0.470895	0.309523	-0.470895
128	1068	1809	-0.480307	0.445693	-0.480307	0.445693
129	1967	1771	0.405923	-0.375428	0.405923	-0.375428
130	1513	1131	-0.317882	0.435649	-0.317882	0.435649
131	1814	234	-0.419789	0.435439	-0.419789	0.435439
132	511	791	-0.489787	0.296437	-0.489787	0.296437
133	212	1819	0.466924	-0.398852	0.466924	-0.398852
134	475	467	-0.461176	0.388104	-0.461176	0.388104
135	143	1478	0.485487	-0.443022	0.485487	-0.443022
136	371	538	-0.218567	0.432783	-0.218567	0.432783
137	864	733	0.416458	-0.444269	0.416458	-0.444269
138	1965	1793	-0.462154	0.431785	-0.462154	0.431785
139	1709	1267	0.47891	-0.426222	0.47891	-0.426222
140	540	621	-0.372158	0.44679	-0.372158	0.44679
141	1093	350	-0.476901	0.469265	-0.476901	0.469265
142	1274	176	-0.366592	0.466572	-0.366592	0.466572
143	1243	150	-0.499048	0.444034	-0.499048	0.444034
144	515	897	0.440891	-0.427068	0.440891	-0.427068
145	946	1998	0.497572	-0.49642	0.497572	-0.49642
146	128	90	-0.486977	0.46528	-0.486977	0.46528
147	750	645	-0.424985	0.34502	-0.424985	0.34502
148	566	606	0.499049	-0.473164	0.499049	-0.473164
149	592	776	-0.499174	0.420899	-0.499174	0.420899
150	944	215	-0.460403	0.207955	-0.460403	0.207955
151	1686	149	0.368822	-0.396719	0.368822	-0.396719
152	180	834	0.471388	-0.466829	0.471388	-0.466829
153	113	995	0.356655	-0.420526	0.356655	-0.420526
154	1500	648	0.404182	-0.442681	0.404182	-0.442681
155	241	1373	-0.401645	0.398053	-0.401645	0.398053
156	1375	1391	0.491559	-0.410963	0.491559	-0.410963
157	294	337	-0.362541	0.450737	-0.362541	0.450737
158	1105	576	-0.484234	0.101879	-0.484234	0.101879
159	552	661	-0.469233	0.335861	-0.469233	0.335861
160	1313	544	-0.467354	0.383985	-0.467354	0.383985
161	367	157	0.488391	-0.46653	0.488391	-0.46653
162	1047	1409	0.407759	-0.444208	0.407759	-0.444208
163	1312	142	0.38953	-0.462017	0.38953	-0.462017
164	1315	902	0.189849	-0.439419	0.189849	-0.439419
165	1947	1218	0.331328	-0.413434	0.331328	-0.413434
166	1594	282	0.459192	-0.434391	0.459192	-0.434391
167	1544	725	0.391408	-0.157905	0.391408	-0.157905
168	208	1834	0.321414	-0.387259	0.321414	-0.387259
169	1785	1514	0.461941	-0.36946	0.461941	-0.36946
170	73	1706	0.495568	-0.422517	0.495568	-0.422517
171	324	105	0.271941	-0.480381	0.271941	-0.480381
172	753	1663	-0.442977	0.418741	-0.442977	0.418741
173	1033	1901	-0.281072	0.42692	-0.281072	0.42692
174	259	591	-0.329892	0.412365	-0.329892	0.412365
175	147	179	-0.274516	0.357074	-0.274516	0.357074
176	1805	250	0.409212	-0.442869	0.409212	-0.442869
177	599	1489	-0.417106	0.378205	-0.417106	0.378205
178	1023	1454	0.442189	-0.4782	0.442189	-0.4782
179	30	1730	0.348445	-0.390984	0.348445	-0.390984
180	841	1572	0.248344	-0.372031	0.248344	-0.372031
181	477	712	0.481116	-0.39397	0.481116	-0.39397
182	1971	181	-0.462839	0.458286	-0.462839	0.458286
183	1692	1012	0.416089	-0.404684	0.416089	-0.404684
184	1493	689	0.472631	-0.418877	0.472631	-0.418877
185	343	27	0.461214	-0.452064	0.461214	-0.452064
186	1043	1485	0.351956	-0.377312	0.351956	-0.377312
187	677	805	-0.44552	0.48871	-0.44552	0.48871
188	503	1782	0.491897	-0.496248	0.491897	-0.496248
189	1336	1711	0.452082	-0.481612	0.452082	-0.481612
190	529	907	-0.385008	0.421796	-0.385008	0.421796
191	1604	484	0.393751	-0.431524	0.393751	-0.431524
192	38	1668	0.449866	-0.414111	0.449866	-0.414111
193	833	1170	0.453147	-0.361116	0.453147	-0.361116
194	1022	82	0.496642	-0.405978	0.496642	-0.405978
195	178	227	0.465295	-0.427772	0.465295	-0.427772
196	790	1536	0.375601	-0.449246	0.375601	-0.449246
197	425	1873	0.453963	-0.454761	0.453963	-0.454761
198	806	1013	-0.396905	0.399499	-0.396905	0.399499
199	1673	1473	-0.422798	0.33456	-0.422798	0.33456
200	270	1748	0.411703	-0.39717	0.411703	-0.39717
201	809	1571	0.42033	-0.480623	0.42033	-0.480623
202	668	245	0.469342	-0.483173	0.469342	-0.483173
203	1269	873	0.424148	-0.42786	0.424148	-0.42786
