# Relevant parameters to reproduce this network:
# node_nr=500	 k_max=300
# initial_seed=10	 delta_t=1	 max_steps=10	 in_between=2
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=200	 fg_t_number=100000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=10	 fg_weff_in_between=2
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.004 0.0528967 0.0237367 0
0.002 0.004 0.0331746 0.0133109 0
0.004 0.004 0.0490289 0.0184033 0
0.006 0.004 0.0280576 0.0148623 0
0.008 0.004 0.0480002 0.026318 0
0.01 0.004 0.0463146 0.0174577 0
0.012 0.004 0.0454322 0.0125576 0
0.014 0.004 0.0394941 0.0204113 0
0.016 0.004 0.0342964 0.0194644 0
0.018 0.004 0.0286477 0.0138982 0
0.02 0.004 0.0484579 0.0227328 0
0.022 0.006 0.0425395 0.0213721 0
0.024 0.006 0.0329242 0.014329 0
0.026 0.006 0.0472358 0.0292741 0
0.028 0.006 0.0424192 0.0234354 0
0.03 0.006 0.0357237 0.0122728 0
0.032 0.006 0.0372816 0.0141366 0
0.034 0.006 0.0473643 0.0173029 0
0.036 0.008 0.0494347 0.0302262 0
0.038 0.008 0.0427356 0.026251 0
0.04 0.008 0.0344945 0.0149713 0
0.042 0.008 0.0360377 0.0201606 0
0.044 0.008 0.0503249 0.025806 0
0.046 0.008 0.0462661 0.0200424 0
0.048 0.008 0.0420971 0.0234341 0
0.05 0.008 0.0377813 0.0166428 0
0.052 0.008 0.0431054 0.0210518 0
0.054 0.008 0.0383254 0.0259226 0
0.056 0.008 0.0354525 0.0128406 0
0.058 0.01 0.0461334 0.0203414 0
0.06 0.01 0.0354105 0.0176581 0
0.062 0.01 0.0377692 0.0126363 0
0.064 0.01 0.0508297 0.0212892 0
0.066 0.01 0.0503328 0.0271261 0
0.068 0.01 0.0277232 0.0136184 0
0.07 0.01 0.0587802 0.0178719 0
0.072 0.01 0.0239939 0.005997 0
0.074 0.01 0.0435622 0.0196707 0
0.076 0.01 0.0394818 0.0144289 0
0.078 0.01 0.0402281 0.0180931 0
0.08 0.01 0.0449415 0.0169348 0
0.082 0.012 0.0651798 0.0175688 0
0.084 0.012 0.0353296 0.019321 0
0.086 0.012 0.0315796 0.0166704 0
0.088 0.012 0.0442774 0.0248839 0
0.09 0.012 0.03439 0.0121115 0
0.092 0.012 0.0435505 0.0265457 0
0.094 0.012 0.047491 0.0226 0
0.096 0.012 0.0507284 0.0247434 0
0.098 0.012 0.0474097 0.0226441 0
0.1 0.012 0.0274772 0.00831649 0
0.102 0.012 0.0198385 0.0108495 0
0.104 0.012 0.0551836 0.0108321 0
0.106 0.012 0.035633 0.0115429 0
0.108 0.012 0.0459488 0.0249527 0
0.11 0.012 0.0447869 0.0153127 0
0.112 0.012 0.0509742 0.0135903 0
0.114 0.012 0.0484063 0.0160142 0
0.116 0.012 0.0430661 0.0194532 0
0.118 0.012 0.0362309 0.0137449 0
0.12 0.012 0.0370772 0.0142301 0
0.122 0.012 0.0296628 0.0130055 0
0.124 0.012 0.0356767 0.0213058 0
0.126 0.012 0.0423093 0.0161261 0
0.128 0.012 0.0455923 0.01093 0
0.13 0.012 0.0533558 0.0200047 0
0.132 0.012 0.0447704 0.0231269 0
0.134 0.012 0.0361612 0.0200266 0
0.136 0.012 0.0501589 0.0219252 0
0.138 0.012 0.0322308 0.0173949 0
0.14 0.012 0.0371874 0.0114612 0
0.142 0.012 0.0472287 0.0268694 0
0.144 0.012 0.0520682 0.0194266 0
0.146 0.012 0.0321076 0.0108028 0
0.148 0.014 0.0356748 0.017898 0
0.15 0.014 0.0578688 0.0215661 0
0.152 0.014 0.0261866 0.0162916 0
0.154 0.014 0.0457571 0.0224336 0
0.156 0.014 0.0250212 0.0139775 0
0.158 0.014 0.0283679 0.0152355 0
0.16 0.014 0.0395857 0.0159421 0
0.162 0.014 0.0471563 0.0156981 0
0.164 0.014 0.0265326 0.0162907 0
0.166 0.014 0.042687 0.0177428 0
0.168 0.014 0.0380712 0.0190176 0
0.17 0.014 0.0453407 0.0214947 0
0.172 0.014 0.0281602 0.0118218 0
0.174 0.014 0.0461552 0.0206025 0
0.176 0.014 0.0305024 0.0164939 0
0.178 0.014 0.0319006 0.0163866 0
0.18 0.014 0.0271028 0.014433 0
0.182 0.014 0.0474311 0.0137987 0
0.184 0.014 0.0448925 0.0266245 0
0.186 0.014 0.0402287 0.0180749 0
0.188 0.014 0.0516307 0.0182867 0
0.19 0.014 0.0317386 0.00747992 0
0.192 0.014 0.056141 0.0218864 0
0.194 0.014 0.0416753 0.018749 0
0.196 0.014 0.0459353 0.0194331 0
0.198 0.014 0.0419733 0.0218547 0
0.2 0.014 0.0475433 0.0156 0
0.202 0.014 0.0240167 0.00994705 0
0.204 0.014 0.043258 0.0171837 0
0.206 0.014 0.0512764 0.0309199 0
0.208 0.014 0.0231986 0.00880399 0
0.21 0.014 0.0435495 0.0330987 0
0.212 0.014 0.0301631 0.0208922 0
0.214 0.014 0.0341019 0.0171688 0
0.216 0.014 0.0282091 0.0135044 0
0.218 0.014 0.042178 0.0146883 0
0.22 0.014 0.024943 0.0110755 0
0.222 0.014 0.0535792 0.024829 0
0.224 0.014 0.0382318 0.0149688 0
0.226 0.014 0.0257284 0.0160778 0
0.228 0.014 0.0470462 0.0231116 0
0.23 0.014 0.0269269 0.0150722 0
0.232 0.014 0.0365877 0.0146632 0
0.234 0.014 0.0505044 0.0241576 0
0.236 0.014 0.0350759 0.0170589 0
0.238 0.014 0.0540862 0.0338743 0
0.24 0.014 0.0328854 0.0207914 0
0.242 0.014 0.0344115 0.0155445 0
0.244 0.014 0.0396319 0.0191669 0
0.246 0.016 0.0417025 0.0284462 0
0.248 0.016 0.0348036 0.0192144 0
0.25 0.016 0.0391749 0.0263453 0
0.252 0.016 0.0314426 0.0163835 0
0.254 0.016 0.0311629 0.0101815 0
0.256 0.016 0.0257851 0.0130281 0
0.258 0.016 0.0434768 0.0223014 0
0.26 0.016 0.0330436 0.0189901 0
0.262 0.016 0.0516792 0.0289525 0
0.264 0.016 0.0573426 0.023977 0
0.266 0.016 0.0331318 0.0181275 0
0.268 0.016 0.0493736 0.0197194 0
0.27 0.024 0.0536154 0.0241211 0
0.272 0.024 0.0444988 0.01029 0
0.274 0.024 0.0506321 0.0215872 0
0.276 0.024 0.047202 0.0229278 0
0.278 0.024 0.0449624 0.0171823 0
0.28 0.024 0.0236599 0.0127887 0
0.282 0.024 0.0287738 0.00981251 0
0.284 0.024 0.0328859 0.018086 0
0.286 0.024 0.0305701 0.021698 0
0.288 0.024 0.0405643 0.0128415 0
0.29 0.026 0.0291218 0.0147024 0
0.292 0.026 0.0548232 0.0203959 0
0.294 0.026 0.0379903 0.0157419 0
0.296 0.026 0.0493693 0.0205476 0
0.298 0.026 0.0541671 0.0188503 0
0.3 0.026 0.0313906 0.0124021 0
0.302 0.028 0.0375424 0.0206942 0
0.304 0.028 0.0273759 0.00882238 0
0.306 0.042 0.0384985 0.0136313 0
0.308 0.042 0.0480628 0.0205381 0
0.31 0.042 0.0409948 0.0181181 0
0.312 0.042 0.0503688 0.0156301 0
0.314 0.046 0.0424259 0.0167085 0
0.316 0.046 0.0331864 0.0232693 0
0.318 0.046 0.0425628 0.0191661 0
0.32 0.048 0.0371339 0.0101593 0
0.322 0.048 0.0469244 0.0172686 0
0.324 0.048 0.0378295 0.0189305 0
0.326 0.048 0.0390179 0.0123113 0
0.328 0.08 0.0498741 0.0246922 0
0.33 0.08 0.0339354 0.0168126 0
0.332 0.08 0.0460616 0.0153149 0
