# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=-20	 fg_t_min=0	 fg_t_max=2	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0159512 0.00879109 0
0.0005 0.001 0.0223228 0.0110803 0
0.001 0.001 0.0194412 0.0105717 0
0.0015 0.001 0.0178852 0.0123543 0
0.002 0.001 0.0237708 0.0125488 0
0.0025 0.001 0.0182126 0.0102679 0
0.003 0.001 0.0189377 0.0107348 0
0.0035 0.001 0.0197178 0.011763 0
0.004 0.001 0.0168652 0.00952213 0
0.0045 0.001 0.02237 0.012177 0
0.005 0.001 0.0214408 0.0106783 0
0.0055 0.001 0.0204626 0.0104505 0
0.006 0.001 0.0174171 0.0129138 0
0.0065 0.001 0.0207515 0.0106706 0
0.007 0.001 0.0242906 0.0133191 0
0.0075 0.001 0.0171725 0.0101898 0
0.008 0.001 0.0229625 0.0103984 0
0.0085 0.001 0.0213323 0.0105768 0
0.009 0.001 0.0196459 0.00836813 0
0.0095 0.001 0.0189699 0.00896755 0
0.01 0.001 0.0209274 0.0114758 0
0.0105 0.001 0.0214663 0.013279 0
0.011 0.001 0.0165447 0.00832428 0
0.0115 0.001 0.0176629 0.00934626 0
0.012 0.001 0.0155314 0.0074613 0
0.0125 0.001 0.0221959 0.0108349 0
0.013 0.001 0.0233833 0.0106551 0
0.0135 0.001 0.0160706 0.00925932 0
0.014 0.001 0.0177314 0.00985636 0
0.0145 0.001 0.0270256 0.010881 0
0.015 0.001 0.0199985 0.00954064 0
0.0155 0.001 0.0173082 0.00902227 0
0.016 0.001 0.0176143 0.0104101 0
0.0165 0.0015 0.0209096 0.0124016 0
0.017 0.0015 0.0167283 0.0101269 0
0.0175 0.0015 0.0181364 0.0110114 0
0.018 0.0015 0.0202427 0.0106114 0
0.0185 0.0015 0.0179151 0.0085267 0
0.019 0.0015 0.0179077 0.00977763 0
0.0195 0.0015 0.0193203 0.00763025 0
0.02 0.0015 0.0228305 0.01078 0
0.0205 0.0015 0.0253701 0.00932963 0
0.021 0.0015 0.0183302 0.010289 0
0.0215 0.0015 0.020363 0.0111973 0
0.022 0.0015 0.0194939 0.0102931 0
0.0225 0.0015 0.0196665 0.0106373 0
0.023 0.0015 0.0211229 0.0123101 0
0.0235 0.0015 0.020344 0.00945275 0
0.024 0.0015 0.0187876 0.00998044 0
0.0245 0.0015 0.0214674 0.00938905 0
0.025 0.0015 0.0209867 0.0112446 0
0.0255 0.0015 0.0191907 0.0115159 0
0.026 0.0015 0.0176401 0.0088243 0
0.0265 0.0015 0.0211629 0.00932523 0
0.027 0.0015 0.0217355 0.00906944 0
0.0275 0.0015 0.0191582 0.00799136 0
0.028 0.0015 0.0164388 0.00917804 0
0.0285 0.0015 0.0221044 0.0095298 0
0.029 0.0015 0.0155323 0.00940725 0
0.0295 0.0015 0.0223893 0.00982919 0
0.03 0.0015 0.0217941 0.0113328 0
0.0305 0.0015 0.0190805 0.0089203 0
0.031 0.0015 0.0204886 0.00943295 0
0.0315 0.0015 0.0210706 0.00773995 0
0.032 0.0015 0.024474 0.0113892 0
0.0325 0.0015 0.0210298 0.0104396 0
0.033 0.0015 0.0210841 0.0107745 0
0.0335 0.0015 0.0203185 0.00994631 0
0.034 0.0015 0.014955 0.00691216 0
0.0345 0.0015 0.0190184 0.00869819 0
0.035 0.0015 0.0266759 0.011668 0
0.0355 0.0015 0.0201193 0.00903481 0
0.036 0.0015 0.018995 0.00757185 0
0.0365 0.0015 0.0165486 0.00827215 0
0.037 0.0015 0.0157687 0.00833959 0
0.0375 0.0015 0.0216635 0.0106414 0
0.038 0.0015 0.0186354 0.00931133 0
0.0385 0.0015 0.0203973 0.011129 0
0.039 0.0015 0.0162173 0.00839331 0
0.0395 0.0015 0.0188234 0.0101252 0
0.04 0.0015 0.0201261 0.0103822 0
0.0405 0.0015 0.0190198 0.0101708 0
0.041 0.0015 0.0204553 0.0103224 0
0.0415 0.0015 0.0252834 0.0137498 0
0.042 0.0015 0.0159224 0.00906776 0
0.0425 0.0015 0.0194747 0.0100909 0
0.043 0.0015 0.0196164 0.00900346 0
0.0435 0.0015 0.0227162 0.00879985 0
0.044 0.0015 0.0225717 0.0119046 0
0.0445 0.0015 0.0217279 0.0111156 0
0.045 0.0015 0.0202351 0.0121656 0
0.0455 0.0015 0.0187624 0.0080655 0
0.046 0.0015 0.0180074 0.00707711 0
0.0465 0.0015 0.0185969 0.0103965 0
0.047 0.0015 0.0267804 0.0139782 0
0.0475 0.0015 0.0181287 0.00955809 0
0.048 0.0015 0.0188359 0.0127112 0
0.0485 0.0015 0.018773 0.00966354 0
0.049 0.0015 0.0199104 0.00805606 0
0.0495 0.0015 0.0247017 0.0101413 0
0.05 0.0015 0.0181233 0.0082667 0
0.0505 0.002 0.0230315 0.0119334 0
0.051 0.002 0.0188665 0.0107056 0
0.0515 0.002 0.0200753 0.00921998 0
0.052 0.002 0.0220308 0.0104489 0
0.0525 0.002 0.025365 0.0164376 0
0.053 0.002 0.0205369 0.0106044 0
0.0535 0.002 0.0206691 0.0103374 0
0.054 0.002 0.0212304 0.0114282 0
0.0545 0.002 0.0250523 0.00937179 0
0.055 0.002 0.0222266 0.0117934 0
0.0555 0.002 0.0197628 0.00971118 0
0.056 0.002 0.0200383 0.0113726 0
0.0565 0.002 0.0220372 0.0103945 0
0.057 0.002 0.022209 0.0106661 0
0.0575 0.002 0.0195788 0.00890902 0
0.058 0.002 0.0221644 0.0106055 0
0.0585 0.002 0.0170982 0.00854522 0
0.059 0.002 0.0210871 0.0118359 0
0.0595 0.003 0.0206969 0.0115404 0
0.06 0.003 0.0197701 0.00909229 0
0.0605 0.003 0.0247514 0.00865309 0
0.061 0.003 0.0245014 0.0117699 0
0.0615 0.003 0.0211557 0.010615 0
0.062 0.003 0.017262 0.0108899 0
0.0625 0.003 0.0198954 0.00846713 0
0.063 0.003 0.0175267 0.00915493 0
0.0635 0.003 0.0210033 0.00981429 0
0.064 0.003 0.0272066 0.0116609 0
0.0645 0.003 0.0253281 0.0102032 0
0.065 0.003 0.0222534 0.00971511 0
0.0655 0.003 0.0220945 0.0105098 0
0.066 0.003 0.0185408 0.00916906 0
0.0665 0.003 0.0209096 0.0122422 0
0.067 0.003 0.0210815 0.0113229 0
0.0675 0.003 0.0207566 0.0115012 0
0.068 0.003 0.0162965 0.00870326 0
0.0685 0.003 0.0168532 0.00820817 0
0.069 0.003 0.0206816 0.00995756 0
0.0695 0.003 0.0201009 0.00881796 0
0.07 0.003 0.0208453 0.00959489 0
0.0705 0.003 0.0187466 0.00964813 0
0.071 0.003 0.0209474 0.0106857 0
0.0715 0.003 0.0186944 0.0116035 0
0.072 0.003 0.0198906 0.00980918 0
0.0725 0.003 0.0187676 0.00856849 0
0.073 0.003 0.017664 0.0131829 0
0.0735 0.003 0.0184488 0.00746751 0
0.074 0.003 0.0233172 0.0105726 0
0.0745 0.003 0.0232274 0.0101813 0
0.075 0.003 0.022117 0.0108805 0
0.0755 0.003 0.0209524 0.0101483 0
0.076 0.003 0.022666 0.0101561 0
0.0765 0.003 0.0273129 0.0140797 0
0.077 0.003 0.0208447 0.00937017 0
0.0775 0.003 0.0216682 0.0112149 0
0.078 0.003 0.0266444 0.0141807 0
0.0785 0.003 0.0240803 0.0104018 0
0.079 0.003 0.0215452 0.0106825 0
0.0795 0.003 0.0273869 0.0119227 0
0.08 0.003 0.0173853 0.00859291 0
0.0805 0.003 0.0191468 0.0125593 0
0.081 0.003 0.0189026 0.00854976 0
0.0815 0.003 0.0200061 0.0139333 0
0.082 0.003 0.0233577 0.0132333 0
0.0825 0.003 0.0289162 0.0152532 0
0.083 0.003 0.0232507 0.010158 0
0.0835 0.003 0.0232507 0.0103139 0
0.084 0.003 0.0210394 0.0115869 0
0.0845 0.003 0.0205163 0.0102428 0
0.085 0.003 0.0221886 0.0146378 0
0.0855 0.003 0.0209413 0.0111375 0
0.086 0.003 0.0234547 0.0115282 0
0.0865 0.003 0.0192284 0.00795908 0
0.087 0.003 0.0188896 0.00772037 0
0.0875 0.003 0.0242579 0.0142121 0
0.088 0.003 0.0214518 0.0108091 0
0.0885 0.003 0.018495 0.00685802 0
0.089 0.003 0.0211224 0.0127513 0
0.0895 0.003 0.016762 0.00880477 0
0.09 0.003 0.0238336 0.0105116 0
0.0905 0.003 0.0273815 0.0116597 0
0.091 0.003 0.0226202 0.0140887 0
0.0915 0.003 0.0219549 0.0102371 0
0.092 0.003 0.0191089 0.00731298 0
0.0925 0.003 0.0241456 0.0121212 0
0.093 0.003 0.0226073 0.00931144 0
0.0935 0.003 0.0215722 0.00989893 0
0.094 0.003 0.026669 0.0132776 0
0.0945 0.003 0.0201646 0.00948364 0
0.095 0.003 0.0212589 0.00912635 0
0.0955 0.003 0.0172836 0.0110541 0
0.096 0.003 0.0296927 0.0132266 0
0.0965 0.003 0.0222032 0.0114912 0
0.097 0.003 0.0225381 0.0103228 0
0.0975 0.003 0.0240411 0.0136489 0
0.098 0.003 0.025915 0.0122129 0
0.0985 0.003 0.0190739 0.0104367 0
0.099 0.003 0.0224132 0.012083 0
0.0995 0.003 0.0223805 0.0114894 0
0.1 0.003 0.0205736 0.0112726 0
0.1005 0.003 0.0171689 0.0103676 0
0.101 0.003 0.0191552 0.0105642 0
0.1015 0.003 0.0234752 0.0105046 0
0.102 0.003 0.0224174 0.0096939 0
0.1025 0.003 0.0237157 0.0128519 0
0.103 0.003 0.0241669 0.0128608 0
0.1035 0.003 0.0238268 0.0114107 0
0.104 0.003 0.0210873 0.0102315 0
0.1045 0.003 0.0221674 0.0115136 0
0.105 0.003 0.022366 0.0119024 0
0.1055 0.003 0.0188667 0.00921467 0
0.106 0.003 0.0235768 0.0117781 0
0.1065 0.003 0.0215406 0.0121618 0
0.107 0.003 0.026182 0.0142128 0
0.1075 0.003 0.0182703 0.0108512 0
0.108 0.003 0.0220954 0.0114651 0
0.1085 0.003 0.0218318 0.010402 0
0.109 0.003 0.0266155 0.0133758 0
0.1095 0.003 0.022946 0.0126321 0
0.11 0.003 0.0233357 0.0119774 0
0.1105 0.003 0.0194153 0.0108054 0
0.111 0.003 0.024636 0.0138898 0
0.1115 0.003 0.0239651 0.0102305 0
0.112 0.003 0.0204768 0.00902016 0
0.1125 0.003 0.0204377 0.0104714 0
0.113 0.003 0.0199536 0.0105958 0
0.1135 0.003 0.0234547 0.0108281 0
0.114 0.003 0.0230596 0.0120358 0
0.1145 0.003 0.0198209 0.0113089 0
0.115 0.003 0.0230145 0.0121775 0
0.1155 0.0035 0.0202701 0.00901732 0
0.116 0.0035 0.023915 0.0125598 0
0.1165 0.0035 0.0214229 0.0101421 0
0.117 0.0035 0.0161874 0.00789985 0
0.1175 0.0035 0.0224973 0.0141634 0
0.118 0.0035 0.0203135 0.00967107 0
0.1185 0.0035 0.0254726 0.012955 0
0.119 0.0035 0.0209053 0.0105307 0
0.1195 0.0035 0.0184223 0.0105548 0
0.12 0.0035 0.0264384 0.0143476 0
0.1205 0.0035 0.0187619 0.00824963 0
0.121 0.0035 0.0187975 0.0109373 0
0.1215 0.0035 0.0237537 0.0123589 0
0.122 0.0035 0.0189266 0.0101899 0
0.1225 0.0035 0.0245375 0.0118736 0
0.123 0.0035 0.021223 0.0104371 0
0.1235 0.0035 0.0267247 0.0142487 0
0.124 0.0035 0.0152712 0.00635341 0
0.1245 0.0035 0.0226657 0.00868724 0
0.125 0.0035 0.0233752 0.0109986 0
0.1255 0.0035 0.0252186 0.0128725 0
