# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=1557414222	 delta_t=0.1	 max_steps=3000	 in_between=0
# fg_m=1	 fg_alpha=1	 fg_t_min=0	 fg_t_max=1.2	 fg_t_number=1200	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0276386 0.0163232 0
0.001 0.002 0.0263843 0.0144149 0
0.002 0.002 0.02887 0.016255 0
0.003 0.002 0.0301875 0.0153515 0
0.004 0.002 0.029486 0.0150606 0
0.005 0.002 0.0270466 0.0159864 0
0.006 0.002 0.026758 0.0137023 0
0.007 0.002 0.027125 0.0133635 0
0.008 0.002 0.0299231 0.0149727 0
0.009 0.002 0.027203 0.0121997 0
0.01 0.003 0.0288946 0.0138767 0
0.011 0.003 0.0282947 0.0150271 0
0.012 0.003 0.0325894 0.015711 0
0.013 0.003 0.0265432 0.0136438 0
0.014 0.003 0.0262163 0.0150245 0
0.015 0.003 0.0280175 0.0173776 0
0.016 0.003 0.0305032 0.0160693 0
0.017 0.003 0.0309806 0.016998 0
0.018 0.003 0.0273236 0.0135822 0
0.019 0.003 0.0283427 0.013316 0
0.02 0.003 0.0285489 0.0123156 0
0.021 0.003 0.0311086 0.0156482 0
0.022 0.003 0.0271863 0.0153723 0
0.023 0.003 0.029604 0.0139717 0
0.024 0.003 0.0278227 0.0154332 0
0.025 0.003 0.026397 0.0137591 0
0.026 0.003 0.0255086 0.0122901 0
0.027 0.003 0.0318779 0.0166359 0
0.028 0.003 0.0282201 0.0130154 0
0.029 0.003 0.0337898 0.0167697 0
0.03 0.003 0.02925 0.0159238 0
0.031 0.003 0.0320765 0.0163719 0
0.032 0.003 0.0267151 0.0140581 0
0.033 0.003 0.0283392 0.0156997 0
0.034 0.003 0.030298 0.0152374 0
0.035 0.003 0.0260248 0.0146395 0
0.036 0.003 0.0310193 0.0146255 0
0.037 0.003 0.0303234 0.0156132 0
0.038 0.003 0.0290382 0.0141054 0
0.039 0.004 0.0270811 0.0123542 0
0.04 0.004 0.0293314 0.013952 0
0.041 0.004 0.0286379 0.013314 0
0.042 0.004 0.0298 0.0166937 0
0.043 0.004 0.0257433 0.0139252 0
0.044 0.004 0.0284576 0.0139984 0
0.045 0.004 0.0299388 0.0155485 0
0.046 0.004 0.0291878 0.0149448 0
0.047 0.004 0.028577 0.0162257 0
0.048 0.004 0.0316259 0.0163176 0
0.049 0.004 0.0293442 0.0156872 0
0.05 0.004 0.0317153 0.0153692 0
0.051 0.004 0.0268281 0.0132185 0
0.052 0.004 0.0293812 0.0152901 0
0.053 0.004 0.027463 0.0147359 0
0.054 0.004 0.0289817 0.0132866 0
0.055 0.004 0.0290999 0.0171817 0
0.056 0.004 0.0317207 0.0154142 0
0.057 0.004 0.0289764 0.0157851 0
0.058 0.004 0.0285342 0.0149486 0
0.059 0.004 0.0304729 0.0148929 0
0.06 0.004 0.0298603 0.0176562 0
0.061 0.004 0.0319988 0.0185776 0
0.062 0.004 0.0272725 0.0156564 0
0.063 0.004 0.0326601 0.0180282 0
0.064 0.004 0.0305214 0.0173517 0
0.065 0.004 0.0325304 0.0161272 0
0.066 0.004 0.0322909 0.0152327 0
0.067 0.004 0.0300572 0.0153809 0
0.068 0.004 0.0303303 0.0165765 0
0.069 0.004 0.0302218 0.0168488 0
0.07 0.004 0.0290162 0.016999 0
0.071 0.004 0.030806 0.0179115 0
0.072 0.004 0.0329532 0.0184805 0
0.073 0.005 0.0292283 0.013735 0
0.074 0.005 0.0346902 0.0173995 0
0.075 0.005 0.0324837 0.0136517 0
0.076 0.005 0.0294027 0.0158068 0
0.077 0.005 0.030467 0.0173338 0
0.078 0.005 0.0301838 0.0164512 0
0.079 0.005 0.0303312 0.0121607 0
0.08 0.005 0.0334741 0.0175301 0
0.081 0.005 0.0291924 0.0145827 0
0.082 0.005 0.0290812 0.0146888 0
0.083 0.005 0.0273054 0.0139158 0
0.084 0.005 0.0359829 0.0197256 0
0.085 0.005 0.0348126 0.0197483 0
0.086 0.005 0.0313534 0.0159887 0
0.087 0.005 0.0328579 0.0169903 0
0.088 0.005 0.0276534 0.0140156 0
0.089 0.005 0.0279222 0.015042 0
0.09 0.005 0.0347409 0.016018 0
0.091 0.005 0.0312378 0.0166231 0
0.092 0.005 0.0336712 0.0174542 0
0.093 0.005 0.0327438 0.0183817 0
0.094 0.005 0.0344518 0.0160515 0
0.095 0.005 0.033013 0.0165695 0
0.096 0.005 0.0334066 0.0172532 0
0.097 0.005 0.0249867 0.0147594 0
0.098 0.005 0.0261157 0.0151379 0
0.099 0.007 0.031508 0.0168316 0
0.1 0.007 0.0326115 0.0170347 0
0.101 0.007 0.0330033 0.015709 0
0.102 0.007 0.0299471 0.0149297 0
0.103 0.007 0.0287533 0.015156 0
0.104 0.007 0.0303429 0.0145214 0
0.105 0.007 0.031845 0.0191882 0
0.106 0.007 0.0370812 0.0175344 0
0.107 0.007 0.0318446 0.0165581 0
0.108 0.007 0.0307919 0.0177657 0
0.109 0.007 0.0327116 0.0177704 0
0.11 0.007 0.0323765 0.0168431 0
0.111 0.007 0.0334797 0.0173126 0
0.112 0.007 0.0335082 0.016545 0
0.113 0.007 0.0337985 0.0162727 0
0.114 0.007 0.0334512 0.0171297 0
0.115 0.007 0.0324378 0.0160393 0
0.116 0.007 0.0330007 0.0164607 0
0.117 0.007 0.0311208 0.0142139 0
0.118 0.007 0.0347577 0.0180043 0
0.119 0.007 0.0284075 0.0162456 0
