# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=10	 delta_t=0.05	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=4	 fg_t_min=0	 fg_t_max=4	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0298274 0.0164528 0
0.001 0.002 0.0274641 0.0145426 0
0.002 0.002 0.0274589 0.0140125 0
0.003 0.002 0.0308772 0.0152338 0
0.004 0.002 0.0283831 0.0158417 0
0.005 0.002 0.0279535 0.0135015 0
0.006 0.002 0.0285036 0.0145458 0
0.007 0.002 0.0301128 0.0154512 0
0.008 0.002 0.032806 0.0179089 0
0.009 0.002 0.0291471 0.0146786 0
0.01 0.002 0.029639 0.0145963 0
0.011 0.002 0.030297 0.0157444 0
0.012 0.002 0.0302057 0.0137748 0
0.013 0.002 0.030809 0.0150252 0
0.014 0.002 0.0311849 0.0153214 0
0.015 0.002 0.0278942 0.0146969 0
0.016 0.002 0.028682 0.0132844 0
0.017 0.002 0.0296821 0.0161797 0
0.018 0.002 0.0321939 0.0159306 0
0.019 0.002 0.027774 0.0134606 0
0.02 0.002 0.0275746 0.0139307 0
0.021 0.002 0.0257797 0.0136721 0
0.022 0.002 0.0240576 0.0137071 0
0.023 0.002 0.0303946 0.0163541 0
0.024 0.002 0.0267066 0.012568 0
0.025 0.002 0.0285979 0.0130159 0
0.026 0.002 0.0304845 0.0156941 0
0.027 0.002 0.0277273 0.0149327 0
0.028 0.002 0.0280887 0.0137595 0
0.029 0.002 0.027271 0.0134912 0
0.03 0.002 0.0297511 0.0175165 0
0.031 0.002 0.0261913 0.0142328 0
0.032 0.002 0.028766 0.0138618 0
0.033 0.002 0.0278835 0.0148633 0
0.034 0.002 0.0256635 0.0123159 0
0.035 0.002 0.02843 0.0155108 0
0.036 0.002 0.0267659 0.0153672 0
0.037 0.002 0.0269542 0.0138512 0
0.038 0.002 0.0259083 0.011416 0
0.039 0.002 0.0308472 0.014405 0
0.04 0.002 0.0298397 0.0146178 0
0.041 0.002 0.0266771 0.0113905 0
0.042 0.002 0.0295834 0.0135894 0
0.043 0.002 0.0247479 0.0116441 0
0.044 0.002 0.0305178 0.0159701 0
0.045 0.002 0.03039 0.0149557 0
0.046 0.002 0.029871 0.012681 0
0.047 0.002 0.0248831 0.0131576 0
0.048 0.002 0.0299457 0.0145619 0
0.049 0.002 0.0304441 0.0137544 0
0.05 0.002 0.0301511 0.0176887 0
0.051 0.002 0.0298117 0.0152072 0
0.052 0.002 0.0286096 0.0130184 0
0.053 0.002 0.0252278 0.0134003 0
0.054 0.003 0.0300535 0.0151142 0
0.055 0.003 0.0265044 0.0174109 0
0.056 0.003 0.0253011 0.01445 0
0.057 0.003 0.0257452 0.0132318 0
0.058 0.003 0.0297189 0.0157261 0
0.059 0.003 0.0257558 0.012319 0
