# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=10	 delta_t=0.05	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=4	 fg_t_min=0	 fg_t_max=4	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0256598 0.0134758 0
0.001 0.002 0.0303007 0.0166072 0
0.002 0.002 0.0291085 0.0147651 0
0.003 0.002 0.0282076 0.0145605 0
0.004 0.002 0.0287647 0.0186835 0
0.005 0.002 0.0269515 0.014081 0
0.006 0.002 0.0330576 0.014294 0
0.007 0.002 0.0294723 0.0149196 0
0.008 0.002 0.029892 0.0141012 0
0.009 0.002 0.028841 0.0162028 0
0.01 0.002 0.0286655 0.0189218 0
0.011 0.002 0.0270075 0.0129894 0
0.012 0.002 0.0246778 0.0125802 0
0.013 0.003 0.0276203 0.0144111 0
0.014 0.003 0.028882 0.0160347 0
0.015 0.003 0.0300452 0.0152054 0
0.016 0.003 0.0270346 0.0132682 0
0.017 0.003 0.0303806 0.0168303 0
0.018 0.003 0.0259482 0.0127106 0
0.019 0.003 0.0289157 0.0150854 0
0.02 0.003 0.0301491 0.0149911 0
0.021 0.003 0.0311546 0.0162337 0
0.022 0.003 0.0294476 0.0155837 0
0.023 0.003 0.030782 0.014907 0
0.024 0.003 0.0292954 0.0148706 0
0.025 0.003 0.028477 0.0134472 0
0.026 0.003 0.0279782 0.0142317 0
0.027 0.003 0.0295193 0.0143943 0
0.028 0.003 0.0248637 0.0122172 0
0.029 0.003 0.0314896 0.0165703 0
0.03 0.003 0.0298291 0.0147608 0
0.031 0.003 0.028066 0.0143447 0
0.032 0.003 0.0294142 0.0132583 0
0.033 0.003 0.0301312 0.0145837 0
0.034 0.003 0.0313376 0.0163148 0
0.035 0.003 0.0313471 0.0159685 0
0.036 0.003 0.0266534 0.0125809 0
0.037 0.003 0.0321495 0.0148757 0
