# Relevant parameters to reproduce this network:
# node_nr=100	 k_max=500
# initial_seed=10	 delta_t=0.1	 max_steps=50	 in_between=10
# fg_m=1	 fg_alpha=-10.1	 fg_t_min=0	 fg_t_max=249	 fg_t_number=24900	 fg_achlioptas_k=2	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=50	 fg_weff_in_between=10
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.02 0.0912859 0.0420756 0
0.01 0.02 0.0876099 0.0465237 0
0.02 0.02 0.0857011 0.0359979 0
0.03 0.02 0.08662 0.0481843 0
0.04 0.02 0.088062 0.0471837 0
0.05 0.02 0.0981018 0.0334143 0
0.06 0.02 0.0986393 0.0494937 0
0.07 0.03 0.0815471 0.0264259 0
0.08 0.03 0.0857341 0.0544086 0
0.09 0.04 0.0817355 0.0390384 0
0.1 0.04 0.0759396 0.041338 0
0.11 0.04 0.11004 0.0432602 0
0.12 0.04 0.107387 0.0396463 0
0.13 0.05 0.0951053 0.0525044 0
0.14 0.05 0.1189 0.0459085 0
0.15 0.08 0.109692 0.0801358 0
0.16 0.08 0.0752407 0.0354902 0
0.17 0.08 0.1401 0.0644622 0
0.18 0.08 0.08972 0.0478875 0
0.19 0.08 0.109393 0.0716062 0
0.2 0.08 0.0707725 0.0267481 0
0.21 0.1 0.121979 0.0400875 0
0.22 0.1 0.0907182 0.0519421 0
0.23 0.1 0.15073 0.0473541 0
0.24 0.1 0.114848 0.0553661 0
0.25 0.2 0.0898919 0.0410861 0
0.26 0.21 0.105994 0.050756 0
0.27 0.23 0.0795071 0.0301178 0
0.28 0.23 0.100257 0.039335 0
0.29 0.23 0.120631 0.0596223 0
0.3 0.23 0.0836799 0.0438238 0
0.31 0.23 0.110733 0.0613406 0
0.32 0.27 0.112737 0.0333044 0
0.33 0.28 0.119696 0.0731735 0
0.34 0.29 0.119181 0.0607211 0
0.35 0.29 0.10994 0.0643556 0
0.36 0.31 0.0770576 0.0588389 0
0.37 0.31 0.0982085 0.0573915 0
0.38 0.32 0.140988 0.0620618 0
0.39 0.32 0.114304 0.0432794 0
0.4 0.33 0.11081 0.0539135 0
0.41 0.33 0.121319 0.0771408 0
0.42 0.33 0.117091 0.0438158 0
0.43 0.35 0.10214 0.0468989 0
0.44 0.36 0.102051 0.0431651 0
0.45 0.37 0.142726 0.071966 0
0.46 0.37 0.0749706 0.0384544 0
0.47 0.37 0.128873 0.0595622 0
0.48 0.37 0.118108 0.0614199 0
0.49 0.37 0.0996346 0.0682229 0
0.5 0.38 0.121591 0.0425621 0
0.51 0.38 0.126016 0.0649749 0
0.52 0.38 0.144962 0.0876966 0
0.53 0.38 0.113592 0.0604333 0
0.54 0.38 0.145386 0.0825198 0
0.55 0.38 0.110459 0.0606461 0
0.56 0.38 0.139567 0.0956505 0
0.57 0.38 0.110419 0.0616605 0
0.58 0.38 0.136588 0.0652919 0
0.59 0.38 0.116954 0.0464584 0
0.6 0.4 0.111903 0.0589417 0
0.61 0.4 0.139617 0.0688849 0
0.62 0.4 0.0887271 0.0534132 0
0.63 0.41 0.161925 0.0720295 0
0.64 0.41 0.0907165 0.0450196 0
0.65 0.41 0.172638 0.0704271 0
0.66 0.41 0.122087 0.0662541 0
0.67 0.41 0.0972804 0.0513596 0
0.68 0.41 0.154786 0.0615571 0
0.69 0.41 0.0831878 0.043408 0
0.7 0.41 0.132872 0.0422841 0
0.71 0.41 0.108089 0.0641803 0
0.72 0.41 0.116987 0.0653405 0
0.73 0.41 0.106788 0.0464737 0
0.74 0.41 0.132821 0.0454206 0
0.75 0.41 0.137266 0.0542364 0
0.76 0.41 0.122301 0.0752352 0
0.77 0.41 0.102474 0.058213 0
0.78 0.41 0.124741 0.0553341 0
0.79 0.41 0.0894584 0.0521332 0
0.8 0.41 0.145428 0.0373754 0
0.81 0.41 0.137692 0.0591898 0
0.82 0.41 0.135178 0.0757835 0
0.83 0.41 0.124551 0.056348 0
0.84 0.43 0.125928 0.0381559 0
0.85 0.43 0.139799 0.0454059 0
0.86 0.43 0.166573 0.0669608 0
0.87 0.43 0.142697 0.0809652 0
0.88 0.43 0.15315 0.0425623 0
0.89 0.45 0.143247 0.0533835 0
0.9 0.46 0.164715 0.0510994 0
0.91 0.46 0.169273 0.0430672 0
0.92 0.46 0.148565 0.0751697 0
0.93 0.46 0.121536 0.0732739 0
0.94 0.46 0.15437 0.0924452 0
0.95 0.46 0.18023 0.0830668 0
0.96 0.46 0.142994 0.0776726 0
0.97 0.46 0.171269 0.06526 0
0.98 0.47 0.154648 0.0593986 0
0.99 0.49 0.163825 0.052108 0
1 0.5 0.138357 0.0826521 0
1.01 0.5 0.161899 0.0847231 0
1.02 0.5 0.159506 0.0515096 0
1.03 0.5 0.14921 0.0679718 0
1.04 0.5 0.161069 0.0914532 0
1.05 0.5 0.147573 0.0590447 0
1.06 0.51 0.115027 0.0450668 0
1.07 0.54 0.168991 0.0725189 0
1.08 0.55 0.129964 0.0633007 0
1.09 0.55 0.160057 0.0782639 0
1.1 0.55 0.183464 0.0738528 0
1.11 0.55 0.161309 0.076284 0
1.12 0.55 0.197356 0.0566898 0
1.13 0.55 0.151891 0.0595502 0
1.14 0.55 0.161532 0.0544354 0
1.15 0.55 0.166268 0.0756698 0
1.16 0.55 0.157572 0.074807 0
1.17 0.55 0.177526 0.0515676 0
1.18 0.56 0.165824 0.0620146 0
1.19 0.56 0.162198 0.0583047 0
1.2 0.56 0.171168 0.0606412 0
1.21 0.56 0.183914 0.0511637 0
1.22 0.56 0.191696 0.0601618 0
1.23 0.56 0.164773 0.0703401 0
1.24 0.56 0.146669 0.0765581 0
1.25 0.56 0.18032 0.0841411 0
1.26 0.56 0.169481 0.076585 0
1.27 0.56 0.176133 0.0405959 0
1.28 0.56 0.182843 0.0703286 0
1.29 0.56 0.203303 0.0987659 0
1.3 0.56 0.182639 0.075134 0
1.31 0.56 0.163546 0.0957468 0
1.32 0.56 0.210024 0.0543329 0
1.33 0.56 0.208314 0.0630155 0
1.34 0.56 0.192445 0.0802535 0
1.35 0.56 0.193617 0.0813994 0
1.36 0.56 0.212066 0.0791117 0
1.37 0.56 0.214305 0.0833988 0
1.38 0.56 0.18415 0.0598604 0
1.39 0.56 0.210123 0.0718353 0
1.4 0.56 0.188575 0.0714502 0
1.41 0.57 0.20614 0.0601399 0
1.42 0.57 0.210952 0.0406534 0
1.43 0.57 0.195868 0.0838637 0
1.44 0.57 0.204457 0.0508902 0
1.45 0.57 0.201933 0.0906511 0
1.46 0.57 0.188272 0.045164 0
1.47 0.57 0.202857 0.0721522 0
1.48 0.58 0.214113 0.0942331 0
1.49 0.58 0.200719 0.0507264 0
1.5 0.58 0.201037 0.0418744 0
1.51 0.58 0.213062 0.082286 0
1.52 0.58 0.208725 0.0646555 0
1.53 0.58 0.192347 0.0479634 0
1.54 0.58 0.225581 0.0752855 0
1.55 0.59 0.22565 0.0771008 0
1.56 0.59 0.215043 0.0630587 0
1.57 0.59 0.227337 0.105606 0
1.58 0.59 0.211442 0.0808235 0
1.59 0.59 0.214515 0.0914978 0
1.6 0.59 0.207229 0.0644859 0
1.61 0.59 0.200046 0.0765621 0
1.62 0.59 0.21383 0.0584249 0
1.63 0.59 0.222582 0.0660407 0
1.64 0.59 0.201321 0.103666 0
1.65 0.59 0.224538 0.0594829 0
1.66 0.59 0.204946 0.0323404 0
1.67 0.59 0.238391 0.0720293 0
1.68 0.59 0.219035 0.0659261 0
1.69 0.59 0.212037 0.049155 0
1.7 0.59 0.234423 0.105189 0
1.71 0.59 0.209983 0.0584725 0
1.72 0.59 0.215341 0.0428248 0
