# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=-10	 fg_t_min=0	 fg_t_max=2	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.019666 0.0115501 0
0.001 0.001 0.0196057 0.012989 0
0.0015 0.001 0.0205545 0.0106972 0
0.002 0.001 0.0187098 0.0109289 0
0.0025 0.001 0.018923 0.0102339 0
0.003 0.001 0.0219973 0.0112301 0
0.0035 0.001 0.0205069 0.0103303 0
0.004 0.001 0.0209829 0.0125988 0
0.0045 0.001 0.0206629 0.012122 0
0.005 0.001 0.0189959 0.0105269 0
0.0055 0.001 0.0212757 0.0103316 0
0.006 0.001 0.0184831 0.00831785 0
0.0065 0.001 0.0216981 0.0099573 0
0.007 0.001 0.0178194 0.0129977 0
0.0075 0.001 0.0195984 0.00963381 0
0.008 0.001 0.0183427 0.00865503 0
0.0085 0.001 0.0200718 0.0108964 0
0.009 0.001 0.0140325 0.00771668 0
0.0095 0.001 0.0267443 0.011723 0
0.01 0.001 0.0184088 0.0114033 0
0.0105 0.001 0.0192754 0.00999318 0
0.011 0.0015 0.0216929 0.0102686 0
0.0115 0.0015 0.0168992 0.00890519 0
0.012 0.0015 0.0224358 0.0100173 0
0.0125 0.0015 0.0182263 0.0103794 0
0.013 0.0015 0.0193498 0.0100033 0
0.0135 0.0015 0.0203287 0.00935882 0
0.014 0.0015 0.0187311 0.0110956 0
0.0145 0.002 0.0207452 0.00970003 0
0.015 0.002 0.0190565 0.00794645 0
0.0155 0.002 0.0230042 0.0106211 0
0.016 0.002 0.0202254 0.00905411 0
0.0165 0.002 0.0202226 0.0101794 0
0.017 0.002 0.020045 0.0126281 0
0.0175 0.002 0.0199975 0.0116124 0
0.018 0.002 0.0210196 0.0114023 0
0.0185 0.002 0.0178689 0.0100749 0
0.019 0.002 0.0216276 0.0108784 0
0.0195 0.002 0.0198519 0.00898194 0
0.02 0.002 0.020892 0.0104328 0
0.0205 0.002 0.0187313 0.008679 0
0.021 0.002 0.0202704 0.00883428 0
0.0215 0.002 0.0216475 0.0111193 0
0.022 0.002 0.0192244 0.010665 0
0.0225 0.0025 0.0147712 0.0082471 0
0.023 0.0025 0.0222798 0.0117039 0
0.0235 0.0025 0.0219992 0.0105128 0
0.024 0.0025 0.0179455 0.00882643 0
0.0245 0.0025 0.0192962 0.0113227 0
0.025 0.0025 0.0191112 0.0103736 0
0.0255 0.0025 0.0212275 0.0107407 0
0.026 0.003 0.0189683 0.012463 0
0.0265 0.003 0.0210883 0.00917075 0
0.027 0.003 0.0231006 0.0110725 0
0.0275 0.003 0.0247775 0.0108298 0
0.028 0.003 0.0155423 0.00810047 0
0.0285 0.003 0.0216473 0.0105729 0
0.029 0.003 0.0232236 0.0107537 0
0.0295 0.003 0.0219566 0.0104477 0
0.03 0.003 0.0200562 0.0136471 0
0.0305 0.003 0.0185909 0.00938453 0
0.031 0.003 0.023354 0.0132634 0
0.0315 0.003 0.0172954 0.0112911 0
0.032 0.003 0.0188042 0.0101621 0
0.0325 0.003 0.0179862 0.00779549 0
0.033 0.004 0.0212486 0.0110107 0
0.0335 0.004 0.0224666 0.0142891 0
0.034 0.004 0.0189306 0.0098143 0
0.0345 0.004 0.0192062 0.00905508 0
0.035 0.004 0.0234901 0.0130605 0
0.0355 0.004 0.0208692 0.00976958 0
0.036 0.004 0.021977 0.0096346 0
0.0365 0.004 0.0221529 0.0117534 0
0.037 0.004 0.0189353 0.0100369 0
0.0375 0.004 0.0227377 0.0113956 0
0.038 0.004 0.0226504 0.0100787 0
0.0385 0.004 0.0212714 0.0102512 0
0.039 0.0045 0.0166153 0.00949188 0
0.0395 0.0045 0.0224667 0.0106279 0
0.04 0.0045 0.0198417 0.0108035 0
0.0405 0.0045 0.0250563 0.0118145 0
0.041 0.0045 0.0209137 0.0109832 0
0.0415 0.0045 0.0230041 0.0105622 0
0.042 0.0045 0.0161309 0.0112145 0
0.0425 0.0045 0.0222851 0.0118923 0
0.043 0.0045 0.0249065 0.0127634 0
0.0435 0.0045 0.0212381 0.011096 0
0.044 0.0045 0.0173227 0.0102239 0
0.0445 0.0045 0.0210739 0.0121951 0
0.045 0.0045 0.0174326 0.00899654 0
0.0455 0.0045 0.0187051 0.0101468 0
0.046 0.0045 0.0238666 0.0127997 0
0.0465 0.0045 0.0183484 0.00817591 0
0.047 0.0045 0.0217825 0.0116533 0
0.0475 0.0045 0.0237148 0.0095818 0
0.048 0.0045 0.0200667 0.00983351 0
0.0485 0.0045 0.0173855 0.00897996 0
0.049 0.0045 0.0181895 0.00828337 0
0.0495 0.0045 0.0211545 0.00982643 0
0.05 0.0045 0.0194788 0.0106143 0
0.0505 0.0045 0.0200739 0.0102092 0
0.051 0.0045 0.0244664 0.0107202 0
0.0515 0.0045 0.0217864 0.0101191 0
0.052 0.0045 0.0221578 0.0129402 0
0.0525 0.0045 0.0207217 0.0107458 0
0.053 0.0045 0.0241885 0.0117525 0
0.0535 0.0045 0.0188987 0.0084012 0
0.054 0.0045 0.0180899 0.0102096 0
0.0545 0.0045 0.0210183 0.0129383 0
0.055 0.0045 0.0220946 0.0141583 0
0.0555 0.0045 0.0222174 0.00977903 0
0.056 0.0045 0.0184094 0.00927765 0
0.0565 0.0045 0.0235361 0.0112703 0
0.057 0.0045 0.0222609 0.00966188 0
0.0575 0.0045 0.024271 0.0118869 0
0.058 0.0055 0.0245381 0.0111094 0
0.0585 0.0055 0.0190687 0.0104177 0
0.059 0.0055 0.0196458 0.0107908 0
0.0595 0.0055 0.0202667 0.00976488 0
0.06 0.0055 0.0236589 0.0118639 0
0.0605 0.0055 0.0230221 0.0102547 0
0.061 0.0055 0.0201112 0.008685 0
0.0615 0.0055 0.0222709 0.00975818 0
0.062 0.0055 0.021081 0.0105733 0
0.0625 0.0055 0.0180169 0.0079967 0
0.063 0.0055 0.0235135 0.0130199 0
0.0635 0.0055 0.0164444 0.00961003 0
0.064 0.0055 0.0234003 0.0141697 0
0.0645 0.0055 0.0216705 0.0117539 0
0.065 0.0055 0.0219461 0.0117916 0
0.0655 0.006 0.0216973 0.0108826 0
0.066 0.006 0.0235626 0.0129979 0
0.0665 0.006 0.0222106 0.0114357 0
0.067 0.006 0.0207939 0.0103653 0
0.0675 0.006 0.0238693 0.0120064 0
0.068 0.006 0.0217139 0.013784 0
0.0685 0.006 0.0225858 0.0129181 0
0.069 0.006 0.0238921 0.0112572 0
