# Relevant parameters to reproduce this network:
# node_nr=100	 k_max=500
# initial_seed=10	 delta_t=0.5	 max_steps=100	 in_between=0
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=4	 fg_t_number=400	 fg_achlioptas_k=4	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=100	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.02 0.0902541 0.0377153 0
0.01 0.03 0.0821807 0.040493 0
0.02 0.03 0.0782204 0.0419248 0
0.03 0.03 0.0905166 0.0345296 0
0.04 0.03 0.0878006 0.0416472 0
0.05 0.03 0.0880509 0.0415145 0
0.06 0.03 0.080014 0.0512156 0
0.07 0.05 0.101684 0.0436934 0
0.08 0.05 0.0936831 0.0505614 0
0.09 0.05 0.10711 0.0361737 0
0.1 0.05 0.0970988 0.046921 0
0.11 0.05 0.0711053 0.031762 0
0.12 0.05 0.0686679 0.0358913 0
0.13 0.06 0.0821556 0.0383896 0
0.14 0.07 0.103567 0.0544069 0
0.15 0.07 0.0789966 0.0450323 0
0.16 0.07 0.0892514 0.052264 0
0.17 0.07 0.109133 0.0576264 0
0.18 0.07 0.108657 0.0530803 0
0.19 0.07 0.0815191 0.0454693 0
0.2 0.07 0.0860785 0.0462164 0
0.21 0.07 0.135466 0.0521342 0
0.22 0.09 0.0858756 0.0327943 0
0.23 0.09 0.0872259 0.0370239 0
0.24 0.09 0.119445 0.0566493 0
0.25 0.09 0.104674 0.049089 0
0.26 0.13 0.0982316 0.0525519 0
0.27 0.13 0.0942489 0.0480621 0
0.28 0.14 0.0911239 0.0270515 0
0.29 0.14 0.106399 0.0453832 0
0.3 0.14 0.101601 0.0373765 0
0.31 0.14 0.0764997 0.0443557 0
0.32 0.15 0.0747642 0.0241096 0
0.33 0.15 0.0952092 0.0375926 0
0.34 0.18 0.0901959 0.0576302 0
0.35 0.22 0.0956988 0.0331609 0
0.36 0.27 0.138642 0.0470791 0
0.37 0.28 0.0933417 0.0444308 0
0.38 0.29 0.0790389 0.0289844 0
0.39 0.29 0.0707364 0.0328565 0
0.4 0.29 0.100267 0.0398155 0
0.41 0.3 0.110311 0.045779 0
0.42 0.31 0.11346 0.0501569 0
0.43 0.32 0.0842128 0.0297888 0
0.44 0.33 0.104219 0.0458583 0
