# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=1557414222	 delta_t=0.5	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=10	 fg_t_number=10000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0339947 0.0176314 0
0.001 0.002 0.0257492 0.0134746 0
0.002 0.002 0.0316357 0.0164067 0
0.003 0.002 0.0311145 0.0183588 0
0.004 0.002 0.0259721 0.0137101 0
0.005 0.002 0.0278515 0.0167199 0
0.006 0.002 0.0307049 0.0183565 0
0.007 0.003 0.031145 0.0139223 0
0.008 0.003 0.0324562 0.0181644 0
0.009 0.003 0.0278769 0.0168656 0
0.01 0.003 0.0306581 0.0140177 0
0.011 0.003 0.0241208 0.015833 0
0.012 0.003 0.0267142 0.0151655 0
0.013 0.003 0.0310071 0.0130475 0
0.014 0.003 0.0292433 0.0134819 0
0.015 0.003 0.024373 0.011418 0
0.016 0.003 0.0283752 0.0168943 0
0.017 0.003 0.0259224 0.013922 0
0.018 0.003 0.023448 0.0110579 0
0.019 0.003 0.0303218 0.0162476 0
0.02 0.003 
