# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=-20	 fg_t_min=0	 fg_t_max=2	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.019699 0.0111809 0
0.001 0.001 0.0194564 0.0131576 0
0.0015 0.001 0.0205638 0.0105474 0
0.002 0.001 0.0188048 0.0105571 0
0.0025 0.001 0.0185723 0.0103398 0
0.003 0.001 0.0215814 0.0114749 0
0.0035 0.001 0.0209745 0.0111226 0
0.004 0.001 0.0214323 0.0127621 0
0.0045 0.001 0.0219866 0.0126086 0
0.005 0.001 0.0194696 0.010813 0
0.0055 0.001 0.0214296 0.00999763 0
0.006 0.001 0.0186944 0.0086974 0
0.0065 0.001 0.0219719 0.00995563 0
0.007 0.0015 0.0187988 0.01378 0
0.0075 0.0015 0.0196341 0.00999367 0
0.008 0.0015 0.0189584 0.00905626 0
0.0085 0.0015 0.020255 0.0111141 0
0.009 0.0015 0.0133981 0.00777172 0
0.0095 0.0015 0.0259645 0.0116605 0
0.01 0.0015 0.0196717 0.0111139 0
0.0105 0.0015 0.0185043 0.00863276 0
0.011 0.0015 0.0215552 0.0119306 0
0.0115 0.0015 0.0167729 0.00821792 0
0.012 0.0015 0.019405 0.00904795 0
0.0125 0.0015 0.0182315 0.0113589 0
0.013 0.0015 0.0202266 0.0108885 0
0.0135 0.0015 0.0194275 0.010136 0
0.014 0.0015 0.018664 0.0103981 0
0.0145 0.0015 0.0198003 0.0083863 0
0.015 0.0015 0.0181534 0.00871265 0
0.0155 0.0015 0.0222072 0.011388 0
0.016 0.0015 0.0206678 0.0108227 0
0.0165 0.0015 0.0182109 0.00991921 0
0.017 0.0015 0.0190505 0.0112383 0
0.0175 0.0015 0.0196763 0.00995338 0
0.018 0.0015 0.0216666 0.0116659 0
0.0185 0.0015 0.0178057 0.00931212 0
0.019 0.0015 0.0205939 0.010645 0
0.0195 0.0015 0.0211001 0.00886127 0
0.02 0.002 0.0201558 0.0117052 0
0.0205 0.002 0.0187933 0.00849624 0
0.021 0.002 0.0192925 0.00853557 0
0.0215 0.002 0.0206183 0.0105343 0
0.022 0.002 0.0194532 0.0100868 0
0.0225 0.002 0.0158842 0.00862875 0
0.023 0.002 0.0198333 0.00945225 0
0.0235 0.002 0.022002 0.0119297 0
0.024 0.002 0.0204334 0.0083253 0
0.0245 0.002 0.0167836 0.00860989 0
0.025 0.0025 0.018221 0.00945576 0
0.0255 0.0025 0.0226026 0.00960622 0
0.026 0.0025 0.0182486 0.00884223 0
0.0265 0.0025 0.020494 0.0105994 0
0.027 0.0025 0.0238911 0.0121323 0
0.0275 0.0025 0.0233388 0.0117194 0
0.028 0.0025 0.0177898 0.00920711 0
0.0285 0.0025 0.0220067 0.0114091 0
0.029 0.0025 0.0195505 0.00894202 0
0.0295 0.0025 0.0227807 0.00931617 0
0.03 0.0025 0.018067 0.0115613 0
0.0305 0.0025 0.0200626 0.00908256 0
0.031 0.0025 0.0267404 0.0145618 0
0.0315 0.0025 0.0187303 0.00876283 0
0.032 0.0025 0.0229164 0.00978491 0
0.0325 0.0025 0.017936 0.00687523 0
0.033 0.0025 0.0224468 0.0112958 0
0.0335 0.0025 0.0223547 0.0107867 0
0.034 0.0025 0.0192914 0.0125842 0
0.0345 0.0025 0.0203947 0.0103024 0
0.035 0.0025 0.0261347 0.0141062 0
0.0355 0.0025 0.0223868 0.00989776 0
0.036 0.0025 0.0222456 0.0112437 0
0.0365 0.0025 0.0221437 0.0122507 0
0.037 0.0025 0.0168607 0.00828804 0
0.0375 0.0025 0.0215933 0.0114223 0
0.038 0.003 0.020612 0.010349 0
0.0385 0.003 0.0190348 0.011283 0
0.039 0.003 0.0194972 0.0111717 0
0.0395 0.003 0.023891 0.0117226 0
0.04 0.003 0.0192819 0.0116573 0
0.0405 0.003 0.0231144 0.0124124 0
0.041 0.003 0.0196458 0.00820363 0
0.0415 0.003 0.0226196 0.0106811 0
0.042 0.003 0.0168682 0.00825891 0
0.0425 0.003 0.0204172 0.0102334 0
0.043 0.003 0.0251067 0.0115387 0
0.0435 0.003 0.0192958 0.0130173 0
0.044 0.003 0.0158771 0.0095375 0
0.0445 0.003 0.0190332 0.00985055 0
0.045 0.003 0.0188339 0.0119371 0
0.0455 0.003 0.0195523 0.0102639 0
0.046 0.003 0.0231448 0.0114503 0
0.0465 0.003 0.0201264 0.00924414 0
0.047 0.003 0.0211708 0.0120898 0
0.0475 0.003 0.0206128 0.0109314 0
0.048 0.003 0.0193064 0.0103209 0
0.0485 0.003 0.0227978 0.0106876 0
0.049 0.003 0.0194039 0.0103936 0
0.0495 0.003 0.0204111 0.0104247 0
0.05 0.003 0.0198473 0.0101037 0
0.0505 0.003 0.0193428 0.012518 0
0.051 0.003 0.0228437 0.0124624 0
0.0515 0.003 0.0211161 0.0117013 0
0.052 0.003 0.0203383 0.0111307 0
0.0525 0.003 0.0215596 0.00972512 0
0.053 0.003 0.0256001 0.0137132 0
0.0535 0.003 0.0180257 0.00861521 0
0.054 0.003 0.0205166 0.0119401 0
0.0545 0.003 0.0190499 0.0122247 0
0.055 0.003 0.0208648 0.0107528 0
0.0555 0.003 0.0231406 0.010458 0
0.056 0.003 0.0218888 0.0116669 0
0.0565 0.003 0.0212927 0.00927594 0
0.057 0.003 0.0201144 0.0107241 0
0.0575 0.003 0.0269035 0.0149692 0
0.058 0.003 0.02214 0.0115208 0
0.0585 0.003 0.0229698 0.0117528 0
0.059 0.003 0.01905 0.0093513 0
0.0595 0.0035 0.0176257 0.0097362 0
0.06 0.004 0.0257499 0.0136674 0
0.0605 0.004 0.0230616 0.0104615 0
0.061 0.004 0.0206302 0.00990416 0
0.0615 0.005 0.0244759 0.0122893 0
0.062 0.005 0.0222017 0.0112781 0
0.0625 0.005 0.0227426 0.0111872 0
0.063 0.005 0.0221677 0.0114196 0
0.0635 0.005 0.0182567 0.00856926 0
0.064 0.005 0.0229369 0.0115637 0
0.0645 0.005 0.0259909 0.0124379 0
0.065 0.005 0.0234182 0.0111343 0
0.0655 0.005 0.0175832 0.00989712 0
0.066 0.005 0.0217016 0.0113344 0
0.0665 0.005 0.0216705 0.0105278 0
0.067 0.005 0.0230154 0.00977822 0
0.0675 0.005 0.0192098 0.0107287 0
0.068 0.005 0.0205729 0.0116601 0
0.0685 0.005 0.0237111 0.0109012 0
0.069 0.005 0.0225794 0.0134544 0
0.0695 0.005 0.0194251 0.00996747 0
0.07 0.005 0.0210458 0.011634 0
0.0705 0.005 0.0239499 0.014143 0
0.071 0.005 0.0227533 0.0124691 0
0.0715 0.005 0.0247279 0.0115095 0
0.072 0.005 0.0201103 0.00984516 0
0.0725 0.005 0.0245539 0.0119101 0
0.073 0.005 0.0224254 0.0103657 0
0.0735 0.005 0.0236996 0.0121957 0
0.074 0.005 0.0224324 0.0123779 0
0.0745 0.005 0.0216086 0.00884924 0
0.075 0.005 0.0203089 0.0109164 0
0.0755 0.005 0.0233703 0.0105703 0
0.076 0.005 0.024334 0.0100294 0
0.0765 0.005 0.0268559 0.0106925 0
0.077 0.005 0.0198533 0.0117552 0
0.0775 0.005 0.0220414 0.0105632 0
0.078 0.005 0.0239503 0.0119374 0
0.0785 0.005 0.0237263 0.0119418 0
0.079 0.005 0.0239974 0.0118916 0
0.0795 0.005 0.0176999 0.00874678 0
0.08 0.005 0.0239714 0.0106739 0
0.0805 0.005 0.0231069 0.0114766 0
0.081 0.005 0.0203221 0.00948293 0
0.0815 0.005 0.0216408 0.0105141 0
0.082 0.005 0.0204196 0.0104145 0
0.0825 0.0075 0.0208076 0.0108515 0
0.083 0.0075 0.0183636 0.00886804 0
0.0835 0.0075 0.0264407 0.0106789 0
0.084 0.0075 0.0168237 0.00917424 0
0.0845 0.0075 0.022021 0.0103941 0
0.085 0.0075 0.017997 0.00953913 0
0.0855 0.0075 0.0269601 0.0146503 0
0.086 0.0075 0.0208858 0.0102652 0
0.0865 0.0075 0.0253311 0.0132349 0
0.087 0.0075 0.0207568 0.0113131 0
0.0875 0.0075 0.0269434 0.0114632 0
0.088 0.0075 0.01979 0.00903434 0
0.0885 0.0075 0.0181203 0.00854426 0
0.089 0.0075 0.0218954 0.0108839 0
0.0895 0.0075 0.0222725 0.010561 0
0.09 0.0075 0.0231706 0.0111018 0
0.0905 0.0075 0.0222387 0.011139 0
0.091 0.0075 0.020812 0.00787192 0
0.0915 0.0075 0.0235792 0.00985097 0
0.092 0.0075 0.0221046 0.0138476 0
0.0925 0.0075 0.0276735 0.0151014 0
0.093 0.008 0.0184323 0.00907689 0
0.0935 0.0085 0.0235904 0.0126626 0
0.094 0.0085 0.0272869 0.0115086 0
0.0945 0.0085 0.0273748 0.0144072 0
0.095 0.0085 0.0244485 0.0143502 0
0.0955 0.0085 0.025751 0.0112125 0
0.096 0.0085 0.0262703 0.0133738 0
0.0965 0.0085 0.0219292 0.0114668 0
0.097 0.0105 0.0284711 0.0106765 0
0.0975 0.0105 0.0194861 0.00934269 0
0.098 0.0105 0.0190506 0.00850582 0
0.0985 0.0105 0.0242224 0.0125614 0
0.099 0.0105 0.0230996 0.0115991 0
0.0995 0.0105 0.0276833 0.0149591 0
0.1 0.0105 0.0200796 0.0100478 0
0.1005 0.012 0.0198788 0.011101 0
0.101 0.012 0.0242432 0.0104044 0
0.1015 0.012 0.0226297 0.010473 0
0.102 0.012 0.0220904 0.0101692 0
0.1025 0.0155 0.0272335 0.0138919 0
0.103 0.0155 0.0207121 0.00910752 0
0.1035 0.016 0.0185504 0.00893884 0
0.104 0.016 0.0257639 0.0111905 0
0.1045 0.0175 0.0199445 0.011395 0
0.105 0.0175 0.0259447 0.0112778 0
0.1055 0.0175 0.019945 0.0105087 0
0.106 0.0175 0.0227169 0.0135904 0
0.1065 0.0175 0.020296 0.011931 0
0.107 0.018 0.0217378 0.0110602 0
0.1075 0.018 0.0245612 0.00987117 0
0.108 0.018 0.0187614 0.0120424 0
0.1085 0.018 0.0272965 0.0101803 0
0.109 0.018 0.0212058 0.0132574 0
0.1095 0.018 0.0269582 0.0122354 0
0.11 0.018 0.0192082 0.01135 0
0.1105 0.018 0.0271107 0.0117859 0
0.111 0.018 0.0180916 0.0105348 0
0.1115 0.018 0.0237148 0.0120206 0
0.112 0.018 0.0231357 0.0136839 0
0.1125 0.018 0.0246909 0.0135702 0
0.113 0.018 0.0243263 0.0143028 0
0.1135 0.018 0.025444 0.0134465 0
0.114 0.0285 0.0204501 0.0125432 0
0.1145 0.0285 0.0206821 0.00991911 0
0.115 0.0285 0.0250438 0.0102042 0
0.1155 0.0285 0.0172657 0.0106975 0
0.116 0.0285 0.021745 0.0113271 0
0.1165 0.0285 0.0246624 0.0129762 0
0.117 0.029 0.0262155 0.0145871 0
0.1175 0.029 0.0221241 0.0101897 0
0.118 0.029 0.0231423 0.0103496 0
0.1185 0.029 0.0192885 0.0114263 0
0.119 0.029 0.0228735 0.0108739 0
0.1195 0.0295 0.021573 0.0124844 0
0.12 0.03 0.0240892 0.0101411 0
0.1205 0.0305 0.0248084 0.0124839 0
0.121 0.0305 0.0217875 0.0105702 0
0.1215 0.0305 0.0195981 0.0109733 0
0.122 0.031 0.0257125 0.0138976 0
0.1225 0.031 0.0256101 0.0120669 0
0.123 0.031 0.0251839 0.0104268 0
0.1235 0.031 0.0219274 0.00958203 0
0.124 0.038 0.0254404 0.0124509 0
0.1245 0.038 0.024767 0.0126661 0
0.125 0.039 0.0205174 0.0106211 0
0.1255 0.04 0.0225406 0.0129248 0
0.126 0.04 0.0244061 0.0129909 0
0.1265 0.0405 0.0228208 0.0101882 0
0.127 0.0405 0.0286964 0.0125683 0
0.1275 0.0405 0.0236674 0.0130678 0
0.128 0.0405 0.0241435 0.0117668 0
0.1285 0.0405 0.021856 0.0101601 0
0.129 0.048 0.0225217 0.0101896 0
0.1295 0.048 0.0256208 0.0153596 0
0.13 0.048 0.0210328 0.0105276 0
0.1305 0.048 0.0247804 0.0114437 0
0.131 0.049 0.0242399 0.0126251 0
0.1315 0.049 0.0209186 0.00970305 0
0.132 0.05 0.0235488 0.0124755 0
0.1325 0.05 0.0264471 0.0135234 0
0.133 0.05 0.0244461 0.0111336 0
0.1335 0.0505 0.0238916 0.0127246 0
0.134 0.0515 0.0238769 0.0140219 0
0.1345 0.0515 0.0297495 0.0113961 0
0.135 0.052 0.0228766 0.00980317 0
0.1355 0.052 0.0303301 0.0170366 0
0.136 0.052 0.0276013 0.0162715 0
0.1365 0.0525 0.0217164 0.0108261 0
0.137 0.056 0.0210017 0.0125402 0
0.1375 0.056 0.020867 0.0110978 0
0.138 0.0565 0.0239562 0.0132718 0
0.1385 0.0565 0.0248633 0.016403 0
0.139 0.0585 0.0289391 0.0144739 0
0.1395 0.059 0.0256569 0.0142458 0
0.14 0.059 0.0274755 0.0139169 0
0.1405 0.059 0.0234754 0.0113496 0
0.141 0.059 0.0171959 0.00830368 0
0.1415 0.059 0.0237909 0.011745 0
0.142 0.0595 0.0261287 0.0128512 0
0.1425 0.0595 0.0293539 0.0111251 0
0.143 0.0595 0.0303648 0.0143608 0
0.1435 0.063 0.0256482 0.0151795 0
0.144 0.063 0.0236155 0.012482 0
0.1445 0.0635 0.0237987 0.0130885 0
0.145 0.064 0.0230446 0.0145401 0
0.1455 0.0645 0.0257454 0.0153216 0
0.146 0.065 0.0238108 0.0118528 0
0.1465 0.065 0.0342104 0.0146801 0
0.147 0.065 0.0216536 0.0139696 0
0.1475 0.0655 0.0312659 0.012536 0
0.148 0.066 0.0263428 0.0137447 0
0.1485 0.066 0.0249743 0.0121921 0
0.149 0.066 0.0297528 0.0178455 0
0.1495 0.066 0.0328124 0.0168237 0
0.15 0.066 0.0274794 0.0139148 0
0.1505 0.0665 0.0281184 0.0150475 0
0.151 0.0665 0.0251325 0.012658 0
0.1515 0.067 0.026709 0.011887 0
0.152 0.071 0.0336336 0.0163581 0
0.1525 0.071 0.0203206 0.0106497 0
0.153 0.0715 0.0226036 0.0104162 0
0.1535 0.0715 0.0265073 0.0109019 0
0.154 0.072 0.0241355 0.0114891 0
0.1545 0.0725 0.0253639 0.0156291 0
0.155 0.0725 0.0265228 0.00911825 0
0.1555 0.073 0.0230444 0.0138515 0
0.156 0.073 0.0198024 0.00884833 0
0.1565 0.073 0.0318794 0.017366 0
0.157 0.073 0.0250496 0.0106593 0
0.1575 0.073 0.0248509 0.0124847 0
0.158 0.0735 0.0207063 0.0125321 0
0.1585 0.074 0.0218589 0.0101084 0
0.159 0.0825 0.031054 0.0161403 0
0.1595 0.0825 0.0233848 0.0132103 0
0.16 0.0825 0.0262717 0.0155715 0
0.1605 0.0825 0.024427 0.0122117 0
0.161 0.0825 0.0280163 0.0102796 0
0.1615 0.0825 0.0225958 0.0101425 0
0.162 0.083 0.0234178 0.0103029 0
0.1625 0.083 0.0231866 0.00822602 0
0.163 0.083 0.0234934 0.00936768 0
0.1635 0.0835 0.0231744 0.0150512 0
0.164 0.0835 0.0206763 0.00937532 0
0.1645 0.0835 0.0204633 0.0108061 0
0.165 0.087 0.0237302 0.0116512 0
0.1655 0.087 0.0254753 0.0100829 0
0.166 0.088 0.0222074 0.0122276 0
0.1665 0.088 0.0208277 0.00972598 0
0.167 0.0885 0.0191106 0.0111282 0
0.1675 0.089 0.0239855 0.014167 0
