# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=20	 fg_t_min=0	 fg_t_max=2.5	 fg_t_number=5000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.0197088 0.0113701 0
0.001 0.001 0.019218 0.0130333 0
0.0015 0.001 0.0205076 0.010325 0
0.002 0.001 0.0192662 0.0111148 0
0.0025 0.001 0.0184116 0.0103996 0
0.003 0.001 0.0220571 0.0116511 0
0.0035 0.001 0.0208551 0.0108168 0
0.004 0.001 0.0210287 0.0127095 0
0.0045 0.001 0.0218128 0.0123581 0
0.005 0.001 0.0199146 0.0103067 0
0.0055 0.001 0.0216822 0.00949674 0
0.006 0.001 0.0183556 0.00838112 0
0.0065 0.001 0.0216004 0.01092 0
0.007 0.001 0.0181769 0.0118246 0
0.0075 0.001 0.0189431 0.00924028 0
0.008 0.001 0.0179067 0.00894144 0
0.0085 0.001 0.0190797 0.0107777 0
0.009 0.0015 0.01377 0.00855991 0
0.0095 0.0015 0.02631 0.011537 0
0.01 0.0015 0.0181791 0.0100474 0
0.0105 0.0015 0.0174481 0.00881699 0
0.011 0.002 0.021966 0.0106115 0
0.0115 0.002 0.018822 0.00910223 0
0.012 0.002 0.0207637 0.010138 0
0.0125 0.002 0.0169151 0.00948498 0
0.013 0.002 0.0182273 0.00872861 0
0.0135 0.002 0.0207957 0.0093311 0
0.014 0.002 0.0182121 0.0108305 0
0.0145 0.002 0.0194522 0.00949792 0
0.015 0.002 0.0184789 0.00886767 0
0.0155 0.0025 0.0218301 0.0107353 0
0.016 0.0025 0.0191378 0.00980263 0
0.0165 0.0025 0.0187786 0.0118629 0
0.017 0.0025 0.0184254 0.0108455 0
0.0175 0.0025 0.0195907 0.0110047 0
0.018 0.0025 0.0210387 0.0103835 0
