# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=200	 in_between=0
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=25	 fg_t_number=50000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=200	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0192877 0.0113061 0
0.0005 0.001 0.0129403 0.00441084 0
0.001 0.001 0.0116571 0.00763312 0
0.0015 0.001 0.0191998 0.00873096 0
0.002 0.001 0.016679 0.00735135 0
0.0025 0.001 0.020401 0.00863961 0
0.003 0.001 0.0257629 0.00645569 0
0.0035 0.001 0.0196347 0.010953 0
0.004 0.001 0.0243877 0.0108065 0
0.0045 0.001 0.0202427 0.0133383 0
0.005 0.001 0.0242901 0.0163193 0
0.0055 0.001 0.0160825 0.00917774 0
0.006 0.001 0.0193743 0.00550361 0
0.0065 0.001 0.0171304 0.0060759 0
0.007 0.001 0.0184646 0.0097031 0
0.0075 0.001 0.0200814 0.0159364 0
0.008 0.001 0.0175115 0.00779385 0
0.0085 0.001 0.0272104 0.0147881 0
0.009 0.001 0.0111702 0.00195332 0
0.0095 0.001 0.0145663 0.00918819 0
0.01 0.001 0.0143743 0.00415498 0
0.0105 0.001 0.0235417 0.0135202 0
0.011 0.0015 0.0296682 0.0137745 0
0.0115 0.0015 0.0295355 0.00934596 0
0.012 0.0015 0.0194179 0.0105274 0
0.0125 0.0015 0.0147617 0.00827074 0
0.013 0.0015 0.0202921 0.00648747 0
0.0135 0.0015 0.0242876 0.00806707 0
0.014 0.0015 0.00902614 0.00391461 0
0.0145 0.0015 0.0225386 0.0114276 0
0.015 0.0015 0.0140673 0.0084102 0
0.0155 0.0015 0.0176522 0.0100553 0
0.016 0.0015 0.0166733 0.0120365 0
0.0165 0.0015 0.0276301 0.00828028 0
0.017 0.0015 0.0260981 0.00943235 0
0.0175 0.0015 0.0137979 0.00943155 0
0.018 0.0015 0.0179085 0.00872595 0
0.0185 0.0015 0.0201207 0.00735168 0
0.019 0.0015 0.0262469 0.0149684 0
0.0195 0.0015 0.0184311 0.00823383 0
0.02 0.0015 0.0130334 0.00452463 0
0.0205 0.0015 0.0251217 0.0106646 0
0.021 0.0015 0.0137099 0.00946541 0
0.0215 0.0015 0.0216615 0.00779174 0
0.022 0.0015 0.0168178 0.00975031 0
0.0225 0.0015 0.0216743 0.00996691 0
0.023 0.0015 0.021093 0.0105269 0
0.0235 0.0015 0.0229377 0.0130145 0
0.024 0.0015 0.0174739 0.0118481 0
0.0245 0.0015 0.0230591 0.0079003 0
0.025 0.0015 0.0168856 0.0110869 0
0.0255 0.0015 0.0252201 0.0143433 0
0.026 0.0015 0.0184416 0.00532801 0
0.0265 0.0015 0.0154431 0.00932353 0
0.027 0.0015 0.0265989 0.0126166 0
0.0275 0.0015 0.0224745 0.0108588 0
0.028 0.0015 0.0245165 0.0107917 0
0.0285 0.0015 0.0222728 0.00913255 0
0.029 0.0015 0.0228842 0.0117306 0
0.0295 0.0015 0.00966165 0.00514952 0
0.03 0.0015 0.0111644 0.00640142 0
0.0305 0.0015 0.0219551 0.0161457 0
0.031 0.0015 0.0195638 0.0123712 0
0.0315 0.0015 0.0140794 0.00583724 0
0.032 0.0015 0.0264684 0.0122591 0
0.0325 0.0015 0.0216127 0.00775433 0
0.033 0.0015 0.0291509 0.0159797 0
0.0335 0.0015 0.0220358 0.00969017 0
0.034 0.0015 0.014391 0.00392575 0
