# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1000	 in_between=0
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=2	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0159512 0.00879109 0
0.0005 0.001 0.0223774 0.0105619 0
0.001 0.001 0.0186505 0.0101713 0
0.0015 0.001 0.0180589 0.0120395 0
0.002 0.001 0.0238511 0.0122523 0
0.0025 0.001 0.018255 0.010057 0
0.003 0.001 0.0196024 0.010518 0
0.0035 0.001 0.0194469 0.0116515 0
0.004 0.001 0.0172619 0.00955768 0
0.0045 0.001 0.0215797 0.011091 0
0.005 0.001 0.0207308 0.0106683 0
0.0055 0.001 0.020312 0.0102628 0
0.006 0.001 0.0207751 0.0135097 0
0.0065 0.001 0.0217908 0.0111276 0
0.007 0.001 0.0244603 0.0124904 0
0.0075 0.001 0.019861 0.00910522 0
0.008 0.001 0.0223544 0.00989499 0
0.0085 0.001 0.0218353 0.0101822 0
0.009 0.001 0.0206225 0.00853472 0
0.0095 0.001 0.0193265 0.0095853 0
0.01 0.001 0.0213991 0.00977739 0
0.0105 0.001 0.0203999 0.0143073 0
0.011 0.001 0.0164795 0.00927311 0
0.0115 0.001 0.0195192 0.00926182 0
0.012 0.001 0.0164911 0.00887653 0
0.0125 0.001 0.0209972 0.0107061 0
0.013 0.001 0.0221572 0.011771 0
0.0135 0.001 0.0152269 0.00859824 0
0.014 0.001 0.0180126 0.0122035 0
0.0145 0.001 0.0272907 0.00998327 0
0.015 0.001 0.017477 0.0100906 0
0.0155 0.001 0.0181855 0.0111432 0
0.016 0.001 0.0184543 0.0107544 0
0.0165 0.001 0.0216826 0.0132581 0
0.017 0.001 0.0185256 0.00957903 0
0.0175 0.001 0.0210256 0.00784735 0
0.018 0.001 0.0192004 0.00701285 0
0.0185 0.001 0.0181438 0.00993459 0
0.019 0.001 0.0185382 0.0102892 0
0.0195 0.001 0.0171684 0.00872636 0
0.02 0.001 0.0208305 0.0110265 0
0.0205 0.001 0.024568 0.00899972 0
0.021 0.001 0.0196544 0.00977892 0
0.0215 0.001 0.021678 0.00961006 0
0.022 0.001 0.0177846 0.00895784 0
0.0225 0.001 0.0211366 0.00910413 0
0.023 0.001 0.0232163 0.0115799 0
0.0235 0.001 0.0235828 0.0117553 0
0.024 0.001 0.020453 0.0103237 0
0.0245 0.001 0.020228 0.0126394 0
0.025 0.001 0.019538 0.0101329 0
0.0255 0.001 0.0195694 0.00881582 0
0.026 0.001 0.0171181 0.0090532 0
0.0265 0.001 0.0204159 0.0112413 0
0.027 0.001 0.020034 0.0105928 0
0.0275 0.001 0.0190742 0.00981671 0
0.028 0.001 0.014104 0.00591395 0
0.0285 0.001 0.0207442 0.00996015 0
0.029 0.001 0.0156141 0.00909424 0
0.0295 0.001 0.0201454 0.00868747 0
0.03 0.001 0.0248829 0.0109297 0
0.0305 0.001 0.0190855 0.00998068 0
0.031 0.001 0.0176839 0.00835258 0
0.0315 0.001 0.0200062 0.00947116 0
0.032 0.001 0.0180471 0.00913298 0
0.0325 0.001 0.0195357 0.0103962 0
0.033 0.001 0.020022 0.00991527 0
0.0335 0.001 0.0179513 0.00845231 0
0.034 0.001 0.0154952 0.0068178 0
0.0345 0.0015 0.0213771 0.011387 0
0.035 0.002 0.0242024 0.0146678 0
0.0355 0.002 0.0202177 0.0102842 0
0.036 0.002 0.0227099 0.00897911 0
0.0365 0.002 0.0182344 0.0086022 0
0.037 0.002 0.0168459 0.00784366 0
0.0375 0.002 0.0191953 0.0095246 0
0.038 0.002 0.0189521 0.00887576 0
0.0385 0.002 0.0263141 0.01069 0
0.039 0.002 0.015238 0.00905317 0
0.0395 0.002 0.0171859 0.00998127 0
0.04 0.002 0.0211744 0.0108799 0
0.0405 0.002 0.025718 0.0130234 0
0.041 0.002 0.0231528 0.0105097 0
0.0415 0.002 0.0245667 0.0102915 0
0.042 0.002 0.0177846 0.00975606 0
0.0425 0.0025 0.0213178 0.0110698 0
0.043 0.003 0.0204844 0.0107345 0
0.0435 0.0035 0.021297 0.0109142 0
0.044 0.004 0.0193788 0.00871353 0
0.0445 0.004 0.0221624 0.0102327 0
0.045 0.0045 0.0222941 0.0148402 0
0.0455 0.0045 0.0210959 0.00996873 0
0.046 0.0045 0.0201212 0.00803513 0
0.0465 0.0045 0.0220129 0.0113988 0
0.047 0.0045 0.0278906 0.0111753 0
0.0475 0.0045 0.0188167 0.0106338 0
0.048 0.0045 0.0235605 0.010083 0
0.0485 0.0045 0.0158559 0.00956232 0
0.049 0.0045 0.0169947 0.00602223 0
0.0495 0.0045 0.0248578 0.0113348 0
0.05 0.0045 0.0175784 0.00847042 0
0.0505 0.0045 0.0241933 0.0148924 0
0.051 0.0045 0.023646 0.0139615 0
0.0515 0.0045 0.0218168 0.0110835 0
0.052 0.0045 0.0198358 0.00878462 0
0.0525 0.0045 0.0242343 0.01597 0
0.053 0.0045 0.0178449 0.0102018 0
0.0535 0.0045 0.0253101 0.0108894 0
0.054 0.0045 0.0210847 0.0109762 0
0.0545 0.0045 0.020251 0.00970919 0
0.055 0.0045 0.02124 0.0118422 0
0.0555 0.0045 0.0186441 0.00826394 0
0.056 0.0045 0.0202718 0.00899441 0
0.0565 0.0045 0.0194561 0.00822544 0
0.057 0.0045 0.0193637 0.00914379 0
0.0575 0.0045 0.0182576 0.00911644 0
0.058 0.005 0.0193531 0.0100856 0
0.0585 0.005 0.0168414 0.0116407 0
0.059 0.005 0.0183549 0.0100534 0
0.0595 0.005 0.0234628 0.0133286 0
0.06 0.005 0.0193275 0.0101291 0
0.0605 0.005 0.02326 0.00847115 0
0.061 0.005 0.026151 0.0117163 0
0.0615 0.005 0.0218702 0.0119736 0
0.062 0.005 0.0197132 0.00796486 0
0.0625 0.005 0.0256157 0.0120219 0
0.063 0.005 0.020945 0.00881238 0
0.0635 0.005 0.0201645 0.0102887 0
0.064 0.005 0.0217042 0.0119424 0
0.0645 0.005 0.0259052 0.0133106 0
0.065 0.005 0.0207871 0.0105781 0
0.0655 0.005 0.0186841 0.0116024 0
0.066 0.005 0.0163048 0.00773194 0
0.0665 0.005 0.0199807 0.0108255 0
0.067 0.005 0.0179414 0.00964532 0
0.0675 0.005 0.0204002 0.00989286 0
0.068 0.005 0.0178189 0.00811771 0
0.0685 0.005 0.01789 0.00838112 0
0.069 0.005 0.0230012 0.0102785 0
0.0695 0.005 0.0202182 0.00958004 0
0.07 0.005 0.0209987 0.0111642 0
0.0705 0.005 0.0203249 0.00965165 0
0.071 0.0055 0.0206627 0.00933978 0
0.0715 0.0055 0.022024 0.00985751 0
0.072 0.0055 0.0177507 0.0105744 0
0.0725 0.0055 0.0195734 0.00951801 0
0.073 0.0055 0.0186665 0.0122957 0
0.0735 0.0055 0.0193533 0.00923846 0
0.074 0.0055 0.0202013 0.012901 0
0.0745 0.0075 0.0197636 0.00853731 0
0.075 0.008 0.0198271 0.0121167 0
0.0755 0.008 0.0212229 0.0102196 0
0.076 0.0085 0.0217697 0.0113628 0
0.0765 0.009 0.0256302 0.013035 0
0.077 0.009 0.0209635 0.00831801 0
0.0775 0.009 0.0236125 0.0136952 0
0.078 0.009 0.0255466 0.0138828 0
0.0785 0.009 0.0211325 0.0102002 0
0.079 0.009 0.0249536 0.0120733 0
0.0795 0.009 0.0288894 0.0128387 0
0.08 0.009 0.0230665 0.0104554 0
0.0805 0.009 0.0189016 0.0102792 0
0.081 0.009 0.025486 0.0118149 0
