# Relevant parameters to reproduce this network:
# node_nr=100	 k_max=100
# initial_seed=1557414222	 delta_t=0.01	 max_steps=3000	 in_between=10
# fg_m=1	 fg_alpha=0	 fg_t_min=0	 fg_t_max=1.2	 fg_t_number=120	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=3000	 fg_weff_in_between=10
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.02 0.0874336 0.0460459 0
0.01 0.02 0.0911715 0.0486301 0
0.02 0.02 0.0797285 0.0447092 0
0.03 0.02 0.099004 0.0502572 0
0.04 0.02 0.0982382 0.0474406 0
0.05 0.02 0.102766 0.0456858 0
0.06 0.02 0.0963313 0.0439817 0
0.07 0.03 0.112258 0.0601577 0
0.08 0.03 0.0913746 0.0436891 0
0.09 0.03 0.103497 0.0508866 0
0.1 0.03 0.103867 0.0520154 0
0.11 0.03 0.100736 0.0541667 0
0.12 0.03 0.101755 0.0558999 0
0.13 0.03 0.103594 0.0487187 0
0.14 0.03 0.0999325 0.0515004 0
0.15 0.04 0.100704 0.0514705 0
0.16 0.04 0.104251 0.0502019 0
0.17 0.04 0.105739 0.0508257 0
0.18 0.04 0.109423 0.0563486 0
0.19 0.04 0.112652 0.0643282 0
0.2 0.04 0.0963166 0.0523327 0
0.21 0.06 0.127115 0.0647248 0
0.22 0.06 0.132274 0.0634095 0
0.23 0.06 0.119282 0.0524282 0
0.24 0.06 0.115539 0.0577398 0
0.25 0.06 0.12775 0.0574743 0
0.26 0.06 0.148604 0.0628722 0
0.27 0.06 0.123436 0.069609 0
0.28 0.07 0.144131 0.0796918 0
0.29 0.09 0.154565 0.075648 0
0.3 0.09 0.145687 0.0808025 0
0.31 0.09 0.138533 0.064118 0
0.32 0.1 0.155526 0.0746759 0
0.33 0.1 0.143935 0.0701058 0
0.34 0.13 0.163504 0.0901267 0
0.35 0.13 0.18216 0.0902585 0
0.36 0.13 0.169655 0.0738053 0
0.37 0.13 0.168665 0.080616 0
0.38 0.13 0.190243 0.0868885 0
0.39 0.13 0.173012 0.0784106 0
0.4 0.14 0.190767 0.0891581 0
0.41 0.15 0.181689 0.0789912 0
0.42 0.15 0.16285 0.0820698 0
0.43 0.15 0.176261 0.091505 0
0.44 0.15 0.178676 0.0948704 0
0.45 0.15 0.181029 0.0863746 0
0.46 0.15 0.202403 0.0869183 0
0.47 0.17 0.205591 0.104491 0
0.48 0.18 0.206541 0.07451 0
0.49 0.18 0.211665 0.099422 0
0.5 0.2 0.240656 0.10592 0
0.51 0.21 0.239314 0.100712 0
0.52 0.21 0.230746 0.102791 0
0.53 0.21 0.234057 0.0993251 0
0.54 0.21 0.248576 0.105691 0
0.55 0.22 0.233003 0.104801 0
0.56 0.24 0.250255 0.109336 0
0.57 0.25 0.277798 0.115646 0
0.58 0.27 0.281564 0.105901 0
0.59 0.27 0.311526 0.091214 0
0.6 0.27 0.298021 0.10199 0
0.61 0.28 0.313776 0.119292 0
0.62 0.39 0.379731 0.0829996 0
0.63 0.4 0.404758 0.0825065 0
0.64 0.41 0.376624 0.08957 0
0.65 0.41 0.381838 0.0927521 0
0.66 0.41 0.37793 0.0905985 0
0.67 0.47 0.387301 0.093544 0
0.68 0.48 0.3617 0.0605322 0
0.69 0.48 0.453052 0.0786868 0
0.7 0.56 0.486612 0.0749305 0
0.71 0.56 0.498025 0.076745 0
0.72 0.56 0.506549 0.
