# Relevant parameters to reproduce this network:
# node_nr=500	 k_max=500
# initial_seed=10	 delta_t=0.5	 max_steps=20	 in_between=2
# fg_m=1	 fg_alpha=-19.9	 fg_t_min=0	 fg_t_max=249	 fg_t_number=124500	 fg_achlioptas_k=2	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=20	 fg_weff_in_between=2
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.004 0.050135 0.0251002 0
0.002 0.004 0.0290798 0.0142067 0
0.004 0.004 0.0460672 0.0165868 0
0.006 0.004 0.0547763 0.0144084 0
0.008 0.004 0.0252911 0.0181062 0
0.01 0.004 0.0307152 0.0146705 0
0.012 0.004 0.0574224 0.0289082 0
0.014 0.004 0.0403943 0.0152358 0
0.016 0.004 0.0503233 0.0163016 0
0.018 0.004 0.0438426 0.0235066 0
0.02 0.004 0.0356077 0.0202227 0
0.022 0.004 0.0457742 0.0210477 0
0.024 0.004 0.0333466 0.0215002 0
0.026 0.004 0.038386 0.0213941 0
0.028 0.004 0.0420669 0.0245763 0
0.03 0.004 0.0355993 0.022818 0
0.032 0.006 0.048459 0.0398457 0
0.034 0.006 0.0324668 0.0141831 0
0.036 0.006 0.0439502 0.0286125 0
0.038 0.006 0.0313164 0.0169698 0
0.04 0.006 0.0376397 0.0136512 0
0.042 0.006 0.0485313 0.023178 0
0.044 0.006 0.0405278 0.0209395 0
0.046 0.006 0.0528182 0.0334458 0
0.048 0.006 0.0353416 0.0190541 0
0.05 0.006 0.0420265 0.0168231 0
0.052 0.006 0.0387394 0.0174693 0
0.054 0.006 0.0473861 0.0223437 0
0.056 0.006 0.0372189 0.0312449 0
0.058 0.008 0.0424962 0.0215174 0
0.06 0.008 0.0588363 0.0334504 0
0.062 0.008 0.0386533 0.0218739 0
0.064 0.008 0.0384347 0.00758625 0
0.066 0.008 0.0535337 0.0229469 0
0.068 0.008 0.0480495 0.0211898 0
0.07 0.008 0.0366926 0.0127481 0
0.072 0.008 0.0354674 0.0171094 0
0.074 0.008 0.0479993 0.0171223 0
0.076 0.008 0.040799 0.0216401 0
0.078 0.008 0.0435768 0.0119336 0
0.08 0.008 0.0564162 0.0228878 0
0.082 0.008 0.0358204 0.0146013 0
0.084 0.008 0.0523052 0.0334287 0
0.086 0.008 0.0287953 0.0198188 0
0.088 0.008 0.0555784 0.0284465 0
0.09 0.008 0.0444516 0.0219629 0
0.092 0.008 0.0427962 0.0166014 0
0.094 0.008 0.0392826 0.0155575 0
0.096 0.012 0.0412046 0.0167253 0
0.098 0.012 0.0412832 0.0190632 0
0.1 0.012 0.0404757 0.0171643 0
0.102 0.012 0.0676114 0.0222163 0
0.104 0.012 0.0485321 0.017535 0
0.106 0.012 0.0377303 0.025105 0
0.108 0.012 0.0336741 0.0171156 0
0.11 0.012 0.0454852 0.0210713 0
0.112 0.012 0.0376758 0.0213967 0
0.114 0.012 0.0394797 0.0190462 0
0.116 0.014 0.0335299 0.0210358 0
0.118 0.014 0.0428005 0.0237 0
0.12 0.014 0.046468 0.0225707 0
0.122 0.014 0.071534 0.0197648 0
0.124 0.014 0.036006 0.0168116 0
0.126 0.014 0.026576 0.0103337 0
0.128 0.014 0.0303971 0.0111591 0
0.13 0.014 0.0370466 0.0186061 0
0.132 0.014 0.0491728 0.0268108 0
0.134 0.014 0.0493655 0.0236726 0
0.136 0.014 0.0375698 0.0163314 0
0.138 0.014 0.05233 0.0227787 0
0.14 0.014 0.0597451 0.0250484 0
0.142 0.014 0.0341632 0.0191631 0
0.144 0.018 0.0585468 0.0180433 0
0.146 0.018 0.037277 0.0203363 0
0.148 0.018 0.0413288 0.0159547 0
0.15 0.018 0.0516919 0.0182921 0
0.152 0.018 0.0449316 0.017916 0
0.154 0.018 0.0397254 0.0126208 0
0.156 0.018 0.0474231 0.0197426 0
0.158 0.018 0.0339455 0.0177281 0
0.16 0.018 0.0354303 0.021103 0
0.162 0.018 0.0734865 0.0121485 0
0.164 0.024 0.0344856 0.0172303 0
0.166 0.024 0.0374561 0.0249388 0
0.168 0.024 0.0615822 0.0318744 0
0.17 0.024 0.0403241 0.022594 0
0.172 0.024 0.0422072 0.0163561 0
0.174 0.024 0.0385025 0.0239777 0
0.176 0.024 0.0451366 0.0278302 0
0.178 0.024 0.0426789 0.0151625 0
0.18 0.026 0.0574496 0.0332534 0
0.182 0.026 0.044707 0.0227944 0
0.184 0.032 0.0293885 0.0150875 0
0.186 0.032 0.057611 0.0259377 0
0.188 0.032 0.0553048 0.0209115 0
0.19 0.032 0.0312702 0.0126742 0
0.192 0.034 0.0647154 0.0243813 0
0.194 0.034 0.0470204 0.0194101 0
0.196 0.038 0.0639115 0.01028 0
0.198 0.044 0.0374444 0.0171359 0
0.2 0.044 0.0446874 0.0226975 0
0.202 0.058 0.0745924 0.0299324 0
0.204 0.058 0.0459875 0.019638 0
0.206 0.058 0.0312322 0.0129565 0
0.208 0.058 0.0450455 0.0162392 0
0.21 0.058 0.0433499 0.0176984 0
0.212 0.058 0.0454992 0.0215341 0
0.214 0.058 0.0489349 0.0244223 0
0.216 0.058 0.0399287 0.0162877 0
0.218 0.058 0.0597057 0.0196261 0
0.22 0.058 0.0397947 0.0262844 0
0.222 0.058 0.066812 0.0207445 0
0.224 0.058 0.0385535 0.0178148 0
0.226 0.058 0.0587235 0.0212488 0
0.228 0.06 0.0528247 0.0310509 0
0.23 0.074 0.093164 0.0349523 0
0.232 0.088 0.0488949 0.0193482 0
0.234 0.088 0.0500055 0.026656 0
0.236 0.088 0.0344165 0.0170302 0
0.238 0.09 0.039958 0.0250754 0
0.24 0.09 0.0570998 0.03713 0
0.242 0.106 0.0445778 0.0144151 0
0.244 0.108 0.0762387 0.0240847 0
0.246 0.108 0.073095 0.019866 0
0.248 0.11 0.0476355 0.0197215 0
0.25 0.11 0.065281 0.0332139 0
0.252 0.122 0.0305661 0.0135223 0
0.254 0.124 0.0455867 0.0267226 0
0.256 0.124 0.0453734 0.0222611 0
0.258 0.124 0.0624851 0.0319789 0
0.26 0.124 0.0457659 0.0278528 0
0.262 0.124 0.0583513 0.0130208 0
0.264 0.124 0.0678938 0.0388773 0
0.266 0.124 0.0562931 0.020673 0
0.268 0.126 0.046645 0.0224948 0
0.27 0.126 0.0413601 0.0225157 0
0.272 0.126 0.0930172 0.0124929 0
0.274 0.126 0.0664086 0.0225106 0
0.276 0.126 0.0823575 0.0314398 0
0.278 0.126 0.0722564 0.031192 0
0.28 0.126 0.0668004 0.0283979 0
0.282 0.126 0.0688831 0.0313631 0
0.284 0.126 0.046289 0.0209663 0
0.286 0.132 0.0471363 0.0220708 0
0.288 0.134 0.0509111 0.0205571 0
0.29 0.134 0.0368759 0.0107768 0
0.292 0.234 0.0562653 0.0217793 0
0.294 0.234 0.0494519 0.0272155 0
0.296 0.234 0.0624159 0.0120693 0
0.298 0.234 0.0670521 0.0248898 0
0.3 0.234 0.0653797 0.0330142 0
0.302 0.236 0.0371681 0.0280142 0
0.304 0.236 0.0542121 0.017167 0
0.306 0.238 0.048886 0.0255655 0
0.308 0.24 0.0525375 0.0232679 0
0.31 0.24 0.065042 0.0161172 0
0.312 0.24 0.0677385 0.0181167 0
