# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=1500	 in_between=0
# fg_m=1	 fg_alpha=20	 fg_t_min=0	 fg_t_max=2	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=1500	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0183397 0.00907946 0
0.0005 0.001 0.0195028 0.011328 0
0.001 0.001 0.0190774 0.0130021 0
0.0015 0.001 0.0201988 0.0104994 0
0.002 0.001 0.0190475 0.0112439 0
0.0025 0.001 0.0186656 0.0100006 0
0.003 0.001 0.0225016 0.0118101 0
0.0035 0.001 0.0210776 0.0112149 0
0.004 0.001 0.0197542 0.0120098 0
0.0045 0.001 0.0208756 0.0126726 0
0.005 0.001 0.0186084 0.00989586 0
0.0055 0.001 0.0221808 0.0103217 0
0.006 0.001 0.0191585 0.00894566 0
0.0065 0.001 0.0219746 0.0108294 0
0.007 0.001 0.0192163 0.0130018 0
0.0075 0.001 0.0187288 0.00965852 0
0.008 0.001 0.0183072 0.00820559 0
0.0085 0.001 0.0213544 0.0111663 0
0.009 0.001 0.012677 0.00828489 0
0.0095 0.001 0.0268783 0.0112318 0
0.01 0.001 0.0190296 0.011494 0
0.0105 0.001 0.0184574 0.00916737 0
0.011 0.001 0.0208782 0.0115406 0
0.0115 0.001 0.0177913 0.00853654 0
0.012 0.001 0.0209508 0.0105181 0
0.0125 0.001 0.0175121 0.0101309 0
0.013 0.001 0.0199171 0.00789118 0
0.0135 0.001 0.0211917 0.00941574 0
0.014 0.001 0.0190574 0.0110615 0
0.0145 0.001 0.0191816 0.00915311 0
0.015 0.001 0.0195826 0.0077096 0
0.0155 0.001 0.0214797 0.0112973 0
0.016 0.001 0.0182608 0.00939968 0
0.0165 0.001 0.0194546 0.0107218 0
0.017 0.001 0.0180664 0.0109975 0
0.0175 0.001 0.0207299 0.00978534 0
0.018 0.001 0.0190091 0.0106838 0
0.0185 0.001 0.0175176 0.00941265 0
0.019 0.001 0.0207186 0.0111156 0
0.0195 0.001 0.0202169 0.00827855 0
0.02 0.001 0.0224116 0.0109654 0
0.0205 0.001 0.0175501 0.00749927 0
0.021 0.001 0.0192594 0.00815722 0
0.0215 0.001 0.0206491 0.00993606 0
0.022 0.001 0.0187114 0.00932728 0
0.0225 0.001 0.0160979 0.0072826 0
0.023 0.001 0.0224007 0.0105821 0
0.0235 0.001 0.0197173 0.00887379 0
0.024 0.001 0.0224592 0.0111137 0
0.0245 0.001 0.0181603 0.00916118 0
0.025 0.001 0.0179468 0.00981685 0
0.0255 0.001 0.020088 0.00986641 0
0.026 0.001 0.0193949 0.0107802 0
0.0265 0.001 0.0195056 0.0107109 0
0.027 0.001 0.0233614 0.0127109 0
0.0275 0.001 0.0223595 0.0107843 0
0.028 0.001 0.0171375 0.0109894 0
0.0285 0.001 0.0193472 0.0098715 0
0.029 0.001 0.0223268 0.00996037 0
0.0295 0.001 0.020544 0.00838232 0
0.03 0.001 0.0195429 0.0127872 0
0.0305 0.001 0.0186247 0.00892891 0
0.031 0.001 0.0231643 0.0130185 0
0.0315 0.001 0.0181776 0.00906583 0
0.032 0.001 0.0199531 0.0105888 0
0.0325 0.001 0.0166388 0.00791913 0
0.033 0.001 0.0211265 0.0105338 0
0.0335 0.001 0.0196013 0.0106304 0
0.034 0.001 0.0191565 0.0108837 0
0.0345 0.001 0.0202541 0.00816025 0
0.035 0.001 0.0224632 0.0147527 0
0.0355 0.001 0.0225251 0.012171 0
0.036 0.001 0.024845 0.0128083 0
0.0365 0.001 0.0214911 0.010633 0
0.037 0.001 0.0158893 0.00848158 0
0.0375 0.001 0.0193185 0.00983893 0
0.038 0.001 0.0201747 0.00880232 0
0.0385 0.001 0.0226865 0.00941291 0
0.039 0.001 0.0172523 0.00927846 0
0.0395 0.001 0.0215119 0.0110496 0
0.04 0.001 0.0203551 0.00967958 0
0.0405 0.001 0.0243939 0.0115228 0
0.041 0.001 0.0200527 0.00854656 0
0.0415 0.001 0.020416 0.0100506 0
0.042 0.001 0.0180243 0.0107567 0
0.0425 0.001 0.0241795 0.0103034 0
0.043 0.001 0.0234646 0.0109591 0
0.0435 0.001 0.0217898 0.0118334 0
0.044 0.001 0.01657 0.00784469 0
0.0445 0.001 0.0187941 0.0107171 0
0.045 0.001 0.021491 0.010128 0
0.0455 0.001 0.0136732 0.00676373 0
0.046 0.001 0.020736 0.010406 0
0.0465 0.001 0.0189626 0.00826798 0
0.047 0.001 0.022505 0.0109297 0
0.0475 0.001 0.0194928 0.0103964 0
0.048 0.001 0.0222813 0.0126978 0
0.0485 0.001 0.0187086 0.00971125 0
0.049 0.001 0.0182087 0.010737 0
0.0495 0.001 0.0203856 0.00881805 0
0.05 0.001 0.0230453 0.0105492 0
0.0505 0.001 0.0214697 0.00945039 0
0.051 0.001 0.0241472 0.0129793 0
0.0515 0.001 0.0203261 0.00919259 0
0.052 0.001 0.0212559 0.0109804 0
0.0525 0.001 0.0200122 0.0102633 0
0.053 0.001 0.0238143 0.0107506 0
0.0535 0.001 0.0167306 0.0113292 0
0.054 0.001 0.0212949 0.0110746 0
0.0545 0.001 0.0204439 0.0115709 0
0.055 0.001 0.0212489 0.00952582 0
0.0555 0.001 0.0230268 0.00982417 0
0.056 0.001 0.0194283 0.0111576 0
0.0565 0.001 0.0232435 0.0115694 0
0.057 0.001 0.022323 0.0106067 0
0.0575 0.001 0.0220484 0.0121654 0
0.058 0.001 0.0234893 0.0100347 0
0.0585 0.001 0.0195872 0.00930177 0
0.059 0.001 0.0219862 0.0131538 0
0.0595 0.001 0.0190941 0.00736928 0
0.06 0.001 0.0209673 0.00966128 0
0.0605 0.001 0.0219283 0.0116732 0
0.061 0.001 0.0161182 0.00971291 0
0.0615 0.001 0.0176244 0.00895558 0
0.062 0.001 0.0207795 0.0111245 0
0.0625 0.001 0.0233772 0.0112791 0
0.063 0.001 0.0275521 0.0111284 0
0.0635 0.001 0.0179911 0.00795513 0
0.064 0.001 0.0219343 0.0115644 0
0.0645 0.001 0.0222103 0.0124685 0
0.065 0.001 0.0228345 0.00866427 0
0.0655 0.001 0.0207629 0.00939229 0
0.066 0.001 0.0169585 0.00800473 0
0.0665 0.001 0.0240834 0.0114326 0
0.067 0.001 0.0218746 0.0101503 0
0.0675 0.001 0.0223807 0.0131422 0
0.068 0.001 0.018111 0.0105061 0
0.0685 0.001 0.0200256 0.0108428 0
0.069 0.001 0.0208746 0.0124581 0
0.0695 0.001 0.0208031 0.0124888 0
0.07 0.001 0.0250859 0.0128403 0
0.0705 0.001 0.0244379 0.0117069 0
0.071 0.001 0.0199972 0.0103272 0
