# Relevant parameters to reproduce this network:
# node_nr=500	 k_max=500
# initial_seed=10	 delta_t=1	 max_steps=10	 in_between=2
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=249	 fg_t_number=124500	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=10	 fg_weff_in_between=2
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.004 0.0528967 0.0237367 0
0.002 0.004 0.0331828 0.0133124 0
0.004 0.004 0.0490287 0.0183931 0
0.006 0.004 0.0280632 0.0148826 0
0.008 0.004 0.0479916 0.0263175 0
0.01 0.004 0.0464161 0.0174465 0
0.012 0.004 0.0454738 0.0127831 0
0.014 0.004 0.039622 0.0200257 0
0.016 0.004 0.0338419 0.019522 0
0.018 0.004 0.02864 0.0139125 0
0.02 0.004 0.0484586 0.0226856 0
0.022 0.006 0.0426714 0.0213639 0
0.024 0.006 0.0328532 0.0143922 0
0.026 0.006 0.0469659 0.0292415 0
0.028 0.006 0.0418382 0.0236423 0
0.03 0.006 0.0356017 0.0129616 0
0.032 0.006 0.037709 0.0140654 0
0.034 0.006 0.0474012 0.0174034 0
0.036 0.008 0.0492724 0.0301242 0
0.038 0.008 0.0422363 0.0260016 0
0.04 0.008 0.0348623 0.0155843 0
0.042 0.008 0.036007 0.0190205 0
0.044 0.008 0.0504332 0.0265062 0
0.046 0.008 0.0454969 0.0196194 0
0.048 0.008 0.0423985 0.0233432 0
0.05 0.008 0.0377235 0.0165822 0
0.052 0.008 0.0437671 0.0211546 0
0.054 0.008 0.0387783 0.0257429 0
0.056 0.008 0.034823 0.013256 0
0.058 0.01 0.0455452 0.0201863 0
0.06 0.01 0.0363585 0.0184882 0
0.062 0.01 0.0384938 0.0136842 0
0.064 0.01 0.0507921 0.021123 0
0.066 0.01 0.050232 0.0266927 0
0.068 0.01 0.0279306 0.0143622 0
0.07 0.01 0.0589916 0.018926 0
0.072 0.01 0.0224415 0.00589757 0
0.074 0.01 0.0436833 0.0199996 0
0.076 0.01 0.0396165 0.0151087 0
0.078 0.01 0.0398723 0.017922 0
0.08 0.01 0.0450806 0.0169493 0
0.082 0.012 0.0653755 0.0172816 0
0.084 0.012 0.0361279 0.019451 0
0.086 0.012 0.030684 0.015507 0
0.088 0.012 0.0450529 0.0242875 0
0.09 0.012 0.0343692 0.0106589 0
0.092 0.012 0.0422838 0.0257706 0
0.094 0.012 0.0471024 0.0222975 0
0.096 0.012 0.0507151 0.0240461 0
0.098 0.012 0.0467246 0.021265 0
0.1 0.012 0.028059 0.00997429 0
0.102 0.012 0.0187309 0.010894 0
0.104 0.012 0.053155 0.0127774 0
0.106 0.012 0.0392225 0.0122683 0
0.108 0.012 0.0474721 0.0267266 0
0.11 0.012 0.0445637 0.0153994 0
0.112 0.012 0.0499911 0.0130657 0
0.114 0.012 0.0493466 0.0171111 0
0.116 0.012 0.0409722 0.0189744 0
0.118 0.012 0.0366102 0.0147778 0
0.12 0.012 0.0377597 0.016672 0
0.122 0.012 0.0318717 0.0154284 0
0.124 0.012 0.0371262 0.0210289 0
0.126 0.012 0.0423285 0.016462 0
0.128 0.012 0.0454679 0.00923002 0
0.13 0.012 0.0515869 0.0176962 0
0.132 0.012 0.0428249 0.0208093 0
0.134 0.012 0.0377647 0.0209946 0
0.136 0.012 0.0486552 0.0241687 0
0.138 0.012 0.0330151 0.0184326 0
0.14 0.012 0.0366687 0.0110977 0
0.142 0.012 0.046553 0.0264234 0
0.144 0.012 0.0533857 0.0191971 0
0.146 0.012 0.0314083 0.00994917 0
0.148 0.014 0.0353513 0.0163899 0
0.15 0.014 0.0590522 0.0223626 0
0.152 0.014 0.0291789 0.0164633 0
0.154 0.014 0.045374 0.0231774 0
0.156 0.014 0.0259186 0.0140469 0
0.158 0.014 0.0297175 0.0154034 0
0.16 0.014 0.0428915 0.0172882 0
0.162 0.014 0.045218 0.0175304 0
0.164 0.014 0.0273515 0.0149067 0
0.166 0.014 0.0433235 0.0172405 0
0.168 0.014 0.0386234 0.0191929 0
0.17 0.014 0.0463316 0.0209108 0
0.172 0.014 0.0285206 0.0113049 0
0.174 0.014 0.0461103 0.0211343 0
0.176 0.014 0.0291347 0.0129993 0
0.178 0.014 0.0319179 0.0179078 0
0.18 0.014 0.0270738 0.0130547 0
0.182 0.014 0.0466149 0.0162019 0
0.184 0.014 0.0453262 0.0269663 0
0.186 0.014 0.0399009 0.0177078 0
0.188 0.014 0.0499468 0.0184375 0
0.19 0.014 0.031668 0.00901167 0
0.192 0.014 0.0576696 0.0223586 0
0.194 0.014 0.0456703 0.018677 0
0.196 0.014 0.04459 0.0192655 0
0.198 0.014 0.0435442 0.0227579 0
0.2 0.014 0.0479663 0.0154906 0
0.202 0.014 0.0254679 0.0100111 0
0.204 0.014 0.0443336 0.0157687 0
0.206 0.014 0.0511717 0.0307532 0
0.208 0.014 0.02559 0.00949797 0
0.21 0.014 0.0426875 0.0304418 0
0.212 0.014 0.0316049 0.022395 0
0.214 0.014 0.0331539 0.016245 0
0.216 0.014 0.0275329 0.0130095 0
0.218 0.014 0.0411911 0.014216 0
0.22 0.014 0.0266715 0.0115574 0
0.222 0.014 0.0524641 0.0280248 0
0.224 0.014 0.0415677 0.0171562 0
0.226 0.014 0.027214 0.0158433 0
0.228 0.014 0.0484525 0.0213314 0
0.23 0.014 0.0267183 0.0153778 0
0.232 0.014 0.0376157 0.0139708 0
0.234 0.014 0.0521896 0.0243969 0
0.236 0.014 0.0369777 0.0167483 0
0.238 0.014 0.0554483 0.0357651 0
0.24 0.014 0.0345976 0.0204621 0
0.242 0.014 0.0363364 0.01512 0
0.244 0.014 0.0401549 0.0191162 0
0.246 0.014 0.0413186 0.0282285 0
0.248 0.014 0.0351453 0.0179821 0
