# Relevant parameters to reproduce this network:
# node_nr=2000	 k_max=200
# initial_seed=10	 delta_t=0.1	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=5	 fg_t_min=0	 fg_t_max=4	 fg_t_number=8000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.001 0.0197076 0.0112855 0
0.0005 0.001 0.0192351 0.0107319 0
0.001 0.001 0.0210967 0.0119152 0
0.0015 0.001 0.0201819 0.00967195 0
0.002 0.001 0.0189625 0.0107544 0
0.0025 0.001 0.0201701 0.0113056 0
0.003 0.001 0.01914 0.0105861 0
0.0035 0.001 0.0186225 0.0094555 0
0.004 0.001 0.0195741 0.00982999 0
0.0045 0.001 0.0201349 0.00993738 0
0.005 0.001 0.0191204 0.0109278 0
0.0055 0.001 0.0185463 0.00955335 0
0.006 0.001 0.0196641 0.00910141 0
0.0065 0.001 0.0184006 0.00922027 0
0.007 0.001 0.0195389 0.00969955 0
0.0075 0.001 0.0193533 0.00988434 0
0.008 0.001 0.0208699 0.0107155 0
0.0085 0.001 0.020087 0.00955951 0
0.009 0.001 0.0208056 0.011848 0
0.0095 0.001 0.018831 0.0094656 0
0.01 0.001 0.0199296 0.0105166 0
0.0105 0.001 0.0217758 0.0120817 0
0.011 0.001 0.0193799 0.0108429 0
0.0115 0.001 0.0195546 0.0102127 0
0.012 0.001 0.0202658 0.0102498 0
0.0125 0.001 0.0202469 0.0105379 0
0.013 0.001 0.0192341 0.0109879 0
0.0135 0.001 0.019375 0.00949281 0
0.014 0.001 0.0198361 0.00940241 0
0.0145 0.001 0.0178302 0.0085115 0
0.015 0.0015 0.0199585 0.0108717 0
0.0155 0.0015 0.0220724 0.0112938 0
0.016 0.0015 0.0187083 0.0103515 0
0.0165 0.0015 0.0195602 0.00887053 0
0.017 0.0015 0.0202508 0.0109134 0
0.0175 0.0015 0.0181717 0.00881658 0
0.018 0.0015 0.0203771 0.0100625 0
0.0185 0.0015 0.020202 0.0104844 0
0.019 0.0015 0.0197357 0.0113517 0
0.0195 0.0015 0.0194742 0.010147 0
0.02 0.0015 0.0207106 0.0101771 0
0.0205 0.0015 0.0194372 0.00993164 0
0.021 0.0015 0.0204606 0.0106262 0
0.0215 0.0015 0.0195357 0.00968124 0
0.022 0.0015 0.0190189 0.00969796 0
0.0225 0.0015 0.021235 0.0104378 0
0.023 0.0015 0.0200959 0.0107755 0
0.0235 0.0015 0.0199713 0.0105928 0
0.024 0.0015 0.0208063 0.0108533 0
0.0245 0.0015 0.0189384 0.0113049 0
0.025 0.0015 0.0181312 0.0106778 0
0.0255 0.0015 0.0194682 0.00965117 0
0.026 0.0015 0.0218076 0.0115263 0
0.0265 0.0015 0.019174 0.01009 0
0.027 0.0015 0.0191039 0.00949237 0
0.0275 0.0015 0.0196249 0.00993295 0
0.028 0.0015 0.0212905 0.0111727 0
0.0285 0.0015 0.0226663 0.011168 0
0.029 0.0015 0.0195063 0.00955193 0
0.0295 0.0015 0.0185339 0.0102564 0
0.03 0.0015 0.0187281 0.00943989 0
0.0305 0.0015 0.0206486 0.0108732 0
0.031 0.0015 0.0189628 0.00887485 0
0.0315 0.0015 0.0191188 0.0103299 0
0.032 0.0015 0.0199649 0.0110613 0
0.0325 0.0015 0.0187726 0.00977802 0
0.033 0.0015 0.0184239 0.00970064 0
0.0335 0.0015 0.0185092 0.00885559 0
0.034 0.0015 0.0190371 0.010483 0
0.0345 0.0015 0.018832 0.00974172 0
0.035 0.0015 0.0205694 0.0106399 0
0.0355 0.0015 0.0194075 0.00990713 0
0.036 0.0015 0.0201657 0.010502 0
0.0365 0.0015 0.0214436 0.0106 0
0.037 0.0015 0.0195546 0.00967738 0
0.0375 0.0015 0.0193456 0.0102413 0
0.038 0.0015 0.0209955 0.00958246 0
0.0385 0.0015 0.0195011 0.010051 0
0.039 0.0015 0.0194441 0.00948371 0
0.0395 0.0015 0.0187911 0.008692 0
0.04 0.0015 0.0202136 0.0104373 0
0.0405 0.0015 0.0199514 0.0112114 0
0.041 0.0015 0.0168209 0.0090676 0
0.0415 0.0015 0.0208009 0.0113485 0
0.042 0.0015 0.019473 0.010762 0
0.0425 0.0015 0.0207333 0.00921162 0
0.043 0.0015 0.0194333 0.0106501 0
0.0435 0.0015 0.0220955 0.0125054 0
