87	97	0.00695026	0.00695026	-0.125655	-0.0170529
26	97	0.00654529	0.00654529	-0.445552	-0.0170529
60	17	0.00833316	0.00833316	-0.0755059	-0.408717
70	6	0.00753677	0.00753677	0.155783	-0.160683
8	53	0.00684521	0.00684521	-0.0570315	0.366271
6	19	0.0074517	0.0074517	-0.160683	-0.184358
72	14	0	0.00705319	-0.344365	-0.323526
70	44	0.00439476	0	0.155783	0.0488596
62	73	0	0.00376969	-0.388908	0.121349
2	60	-0.00215629	-0.00215629	0.403971	-0.0755059
43	16	0	-0.00200204	-0.154212	-0.226361
52	55	-0.00329012	0	-0.414405	-0.333903
45	89	-0.00725729	-0.00725729	0.444453	0.473294
72	11	-0.00829869	-0.00829869	-0.344365	-0.373965
86	47	-0.00720822	-0.00720822	0.270664	-0.223786
77	92	-0.00538035	-0.00538035	-0.390868	0.201482
99	30	-0.00767165	-0.00767165	-0.13458	-0.34663
18	62	-0.00606041	-0.00606041	0.320646	-0.388908
34	40	-0.00814739	-0.00814739	-0.364289	-0.240145
6	50	-0.00804524	0	-0.160683	-0.3964
56	60	-0.0112377	-0.0112377	-0.449367	-0.0755059
32	82	-0.012551	-0.012551	-0.271759	0.336952
19	82	-0.0123962	-0.0123962	-0.184358	0.336952
40	42	-0.0109618	-0.0109618	-0.240145	0.106738
67	6	-0.0130585	-0.0130585	0.490851	-0.160683
50	26	-0.0122419	-0.0122419	-0.3964	-0.445552
57	52	-0.0103334	-0.0103334	-0.339456	-0.414405
85	5	0	-0.0117503	0.396425	0.331347
88	96	-0.00811828	-0.00811828	0.0574635	0.216241
57	98	-0.00594966	-0.00594966	-0.339456	-0.0591241
92	66	-0.00667444	-0.00667444	0.201482	-0.136778
99	54	-0.00604735	-0.00604735	-0.13458	-0.0514805
6	76	-0.00593419	-0.00593419	-0.160683	0.401282
2	61	-0.00789827	-0.00789827	0.403971	0.28134
33	93	-0.00682484	-0.00682484	0.0394177	0.122698
92	70	-0.00727619	-0.00727619	0.201482	0.155783
42	92	-0.00654409	-0.00654409	0.106738	0.201482
59	96	-0.00762036	-0.00762036	-0.0927882	0.216241
99	3	-0.00772524	-0.00772524	-0.13458	0.47143
33	41	-0.00718275	0	0.0394177	0.496887
99	65	-0.00099346	0	-0.13458	-0.388366
70	50	-0.00516521	-0.00516521	0.155783	-0.3964
53	65	-0.00549244	-0.00549244	0.366271	-0.388366
80	3	-0.00597179	-0.00597179	-0.165815	0.47143
75	91	-0.00540066	-0.00540066	-0.195097	-0.198396
58	63	0	-0.00445798	0.273454	0.0828467
57	84	-0.00329949	-0.00329949	-0.339456	0.411728
8	87	-0.00316001	-0.00316001	-0.0570315	-0.125655
17	25	-0.0019475	0	-0.408717	-0.223099
47	14	-0.00448508	-0.00448508	-0.223786	-0.323526
79	61	-0.00548065	-0.00548065	-0.118097	0.28134
64	9	-0.00372174	-0.00372174	-0.485859	-0.190805
61	67	-0.00452887	-0.00452887	0.28134	0.490851
70	4	-0.0039187	-0.0039187	0.155783	0.327308
1	58	-0.00325203	-0.00325203	-0.0817828	0.273454
94	58	-0.00600763	-0.00600763	-0.318084	0.273454
83	33	0	-0.00522667	-0.0288321	0.0394177
81	23	-0.0070251	-0.0070251	0.398822	0.458647
88	83	-0.00526634	-0.00526634	0.0574635	-0.0288321
38	41	-0.00503827	-0.00503827	-0.488947	0.496887
43	15	-0.00467034	-0.00467034	-0.154212	0.0235331
62	82	-0.00684487	-0.00684487	-0.388908	0.336952
61	82	-0.00508356	-0.00508356	0.28134	0.336952
91	98	-0.00598635	-0.00598635	-0.198396	-0.0591241
66	4	-0.00396805	-0.00396805	-0.136778	0.327308
5	57	-0.00615827	-0.00615827	0.331347	-0.339456
3	75	-0.00555075	-0.00555075	0.47143	-0.195097
41	90	-0.00778725	0	0.496887	0.00498509
76	86	-0.00539408	-0.00539408	0.401282	0.270664
77	54	-0.0041532	-0.0041532	-0.390868	-0.0514805
59	92	-0.00434589	-0.00434589	-0.0927882	0.201482
41	67	-0.00394772	-0.00394772	0.496887	0.490851
12	70	0	-0.00439666	-0.139721	0.155783
37	91	-0.00581883	-0.00581883	0.0466684	-0.198396
94	26	-0.00759144	-0.00759144	-0.318084	-0.445552
88	66	-0.00562577	-0.00562577	0.0574635	-0.136778
54	20	-0.00765915	-0.00765915	-0.0514805	-0.0414165
91	96	-0.00641395	-0.00641395	-0.198396	0.216241
72	62	-0.00667798	-0.00667798	-0.344365	-0.388908
95	94	-0.00518794	-0.00518794	-0.210491	-0.318084
74	2	-0.00639703	-0.00639703	-0.329235	0.403971
84	94	-0.00633008	-0.00633008	0.411728	-0.318084
23	87	-0.00627846	-0.00627846	0.458647	-0.125655
8	80	-0.00577545	-0.00577545	-0.0570315	-0.165815
96	54	-0.00631921	-0.00631921	0.216241	-0.0514805
14	78	-0.00611587	0	-0.323526	-0.0101697
85	89	-0.00814492	-0.00814492	0.396425	0.473294
10	37	-0.00566345	-0.00566345	0.352906	0.0466684
67	55	-0.00664186	-0.00664186	0.490851	-0.333903
11	77	-0.00627878	-0.00627878	-0.373965	-0.390868
30	77	-0.00594901	-0.00594901	-0.34663	-0.390868
89	14	-0.00519165	-0.00519165	0.473294	-0.323526
94	0	-0.00647748	0	-0.318084	-0.0343795
27	96	-0.00775402	-0.00775402	0.0322654	0.216241
65	35	-0.00657224	-0.00657224	-0.388366	-0.131083
22	72	-0.00665404	-0.00665404	0.48512	-0.344365
13	70	0	-0.00660922	0.284358	0.155783
31	29	-0.00455031	0	0.354168	-0.230428
65	57	-0.00666106	-0.00666106	-0.388366	-0.339456
70	93	-0.00736827	-0.00736827	0.155783	0.122698
27	67	-0.00533002	-0.00533002	0.0322654	0.490851
80	83	-0.00697876	-0.00697876	-0.165815	-0.0288321
4	72	-0.005535	-0.005535	0.327308	-0.344365
60	68	-0.00617807	-0.00617807	-0.0755059	-0.219499
68	22	-0.00630779	-0.00630779	-0.219499	0.48512
62	12	-0.00662548	-0.00662548	-0.388908	-0.139721
11	39	-0.00587453	-0.00587453	-0.373965	0.0166005
70	88	-0.00748518	-0.00748518	0.155783	0.0574635
40	11	-0.00683408	-0.00683408	-0.240145	-0.373965
25	90	-0.00667974	-0.00667974	-0.223099	0.00498509
22	63	-0.00528284	-0.00528284	0.48512	0.0828467
81	90	-0.00511671	-0.00511671	0.398822	0.00498509
78	95	-0.00579306	-0.00579306	-0.0101697	-0.210491
96	86	-0.0063843	-0.0063843	0.216241	0.270664
11	87	-0.00757764	-0.00757764	-0.373965	-0.125655
22	5	-0.00550148	-0.00550148	0.48512	0.331347
19	89	-0.00678831	-0.00678831	-0.184358	0.473294
63	21	-0.00726538	-0.00726538	0.0828467	0.35423
26	2	-0.0053225	-0.0053225	-0.445552	0.403971
47	99	-0.00668741	-0.00668741	-0.223786	-0.13458
24	36	-0.00626729	-0.00626729	0.245986	-0.203743
29	81	-0.00624528	-0.00624528	-0.230428	0.398822
61	91	-0.00558931	-0.00558931	0.28134	-0.198396
84	76	-0.00581229	-0.00581229	0.411728	0.401282
61	53	-0.00789105	-0.00789105	0.28134	0.366271
26	24	-0.00427224	-0.00427224	-0.445552	0.245986
73	15	-0.00708581	-0.00708581	0.121349	0.0235331
24	80	-0.00509117	-0.00509117	0.245986	-0.165815
88	95	-0.00577574	-0.00577574	0.0574635	-0.210491
91	19	-0.00575041	-0.00575041	-0.198396	-0.184358
11	50	-0.00604668	-0.00604668	-0.373965	-0.3964
33	67	-0.00680862	-0.00680862	0.0394177	0.490851
77	5	-0.006869	-0.006869	-0.390868	0.331347
99	74	-0.00501429	-0.00501429	-0.13458	-0.329235
48	2	-0.00676365	-0.00676365	0.408316	0.403971
83	65	-0.00545598	-0.00545598	-0.0288321	-0.388366
46	27	0	-0.005519	-0.342184	0.0322654
42	45	-0.0101718	-0.0101718	0.106738	0.444453
93	21	-0.00885917	-0.00885917	0.122698	0.35423
71	7	-0.0102739	0	-0.388424	-0.319147
96	99	-0.0135546	-0.0135546	0.216241	-0.13458
86	87	-0.0130931	-0.0130931	0.270664	-0.125655
49	41	-0.0122904	-0.0122904	0.480668	0.496887
77	51	-0.0118156	-0.0118156	-0.390868	0.027917
93	82	-0.0127273	-0.0127273	0.122698	0.336952
22	1	-0.0123641	-0.0123641	0.48512	-0.0817828
88	67	-0.011996	-0.011996	0.0574635	0.490851
89	55	-0.0135091	-0.0135091	0.473294	-0.333903
10	95	-0.0123987	-0.0123987	0.352906	-0.210491
11	37	-0.011287	-0.011287	-0.373965	0.0466684
86	0	-0.0116431	-0.0116431	0.270664	-0.0343795
43	72	-0.0140706	-0.0140706	-0.154212	-0.344365
2	36	-0.0124416	-0.0124416	0.403971	-0.203743
36	68	-0.0131007	-0.0131007	-0.203743	-0.219499
27	52	-0.0129815	-0.0129815	0.0322654	-0.414405
2	90	-0.0127129	-0.0127129	0.403971	0.00498509
83	54	-0.0118586	-0.0118586	-0.0288321	-0.0514805
47	93	-0.0142861	-0.0142861	-0.223786	0.122698
24	38	-0.0124947	-0.0124947	0.245986	-0.488947
57	97	-0.0128614	-0.0128614	-0.339456	-0.0170529
8	50	-0.0137153	-0.0137153	-0.0570315	-0.3964
41	8	-0.0129385	-0.0129385	0.496887	-0.0570315
78	79	-0.0122218	-0.0122218	-0.0101697	-0.118097
11	73	-0.0136636	-0.0136636	-0.373965	0.121349
75	4	-0.0152915	-0.0152915	-0.195097	0.327308
87	73	-0.0127098	-0.0127098	-0.125655	0.121349
89	79	-0.0130465	-0.0130465	0.473294	-0.118097
47	96	-0.0124348	-0.0124348	-0.223786	0.216241
77	31	-0.0142868	-0.0142868	-0.390868	0.354168
40	45	-0.0120901	-0.0120901	-0.240145	0.444453
52	9	-0.0110186	-0.0110186	-0.414405	-0.190805
8	84	-0.0128843	-0.0128843	-0.0570315	0.411728
80	71	-0.0127782	-0.0127782	-0.165815	-0.388424
81	91	-0.0135313	-0.0135313	0.398822	-0.198396
77	96	-0.0130356	-0.0130356	-0.390868	0.216241
51	32	-0.0113	-0.0113	0.027917	-0.271759
82	12	-0.012695	-0.012695	0.336952	-0.139721
1	84	-0.0122029	-0.0122029	-0.0817828	0.411728
88	45	-0.0115061	-0.0115061	0.0574635	0.444453
28	71	0	-0.0127269	-0.431161	-0.388424
21	15	-0.0157228	-0.0157228	0.35423	0.0235331
10	67	-0.0163852	-0.0163852	0.352906	0.490851
5	24	-0.0173643	-0.0173643	0.331347	0.245986
91	3	-0.0174849	-0.0174849	-0.198396	0.47143
35	17	-0.0172105	-0.0172105	-0.131083	-0.408717
90	33	-0.0157173	-0.0157173	0.00498509	0.0394177
2	4	-0.0176182	-0.0176182	0.403971	0.327308
78	48	-0.0155411	-0.0155411	-0.0101697	0.408316
84	56	-0.0160333	-0.0160333	0.411728	-0.449367
11	14	-0.0183354	-0.0183354	-0.373965	-0.323526
10	38	-0.0162619	-0.0162619	0.352906	-0.488947
38	71	-0.0165586	-0.0165586	-0.488947	-0.388424
0	26	-0.0159954	-0.0159954	-0.0343795	-0.445552
61	9	-0.0170629	-0.0170629	0.28134	-0.190805
35	23	-0.0167321	-0.0167321	-0.131083	0.458647
84	72	-0.0164737	-0.0164737	0.411728	-0.344365
6	25	-0.0183283	-0.0183283	-0.160683	-0.223099
43	85	-0.0176393	-0.0176393	-0.154212	0.396425
45	1	-0.0175198	-0.0175198	0.444453	-0.0817828
96	50	-0.0149719	-0.0149719	0.216241	-0.3964
91	27	-0.0168483	-0.0168483	-0.198396	0.0322654
79	98	-0.0182634	-0.0182634	-0.118097	-0.0591241
93	13	-0.0158104	-0.0158104	0.122698	0.284358
94	87	-0.0174196	-0.0174196	-0.318084	-0.125655
18	81	-0.0149129	-0.0149129	0.320646	0.398822
74	58	-0.0180115	-0.0180115	-0.329235	0.273454
84	92	-0.0167566	-0.0167566	0.411728	0.201482
80	96	-0.0162557	-0.0162557	-0.165815	0.216241
7	87	-0.0164582	-0.0164582	-0.319147	-0.125655
62	25	-0.0173036	-0.0173036	-0.388908	-0.223099
21	25	-0.0151483	-0.0151483	0.35423	-0.223099
69	82	-0.0161852	-0.0161852	0.138501	0.336952
73	43	-0.0162382	-0.0162382	0.121349	-0.154212
52	15	-0.0177417	-0.0177417	-0.414405	0.0235331
85	23	-0.015942	-0.015942	0.396425	0.458647
44	56	-0.0165639	-0.0165639	0.0488596	-0.449367
94	76	-0.0167087	-0.0167087	-0.318084	0.401282
52	76	-0.0161164	-0.0161164	-0.414405	0.401282
72	10	-0.017637	-0.017637	-0.344365	0.352906
60	81	-0.0163713	-0.0163713	-0.0755059	0.398822
83	72	-0.0179007	-0.0179007	-0.0288321	-0.344365
72	2	-0.0175448	-0.0175448	-0.344365	0.403971
0	27	-0.0169638	-0.0169638	-0.0343795	0.0322654
45	20	-0.0166757	-0.0166757	0.444453	-0.0414165
97	9	-0.0169755	-0.0169755	-0.0170529	-0.190805
35	15	-0.0158605	-0.0158605	-0.131083	0.0235331
30	71	-0.0165249	-0.0165249	-0.34663	-0.388424
18	99	-0.0165886	-0.0165886	0.320646	-0.13458
49	53	-0.0148347	-0.0148347	0.480668	0.366271
47	29	-0.0163143	-0.0163143	-0.223786	-0.230428
43	61	-0.0177391	-0.0177391	-0.154212	0.28134
26	31	-0.0149611	-0.0149611	-0.445552	0.354168
68	48	-0.0172678	-0.0172678	-0.219499	0.408316
9	31	-0.0161565	-0.0161565	-0.190805	0.354168
39	8	-0.0190624	-0.0190624	0.0166005	-0.0570315
42	86	-0.0179442	-0.0179442	0.106738	0.270664
85	50	-0.0152161	-0.0152161	0.396425	-0.3964
5	48	-0.0150425	-0.0150425	0.331347	0.408316
30	3	-0.0172882	-0.0172882	-0.34663	0.47143
64	15	-0.0151029	-0.0151029	-0.485859	0.0235331
55	0	-0.016581	-0.016581	-0.333903	-0.0343795
31	42	-0.0155637	-0.0155637	0.354168	0.106738
54	10	-0.0167408	-0.0167408	-0.0514805	0.352906
29	38	-0.0177444	-0.0177444	-0.230428	-0.488947
64	97	-0.0157054	-0.0157054	-0.485859	-0.0170529
61	86	-0.0160551	-0.0160551	0.28134	0.270664
23	62	-0.0178802	-0.0178802	0.458647	-0.388908
69	95	-0.0157371	-0.0157371	0.138501	-0.210491
9	1	-0.0163419	-0.0163419	-0.190805	-0.0817828
9	96	-0.0172178	-0.0172178	-0.190805	0.216241
58	83	-0.017647	-0.017647	0.273454	-0.0288321
54	22	-0.0155434	-0.0155434	-0.0514805	0.48512
55	29	-0.0154493	-0.0154493	-0.333903	-0.230428
8	72	-0.0159189	-0.0159189	-0.0570315	-0.344365
93	28	-0.0173312	-0.0173312	0.122698	-0.431161
32	84	-0.0181888	-0.0181888	-0.271759	0.411728
14	44	-0.0171251	-0.0171251	-0.323526	0.0488596
44	41	-0.0167837	-0.0167837	0.0488596	0.496887
75	17	-0.0173812	-0.0173812	-0.195097	-0.408717
63	75	-0.0162677	-0.0162677	0.0828467	-0.195097
0	7	-0.015306	-0.015306	-0.0343795	-0.319147
27	9	-0.016064	-0.016064	0.0322654	-0.190805
93	9	-0.0179541	-0.0179541	0.122698	-0.190805
79	72	-0.0166287	-0.0166287	-0.118097	-0.344365
17	23	-0.0157807	-0.0157807	-0.408717	0.458647
7	63	-0.0148871	-0.0148871	-0.319147	0.0828467
47	37	-0.0172041	-0.0172041	-0.223786	0.0466684
83	79	-0.0190754	-0.0190754	-0.0288321	-0.118097
37	9	-0.0177067	-0.0177067	0.0466684	-0.190805
91	62	-0.0202427	-0.0202427	-0.198396	-0.388908
91	59	-0.017218	-0.017218	-0.198396	-0.0927882
30	4	-0.0159066	-0.0159066	-0.34663	0.327308
60	74	-0.0150865	-0.0150865	-0.0755059	-0.329235
9	84	-0.0163445	-0.0163445	-0.190805	0.411728
79	57	-0.0158691	-0.0158691	-0.118097	-0.339456
18	15	-0.0168963	-0.0168963	0.320646	0.0235331
37	90	-0.0167204	-0.0167204	0.0466684	0.00498509
1	20	-0.0173697	-0.0173697	-0.0817828	-0.0414165
43	34	-0.0166505	-0.0166505	-0.154212	-0.364289
11	65	-0.0171202	-0.0171202	-0.373965	-0.388366
62	44	-0.0159684	-0.0159684	-0.388908	0.0488596
29	28	-0.0165346	-0.0165346	-0.230428	-0.431161
63	42	-0.0185424	-0.0185424	0.0828467	0.106738
43	82	-0.0150259	-0.0150259	-0.154212	0.336952
50	15	-0.0173202	-0.0173202	-0.3964	0.0235331
10	1	-0.0186067	-0.0186067	0.352906	-0.0817828
9	48	-0.0164451	-0.0164451	-0.190805	0.408316
96	89	-0.0167209	-0.0167209	0.216241	0.473294
31	17	-0.0176462	-0.0176462	0.354168	-0.408717
49	55	-0.0171116	-0.0171116	0.480668	-0.333903
70	19	-0.0180568	-0.0180568	0.155783	-0.184358
13	52	-0.0174694	-0.0174694	0.284358	-0.414405
92	24	-0.0177055	-0.0177055	0.201482	0.245986
99	14	-0.0166771	-0.0166771	-0.13458	-0.323526
76	13	-0.0169184	-0.0169184	0.401282	0.284358
64	45	-0.0158556	-0.0158556	-0.485859	0.444453
42	34	-0.0156158	-0.0156158	0.106738	-0.364289
86	66	-0.0173488	-0.0173488	0.270664	-0.136778
96	73	-0.0166753	-0.0166753	0.216241	0.121349
38	81	-0.0176344	-0.0176344	-0.488947	0.398822
87	3	-0.0170514	-0.0170514	-0.125655	0.47143
62	86	-0.017503	-0.017503	-0.388908	0.270664
4	77	-0.0168849	-0.0168849	0.327308	-0.390868
85	47	-0.0162987	-0.0162987	0.396425	-0.223786
76	87	-0.0170827	-0.0170827	0.401282	-0.125655
51	25	-0.0173231	-0.0173231	0.027917	-0.223099
40	26	-0.0171399	-0.0171399	-0.240145	-0.445552
75	82	-0.0171648	-0.0171648	-0.195097	0.336952
82	15	-0.0162719	-0.0162719	0.336952	0.0235331
65	4	-0.0165433	-0.0165433	-0.388366	0.327308
39	41	-0.0165548	-0.0165548	0.0166005	0.496887
46	25	-0.0168241	-0.0168241	-0.342184	-0.223099
38	95	-0.0178747	-0.0178747	-0.488947	-0.210491
89	20	-0.0163979	-0.0163979	0.473294	-0.0414165
4	98	-0.0167446	-0.0167446	0.327308	-0.0591241
96	79	-0.0172824	-0.0172824	0.216241	-0.118097
92	35	-0.0173293	-0.0173293	0.201482	-0.131083
0	92	-0.0171855	-0.0171855	-0.0343795	0.201482
73	16	-0.0169061	-0.0169061	0.121349	-0.226361
79	81	-0.0159417	-0.0159417	-0.118097	0.398822
8	49	-0.0169573	-0.0169573	-0.0570315	0.480668
96	18	-0.0158139	-0.0158139	0.216241	0.320646
29	86	-0.0166554	-0.0166554	-0.230428	0.270664
89	12	-0.0166714	-0.0166714	0.473294	-0.139721
18	79	-0.016612	-0.016612	0.320646	-0.118097
19	48	-0.0169647	-0.0169647	-0.184358	0.408316
86	56	-0.0168862	-0.0168862	0.270664	-0.449367
81	99	-0.0167566	-0.0167566	0.398822	-0.13458
38	75	-0.0163461	-0.0163461	-0.488947	-0.195097
32	45	-0.0172171	-0.0172171	-0.271759	0.444453
19	79	-0.0167715	-0.0167715	-0.184358	-0.118097
44	1	-0.0158161	-0.0158161	0.0488596	-0.0817828
70	0	-0.016891	-0.016891	0.155783	-0.0343795
55	65	-0.0173238	-0.0173238	-0.333903	-0.388366
12	8	-0.0173031	-0.0173031	-0.139721	-0.0570315
80	35	-0.017072	-0.017072	-0.165815	-0.131083
48	99	-0.0171147	-0.0171147	0.408316	-0.13458
15	10	-0.0171742	-0.0171742	0.0235331	0.352906
15	78	-0.016912	-0.016912	0.0235331	-0.0101697
56	31	-0.0178803	-0.0178803	-0.449367	0.354168
56	92	-0.0168531	-0.0168531	-0.449367	0.201482
62	28	-0.0160115	-0.0160115	-0.388908	-0.431161
22	66	-0.0167061	-0.0167061	0.48512	-0.136778
41	95	-0.0164019	-0.0164019	0.496887	-0.210491
83	5	-0.0161846	-0.0161846	-0.0288321	0.331347
34	47	-0.0165484	-0.0165484	-0.364289	-0.223786
8	19	-0.016969	-0.016969	-0.0570315	-0.184358
17	73	-0.0165276	-0.0165276	-0.408717	0.121349
51	94	-0.0168817	-0.0168817	0.027917	-0.318084
48	18	-0.0165917	-0.0165917	0.408316	0.320646
47	72	-0.0169422	-0.0169422	-0.223786	-0.344365
83	14	-0.0166674	-0.0166674	-0.0288321	-0.323526
83	81	-0.0168626	-0.0168626	-0.0288321	0.398822
0	72	-0.0168041	-0.0168041	-0.0343795	-0.344365
26	92	-0.0169379	-0.0169379	-0.445552	0.201482
38	31	-0.0169371	-0.0169371	-0.488947	0.354168
59	68	-0.0169657	-0.0169657	-0.0927882	-0.219499
7	1	-0.016829	-0.016829	-0.319147	-0.0817828
14	0	-0.0171676	-0.0171676	-0.323526	-0.0343795
9	0	-0.0164292	-0.0164292	-0.190805	-0.0343795
51	1	-0.0170969	-0.0170969	0.027917	-0.0817828
29	45	-0.0166532	-0.0166532	-0.230428	0.444453
31	18	-0.0167579	-0.0167579	0.354168	0.320646
49	14	-0.0167082	-0.0167082	0.480668	-0.323526
82	28	-0.0171783	-0.0171783	0.336952	-0.431161
16	36	-0.016754	-0.016754	-0.226361	-0.203743
50	75	-0.0168019	-0.0168019	-0.3964	-0.195097
83	12	-0.0170946	-0.0170946	-0.0288321	-0.139721
53	30	-0.0164493	-0.0164493	0.366271	-0.34663
72	78	-0.0171206	-0.0171206	-0.344365	-0.0101697
25	67	-0.0170191	-0.0170191	-0.223099	0.490851
77	94	-0.016367	-0.016367	-0.390868	-0.318084
60	31	-0.0170032	-0.0170032	-0.0755059	0.354168
64	14	-0.0165714	-0.0165714	-0.485859	-0.323526
52	99	-0.0168079	-0.0168079	-0.414405	-0.13458
73	92	-0.0165068	-0.0165068	0.121349	0.201482
78	96	-0.0172224	-0.0172224	-0.0101697	0.216241
94	1	-0.0166423	-0.0166423	-0.318084	-0.0817828
17	58	-0.0168686	-0.0168686	-0.408717	0.273454
93	83	-0.0167808	-0.0167808	0.122698	-0.0288321
77	36	-0.0171325	-0.0171325	-0.390868	-0.203743
49	4	-0.016816	-0.016816	0.480668	0.327308
43	35	-0.0168428	-0.0168428	-0.154212	-0.131083
42	8	-0.0167188	-0.0167188	0.106738	-0.0570315
84	47	-0.0168706	-0.0168706	0.411728	-0.223786
85	75	-0.0168549	-0.0168549	0.396425	-0.195097
52	86	-0.016892	-0.016892	-0.414405	0.270664
68	34	-0.0169125	-0.0169125	-0.219499	-0.364289
47	70	-0.0167983	-0.0167983	-0.223786	0.155783
25	76	-0.0169354	-0.0169354	-0.223099	0.401282
98	48	-0.0166185	-0.0166185	-0.0591241	0.408316
53	88	-0.0167501	-0.0167501	0.366271	0.0574635
2	35	-0.0167453	-0.0167453	0.403971	-0.131083
60	51	-0.0171222	-0.0171222	-0.0755059	0.027917
19	3	-0.0172758	-0.0172758	-0.184358	0.47143
4	61	-0.0161356	-0.0161356	0.327308	0.28134
62	24	-0.0165678	-0.0165678	-0.388908	0.245986
13	0	-0.0170118	-0.0170118	0.284358	-0.0343795
20	17	-0.0164765	-0.0164765	-0.0414165	-0.408717
